home, homescore, awayscore, away, date, group
Tenerife, 1, 2, Sevilla FC, "Saturday, November 21, 2009", "Heliodoro Rodríguez López (18,000)"
Real Madrid, 1, 0, Racing Santander, "Saturday, November 21, 2009", "Santiago Bernabéu (75,000)"
Athletic Bilbao, 1, 1, Barcelona, "Saturday, November 21, 2009", "Estadio San Mamés (39,500)"
Almeria, 2, 0, Osasuna, "Sunday, November 8, 2009", "Juegos Mediterráneos (14,000)"
Racing Santander, 0, 2, Athletic Bilbao, "Sunday, November 8, 2009", "El Sardinero (16,000)"
Real Valladolid, 0, 0, Xerez, "Sunday, November 8, 2009", "José Zorrilla (16,321)"
Sporting Gijon, 1, 0, Espanyol, "Sunday, November 8, 2009", "El Molinón (17,000)"
Valencia, 3, 1, Real Zaragoza, "Sunday, November 8, 2009", "Mestalla (35,000)"
Sevilla FC, 3, 2, Villarreal, "Sunday, November 8, 2009", "Ramón Sánchez Pizjuán (38,000)"
Getafe, 0, 2, Deportivo La Coruña, "Saturday, November 7, 2009", "Coliseum Alfonso Pérez (12,000)"
Tenerife, 2, 2, Malaga, "Saturday, November 7, 2009", "Heliodoro Rodríguez López (18,000)"
Barcelona, 4, 2, Mallorca, "Saturday, November 7, 2009", "Camp Nou (85,000)"
Atletico Madrid, 2, 3, Real Madrid, "Saturday, November 7, 2009", "Vicente Calderón (57,000)"
Espanyol, 1, 1, Real Valladolid, "Sunday, November 1, 2009", "Cornellá - El Prat (27,130)"
Mallorca, 1, 0, Racing Santander, "Sunday, November 1, 2009", "Iberostar Estadi (12,000)"
Real Zaragoza, 2, 1, Almeria, "Sunday, November 1, 2009", "La Romareda (24,000)"
Villarreal, 5, 0, Tenerife, "Sunday, November 1, 2009", "El Madrigal (15,000)"
Malaga, 0, 1, Valencia, "Sunday, November 1, 2009", "La Rosaleda (20,000)"
Deportivo La Coruña, 1, 1, Sporting Gijon, "Sunday, November 1, 2009", "Municipal de Riazor (28,500)"
Real Madrid, 2, 0, Getafe, "Saturday, October 31, 2009", "Santiago Bernabéu (80,000)"
Osasuna, 1, 1, Barcelona, "Saturday, October 31, 2009", "Reyno de Navarra (18,500)"
Xerez, 0, 2, Sevilla FC, "Saturday, October 31, 2009", "Municipal de Chapín (18,522)"
Athletic Bilbao, 1, 0, Atletico Madrid, "Saturday, October 31, 2009", "San Mamés (35,000)"
Getafe, 2, 0, Athletic Bilbao, "Sunday, October 25, 2009", "Coliseum Alfonso Pérez (12,000)"
Racing Santander, 1, 1, Osasuna, "Sunday, October 25, 2009", "El Sardinero (15,670)"
Real Valladolid, 4, 0, Deportivo La Coruña, "Sunday, October 25, 2009", "José Zorrilla (17,479)"
Tenerife, 1, 0, Xerez, "Sunday, October 25, 2009", "Heliodoro Rodríguez López (16,000)"
Villarreal, 2, 1, Malaga, "Sunday, October 25, 2009", "El Madrigal (18,000)"
Almeria, 0, 3, Valencia, "Sunday, October 25, 2009", "Juegos Mediterráneos (7,500)"
Barcelona, 6, 1, Real Zaragoza, "Sunday, October 25, 2009", "Camp Nou (75,653)"
Atletico Madrid, 1, 1, Mallorca, "Saturday, October 24, 2009", "Vicente Calderón (45,000)"
Sporting Gijon, 0, 0, Real Madrid, "Saturday, October 24, 2009", "El Molinón (26,000)"
Sevilla FC, 0, 0, Espanyol, "Saturday, October 24, 2009", "Ramón Sánchez Pizjuán (50,000)"
Espanyol, 2, 1, Tenerife, "Sunday, October 18, 2009", "Cornellá - El Prat (33,000)"
Malaga, 1, 2, Almeria, "Sunday, October 18, 2009", "La Rosaleda (21,000)"
Mallorca, 3, 1, Getafe, "Sunday, October 18, 2009", "Iberostar Estadi (16,000)"
Real Zaragoza, 2, 2, Racing Santander, "Sunday, October 18, 2009", "La Romareda (25,000)"
Xerez, 2, 1, Villarreal, "Sunday, October 18, 2009", "Municipal de Chapín (16,374)"
Athletic Bilbao, 1, 2, Sporting Gijon, "Sunday, October 18, 2009", "San Mamés (36,000)"
Osasuna, 3, 0, Atletico Madrid, "Sunday, October 18, 2009", "Reyno de Navarra (15,000)"
Deportivo La Coruña, 1, 0, Sevilla FC, "Saturday, October 17, 2009", "Municipal de Riazor (25,000)"
Real Madrid, 4, 2, Real Valladolid, "Saturday, October 17, 2009", "Santiago Bernabéu (52,000)"
Valencia, 0, 0, Barcelona, "Saturday, October 17, 2009", "Mestalla (45,000)"
Getafe, 2, 1, Osasuna, "Sunday, October 4, 2009", "Coliseum Alfonso Pérez (11,800)"
Real Valladolid, 2, 2, Athletic Bilbao, "Sunday, October 4, 2009", "José Zorrilla (19,800)"
Sporting Gijon, 4, 1, Mallorca, "Sunday, October 4, 2009", "El Molinón (20,000)"
Villarreal, 0, 0, Espanyol, "Sunday, October 4, 2009", "El Madrigal (16,000)"
Xerez, 1, 1, Malaga, "Sunday, October 4, 2009", "Municipal de Chapín (17,430)"
Racing Santander, 0, 1, Valencia, "Sunday, October 4, 2009", "El Sardinero (16,000)"
Sevilla FC, 2, 1, Real Madrid, "Sunday, October 4, 2009", "Ramón Sánchez Pizjuán (45,000)"
Tenerife, 0, 1, Deportivo La Coruña, "Saturday, October 3, 2009", "Heliodoro Rodríguez López (24,000)"
Barcelona, 1, 0, Almeria, "Saturday, October 3, 2009", "Camp Nou (74,177)"
Atletico Madrid, 2, 1, Real Zaragoza, "Saturday, October 3, 2009", "Vicente Calderón (30,000)"
Almeria, 2, 2, Racing Santander, "Sunday, September 27, 2009", "Juegos Mediterráneos (15,000)"
Espanyol, 0, 0, Xerez, "Sunday, September 27, 2009", "Cornellá - El Prat (33,000)"
Mallorca, 3, 0, Real Valladolid, "Sunday, September 27, 2009", "Iberostar Estadi (12,809)"
Osasuna, 1, 0, Sporting Gijon, "Sunday, September 27, 2009", "Reyno de Navarra (15,000)"
Real Zaragoza, 3, 0, Getafe, "Sunday, September 27, 2009", "La Romareda (24,000)"
Deportivo La Coruña, 1, 0, Villarreal, "Sunday, September 27, 2009", "Municipal de Riazor (20,000)"
Athletic Bilbao, 0, 4, Sevilla FC, "Saturday, September 26, 2009", "San Mamés (39,000)"
Real Madrid, 3, 0, Tenerife, "Saturday, September 26, 2009", "Santiago Bernabéu (75,000)"
Malaga, 0, 2, Barcelona, "Saturday, September 26, 2009", "La Rosaleda (25,000)"
Valencia, 2, 2, Atletico Madrid, "Saturday, September 26, 2009", "Mestalla (36,000)"
Sporting Gijon, 1, 1, Real Zaragoza, "Thursday, September 24, 2009", "El Molinón (20,000)"
Atletico Madrid, 2, 2, Almeria, "Wednesday, September 23, 2009", "Vicente Calderón (40,000)"
Espanyol, 2, 1, Malaga, "Wednesday, September 23, 2009", "Cornellá - El Prat (22,000)"
Real Valladolid, 1, 2, Osasuna, "Wednesday, September 23, 2009", "José Zorrilla (14,494)"
Villarreal, 0, 2, Real Madrid, "Wednesday, September 23, 2009", "El Madrigal (24,000)"
Xerez, 0, 3, Deportivo La Coruña, "Wednesday, September 23, 2009", "Municipal de Chapín (10,000)"
Tenerife, 1, 0, Athletic Bilbao, "Wednesday, September 23, 2009", "Heliodoro Rodríguez López (18,000)"
Getafe, 3, 1, Valencia, "Wednesday, September 23, 2009", "Coliseum Alfonso Pérez (17,000)"
Sevilla FC, 2, 0, Mallorca, "Tuesday, September 22, 2009", "Ramón Sánchez Pizjuán (48,000)"
Racing Santander, 1, 4, Barcelona, "Tuesday, September 22, 2009", "El Sardinero (22,000)"
Almeria, 1, 0, Getafe, "Sunday, September 20, 2009", "Juegos Mediterráneos (15,000)"
Athletic Bilbao, 3, 2, Villarreal, "Sunday, September 20, 2009", "San Mamés (37,500)"
Real Zaragoza, 1, 2, Real Valladolid, "Sunday, September 20, 2009", "La Romareda (27,000)"
Real Madrid, 5, 0, Xerez, "Sunday, September 20, 2009", "Santiago Bernabéu (75,000)"
Valencia, 2, 2, Sporting Gijon, "Sunday, September 20, 2009", "Mestalla (50,000)"
Deportivo La Coruña, 2, 3, Espanyol, "Saturday, September 19, 2009", "Municipal de Riazor (16,000)"
Mallorca, 4, 0, Tenerife, "Saturday, September 19, 2009", "Iberostar Estadi (12,000)"
Malaga, 1, 2, Racing Santander, "Saturday, September 19, 2009", "La Rosaleda (20,000)"
Osasuna, 0, 2, Sevilla FC, "Saturday, September 19, 2009", "Reyno de Navarra (28,000)"
Barcelona, 5, 2, Atletico Madrid, "Saturday, September 19, 2009", "Camp Nou (82,678)"
Deportivo La Coruña, 1, 0, Malaga, "Sunday, September 13, 2009", "Municipal de Riazor (15,000)"
Sporting Gijon, 1, 0, Almeria, "Sunday, September 13, 2009", "El Molinón (25,000)"
Tenerife, 2, 1, Osasuna, "Sunday, September 13, 2009", "Heliodoro Rodríguez López (14,000)"
Villarreal, 1, 1, Mallorca, "Sunday, September 13, 2009", "El Madrigal (18,000)"
Real Valladolid, 2, 4, Valencia, "Sunday, September 13, 2009", "José Zorrilla (18,231)"
Xerez, 0, 1, Athletic Bilbao, "Sunday, September 13, 2009", "Municipal de Chapín (15,000)"
Atletico Madrid, 1, 1, Racing Santander, "Saturday, September 12, 2009", "Vicente Calderón (39,000)"
Getafe, 0, 2, Barcelona, "Saturday, September 12, 2009", "Coliseum Alfonso Pérez (16,000)"
Espanyol, 0, 3, Real Madrid, "Saturday, September 12, 2009", "Cornellá - El Prat (45,000)"
Sevilla FC, 4, 1, Real Zaragoza, "Saturday, September 12, 2009", "Ramón Sánchez Pizjuán (49,500)"
Barcelona, 3, 0, Sporting Gijon, "Monday, August 31, 2009", "Camp Nou (75,000)"
Athletic Bilbao, 1, 0, Espanyol, "Sunday, August 30, 2009", "San Mamés (38,000)"
Malaga, 3, 0, Atletico Madrid, "Sunday, August 30, 2009", "La Rosaleda (12,000)"
Mallorca, 2, 0, Xerez, "Sunday, August 30, 2009", "Iberostar Estadi (10,000)"
Osasuna, 1, 1, Villarreal, "Sunday, August 30, 2009", "Reyno de Navarra (17,000)"
Racing Santander, 1, 4, Getafe, "Sunday, August 30, 2009", "El Sardinero (16,421)"
Valencia, 2, 0, Sevilla FC, "Sunday, August 30, 2009", "Mestalla (50,000)"
Almeria, 0, 0, Real Valladolid, "Sunday, August 30, 2009", "Juegos Mediterráneos (12,000)"
Real Madrid, 3, 2, Deportivo La Coruña, "Saturday, August 29, 2009", "Santiago Bernabéu (78,000)"
Real Zaragoza, 1, 0, Tenerife, "Saturday, August 29, 2009", "La Romareda (24,700)"
