Atletico Madrid, 3, 1, Villarreal, "Saturday, November 11, 2006"," Vicente CalderÃ³n "
Valencia, 1, 1, Athletic Bilbao, "Saturday, November 11, 2006"," Mestalla "
Athletic Bilbao, 0, 0, Racing Santander, "Sunday, November 5, 2006"," San MamÃ©s "
Real Zaragoza, 3, 1, Getafe, "Sunday, November 5, 2006"," La Romareda "
Recreativo Huelva, 2, 1, Gimnastic de Tarragona, "Sunday, November 5, 2006"," Nuevo Colombino "
Sevilla FC, 2, 0, Osasuna, "Sunday, November 5, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Villarreal, 3, 2, Real Betis, "Sunday, November 5, 2006"," El Madrigal "
Real Madrid, 1, 2, Celta Vigo, "Sunday, November 5, 2006"," Santiago BernabÃ©u "
Espanyol, 1, 1, Valencia, "Sunday, November 5, 2006"," Estadio Olimpico de Montjuic "
Levante, 2, 0, Real Sociedad, "Saturday, November 4, 2006"," Ciutat de ValÃ¨ncia "
Mallorca, 0, 0, Atletico Madrid, "Saturday, November 4, 2006"," Iberostar Estadi "
Deportivo La CoruÃ±a, 1, 1, Barcelona, "Saturday, November 4, 2006"," Municipal de Riazor "
Celta Vigo, 1, 2, Sevilla FC, "Sunday, October 29, 2006"," BalaÃ­dos "
Getafe, 2, 0, Deportivo La CoruÃ±a, "Sunday, October 29, 2006"," Coliseum Alfonso PÃ©rez "
Levante, 0, 0, Espanyol, "Sunday, October 29, 2006"," Ciutat de ValÃ¨ncia "
Real Betis, 0, 1, Mallorca, "Sunday, October 29, 2006"," Benito VillamarÃ­n "
Real Sociedad, 0, 1, Villarreal, "Sunday, October 29, 2006"," Anoeta "
Osasuna, 1, 1, Athletic Bilbao, "Sunday, October 29, 2006"," Reyno de Navarra "
Atletico Madrid, 0, 1, Real Zaragoza, "Sunday, October 29, 2006"," Vicente CalderÃ³n "
Barcelona, 3, 0, Recreativo Huelva, "Saturday, October 28, 2006"," Camp Nou "
Racing Santander, 1, 0, Valencia, "Saturday, October 28, 2006"," El Sardinero "
Gimnastic de Tarragona, 1, 3, Real Madrid, "Saturday, October 28, 2006"," Nou Estadi "
Athletic Bilbao, 0, 1, Celta Vigo, "Sunday, October 22, 2006"," San MamÃ©s "
Espanyol, 2, 2, Racing Santander, "Sunday, October 22, 2006"," Estadio Olimpico de Montjuic "
Mallorca, 0, 0, Real Sociedad, "Sunday, October 22, 2006"," Iberostar Estadi "
Recreativo Huelva, 1, 2, Getafe, "Sunday, October 22, 2006"," Nuevo Colombino "
Sevilla FC, 2, 1, Gimnastic de Tarragona, "Sunday, October 22, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Valencia, 1, 0, Osasuna, "Sunday, October 22, 2006"," Mestalla "
Real Madrid, 2, 0, Barcelona, "Sunday, October 22, 2006"," Santiago BernabÃ©u "
Real Zaragoza, 2, 1, Real Betis, "Saturday, October 21, 2006"," La Romareda "
Villarreal, 1, 1, Levante, "Saturday, October 21, 2006"," El Madrigal "
Deportivo La CoruÃ±a, 1, 0, Atletico Madrid, "Saturday, October 21, 2006"," Municipal de Riazor "
Celta Vigo, 3, 2, Valencia, "Sunday, October 15, 2006"," BalaÃ­dos "
Gimnastic de Tarragona, 2, 3, Athletic Bilbao, "Sunday, October 15, 2006"," Nou Estadi "
Levante, 0, 1, Mallorca, "Sunday, October 15, 2006"," Ciutat de ValÃ¨ncia "
Osasuna, 0, 1, Racing Santander, "Sunday, October 15, 2006"," Reyno de Navarra "
Real Sociedad, 1, 3, Real Zaragoza, "Sunday, October 15, 2006"," Anoeta "
Villarreal, 0, 0, Espanyol, "Sunday, October 15, 2006"," El Madrigal "
Barcelona, 3, 1, Sevilla FC, "Sunday, October 15, 2006"," Camp Nou "
Real Betis, 1, 1, Deportivo La CoruÃ±a, "Sunday, October 15, 2006"," Benito VillamarÃ­n "
Getafe, 1, 0, Real Madrid, "Saturday, October 14, 2006"," Coliseum Alfonso PÃ©rez "
Atletico Madrid, 2, 1, Recreativo Huelva, "Saturday, October 14, 2006"," Vicente CalderÃ³n "
Deportivo La CoruÃ±a, 2, 0, Real Sociedad, "Sunday, October 1, 2006"," Municipal de Riazor "
Espanyol, 0, 0, Osasuna, "Sunday, October 1, 2006"," Estadio Olimpico de Montjuic "
Mallorca, 1, 2, Villarreal, "Sunday, October 1, 2006"," Iberostar Estadi "
Racing Santander, 1, 1, Celta Vigo, "Sunday, October 1, 2006"," El Sardinero "
Real Madrid, 1, 1, Atletico Madrid, "Sunday, October 1, 2006"," Santiago BernabÃ©u "
Real Zaragoza, 2, 2, Levante, "Sunday, October 1, 2006"," La Romareda "
Recreativo Huelva, 2, 0, Real Betis, "Sunday, October 1, 2006"," Nuevo Colombino "
Sevilla FC, 1, 0, Getafe, "Sunday, October 1, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Valencia, 4, 0, Gimnastic de Tarragona, "Sunday, October 1, 2006"," Mestalla "
Athletic Bilbao, 1, 3, Barcelona, "Saturday, September 30, 2006"," San MamÃ©s "
Atletico Madrid, 2, 1, Sevilla FC, "Sunday, September 24, 2006"," Vicente CalderÃ³n "
Celta Vigo, 0, 2, Osasuna, "Sunday, September 24, 2006"," BalaÃ­dos "
Getafe, 0, 0, Athletic Bilbao, "Sunday, September 24, 2006"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 2, 2, Racing Santander, "Sunday, September 24, 2006"," Nou Estadi "
Levante, 2, 0, Deportivo La CoruÃ±a, "Sunday, September 24, 2006"," Ciutat de ValÃ¨ncia "
Mallorca, 1, 0, Espanyol, "Sunday, September 24, 2006"," Iberostar Estadi "
Real Sociedad, 2, 3, Recreativo Huelva, "Sunday, September 24, 2006"," Anoeta "
Villarreal, 3, 2, Real Zaragoza, "Sunday, September 24, 2006"," El Madrigal "
Barcelona, 1, 1, Valencia, "Sunday, September 24, 2006"," Camp Nou "
Real Betis, 0, 1, Real Madrid, "Saturday, September 23, 2006"," Benito VillamarÃ­n "
Sevilla FC, 3, 2, Real Betis, "Sunday, September 17, 2006"," RamÃ³n SÃ¡nchez PizjuÃ¡n "
Athletic Bilbao, 1, 4, Atletico Madrid, "Sunday, September 17, 2006"," San MamÃ©s "
Espanyol, 2, 1, Celta Vigo, "Sunday, September 17, 2006"," Estadio Olimpico de Montjuic "
Osasuna, 2, 0, Gimnastic de Tarragona, "Sunday, September 17, 2006"," Reyno de Navarra "
Racing Santander, 0, 3, Barcelona, "Sunday, September 17, 2006"," El Sardinero "
Real Zaragoza, 2, 0, Mallorca, "Sunday, September 17, 2006"," La Romareda "
Recreativo Huelva, 0, 1, Levante, "Sunday, September 17, 2006"," Nuevo Colombino "
Valencia, 2, 0, Getafe, "Sunday, September 17, 2006"," Mestalla "
Real Madrid, 2, 0, Real Sociedad, "Sunday, September 17, 2006"," Santiago BernabÃ©u "
Deportivo La CoruÃ±a, 2, 0, Villarreal, "Saturday, September 16, 2006"," Municipal de Riazor "
Getafe, 1, 0, Racing Santander, "Sunday, September 10, 2006"," Coliseum Alfonso PÃ©rez "
Gimnastic de Tarragona, 1, 2, Celta Vigo, "Sunday, September 10, 2006"," Nou Estadi "
Levante, 1, 4, Real Madrid, "Sunday, September 10, 2006"," Ciutat de ValÃ¨ncia "
Mallorca, 0, 0, Deportivo La CoruÃ±a, "Sunday, September 10, 2006"," Iberostar Estadi "
Real Betis, 3, 0, Athletic Bilbao, "Sunday, September 10, 2006"," Benito VillamarÃ­n "
Real Sociedad, 1, 3, Sevilla FC, "Sunday, September 10, 2006"," Anoeta "
Villarreal, 0, 1, Recreativo Huelva, "Sunday, September 10, 2006"," El Madrigal "
Real Zaragoza, 3, 0, Espanyol, "Sunday, September 10, 2006"," La Romareda "
Barcelona, 3, 0, Osasuna, "Saturday, September 9, 2006"," Camp Nou "
Atletico Madrid, 0, 1, Valencia, "Saturday, September 9, 2006"," Vicente CalderÃ³n "
Sevilla FC, 4, 0, Levante, "Tuesday, August 29, 2006"," Ramón Sánchez Pizjuán "
Celta Vigo, 2, 3, Barcelona, "Monday, August 28, 2006"," Balaídos "
Deportivo La Coruña, 3, 2, Real Zaragoza, "Sunday, August 27, 2006"," Municipal de Riazor "
Espanyol, 0, 1, Gimnastic de Tarragona, "Sunday, August 27, 2006"," Estadio Olimpico de Montjuic "
Osasuna, 0, 2, Getafe, "Sunday, August 27, 2006"," Reyno de Navarra "
Racing Santander, 0, 1, Atletico Madrid, "Sunday, August 27, 2006"," El Sardinero "
Real Madrid, 0, 0, Villarreal, "Sunday, August 27, 2006"," Santiago Bernabéu "
Recreativo Huelva, 1, 1, Mallorca, "Sunday, August 27, 2006"," Nuevo Colombino "
Athletic Bilbao, 1, 1, Real Sociedad, "Sunday, August 27, 2006"," San Mamés "
Valencia, 2, 1, Real Betis, "Saturday, August 26, 2006"," Mestalla "
