home, homescore, awayscore, away, date, group
Caen, 2, 1, Toulouse, "Sunday, September 30, 2007", "Stade Michel-d'Ornano "
Lyon, 3, 0, Lens, "Saturday, September 29, 2007", "Stade de Gerland "
Paris Saint-Germain , 0, 2, Bordeaux, "Sunday, September 23, 2007", "Parc des Princes "
Stade Rennes, 0, 2, Sochaux, "Sunday, September 23, 2007", "Stade de la Route-de-Lorient "
Lyon, 1, 1, Lille, "Sunday, September 23, 2007", "Stade de Gerland "
AJ Auxerre, 2, 0, Marseille, "Saturday, September 22, 2007", "Stade Abbé-Deschamps "
AS Nancy Lorraine, 2, 0, Lorient, "Saturday, September 22, 2007", "Stade Marcel Picot "
Caen, 1, 2, Metz, "Saturday, September 22, 2007", "Stade Michel-d'Ornano "
Nice, 3, 0, St Etienne, "Saturday, September 22, 2007", "Stade du Ray "
Strasbourg, 0, 1, Le Mans, "Saturday, September 22, 2007", "Stade de la Meinau "
Toulouse, 1, 1, Lens, "Saturday, September 22, 2007", "Stadium Municipal "
Valenciennes, 1, 0, AS Monaco, "Saturday, September 22, 2007", "Stade Nungesser "
AS Monaco, 1, 2, Paris Saint-Germain , "Sunday, September 16, 2007", "Stade Louis II "
Lorient, 0, 1, Stade Rennes, "Sunday, September 16, 2007", "Stade du Moustoir "
Marseille, 1, 2, Toulouse, "Saturday, September 15, 2007", "Stade Vélodrome "
AJ Auxerre, 2, 0, Nice, "Saturday, September 15, 2007", "Stade Abbé-Deschamps "
Le Mans, 2, 0, Valenciennes, "Saturday, September 15, 2007", "Leon-Bollée "
Lens, 1, 0, AS Nancy Lorraine, "Saturday, September 15, 2007", "Stade Felix-Bollaert "
Lille, 1, 1, Bordeaux, "Saturday, September 15, 2007", "Stadium Lille Métropole "
Metz, 1, 5, Lyon, "Saturday, September 15, 2007", "Stade Saint-Symphorien "
Sochaux, 0, 0, Strasbourg, "Saturday, September 15, 2007", "Stade Bonal "
St Etienne, 3, 0, Caen, "Saturday, September 15, 2007", "Parc des Princes "
Paris Saint-Germain , 1, 1, Marseille, "Sunday, September 2, 2007", "Parc des Princes "
Nice, 1, 0, Lens, "Sunday, September 2, 2007", "Stade du Ray "
Bordeaux, 2, 1, AS Monaco, "Saturday, September 1, 2007", "Parc Lescure "
AS Nancy Lorraine, 2, 0, St Etienne, "Saturday, September 1, 2007", "Stade Marcel Picot "
Caen, 2, 2, Sochaux, "Saturday, September 1, 2007", "Stade Michel-d'Ornano "
Lyon, 3, 2, Le Mans, "Saturday, September 1, 2007", "Stade de Gerland "
Stade Rennes, 2, 2, Lille, "Saturday, September 1, 2007", "Stade de la Route-de-Lorient "
Strasbourg, 0, 0, Lorient, "Saturday, September 1, 2007", "Stade de la Meinau "
Toulouse, 2, 0, AJ Auxerre, "Saturday, September 1, 2007", "Stadium Municipal "
Valenciennes, 0, 0, Metz, "Saturday, September 1, 2007", "Stade Nungesser "
Marseille, 0, 2, Nice, "Wednesday, August 29, 2007", "Stade Vélodrome "
AJ Auxerre, 0, 2, Stade Rennes, "Wednesday, August 29, 2007", "Stade Abbé-Deschamps "
Le Mans, 0, 2, Paris Saint-Germain , "Wednesday, August 29, 2007", "Leon-Bollée "
Lille, 0, 1, AS Monaco, "Wednesday, August 29, 2007", "Stadium Lille Métropole "
Metz, 0, 1, Bordeaux, "Wednesday, August 29, 2007", "Stade Saint-Symphorien "
St Etienne, 2, 0, Strasbourg, "Wednesday, August 29, 2007", "Stade Geoffroy-Guichard "
Sochaux, 1, 2, Lyon, "Wednesday, August 29, 2007", "Stade Bonal "
Lorient, 1, 3, Valenciennes, "Tuesday, August 28, 2007", "Stade du Moustoir "
Paris Saint-Germain , 1, 1, Lille, "Sunday, August 26, 2007", "Parc des Princes "
Lyon, 1, 0, St Etienne, "Sunday, August 26, 2007", "Stade de Gerland "
Caen, 1, 2, Marseille, "Saturday, August 25, 2007", "Stade Michel-d'Ornano "
AS Monaco, 3, 1, Le Mans, "Saturday, August 25, 2007", "Stade Louis II "
AS Nancy Lorraine, 4, 1, AJ Auxerre, "Saturday, August 25, 2007", "Stade Marcel Picot "
Bordeaux, 2, 2, Lorient, "Saturday, August 25, 2007", "Parc Lescure "
Nice, 1, 1, Toulouse, "Saturday, August 25, 2007", "Stade du Ray "
Stade Rennes, 2, 0, Metz, "Saturday, August 25, 2007", "Stade de la Route-de-Lorient "
Strasbourg, 2, 1, Lens, "Saturday, August 25, 2007", "Stade de la Meinau "
Valenciennes, 3, 1, Sochaux, "Saturday, August 25, 2007", "Stade Nungesser "
Lens, 0, 0, Valenciennes, "Sunday, August 19, 2007", "Stade Felix-Bollaert "
Nice, 1, 1, Stade Rennes, "Sunday, August 19, 2007", "Stade du Ray "
Marseille, 2, 2, AS Nancy Lorraine, "Sunday, August 19, 2007", "Stade Vélodrome "
Sochaux, 0, 3, AS Monaco, "Saturday, August 18, 2007", "Stade Bonal "
AJ Auxerre, 1, 0, Caen, "Saturday, August 18, 2007", "Stade Abbé-Deschamps "
Le Mans, 1, 1, Lille, "Saturday, August 18, 2007", "Leon-Bollée "
Lorient, 2, 1, Lyon, "Saturday, August 18, 2007", "Stade du Moustoir "
Metz, 0, 0, Paris Saint-Germain , "Saturday, August 18, 2007", "Stade Saint-Symphorien "
St Etienne, 0, 0, Bordeaux, "Saturday, August 18, 2007", "Stade Geoffroy-Guichard "
Toulouse, 1, 3, Strasbourg, "Saturday, August 18, 2007", "Stadium Municipal "
AS Nancy Lorraine, 2, 1, Nice, "Thursday, August 16, 2007", "Stade Marcel Picot "
Valenciennes, 2, 1, Marseille, "Wednesday, August 15, 2007", "Stade Nungesser "
AS Monaco, 2, 0, Metz, "Wednesday, August 15, 2007", "Stade Louis II "
Bordeaux, 1, 2, Le Mans, "Wednesday, August 15, 2007", "Parc Lescure "
Lille, 1, 1, Sochaux, "Wednesday, August 15, 2007", "Stadium Lille Métropole "
Paris Saint-Germain , 1, 3, Lorient, "Wednesday, August 15, 2007", "Parc des Princes "
Strasbourg, 3, 0, AJ Auxerre, "Wednesday, August 15, 2007", "Stade de la Meinau "
Stade Rennes, 1, 0, St Etienne, "Wednesday, August 15, 2007", "Stade de la Route-de-Lorient "
Metz, 1, 2, Lille, "Sunday, August 12, 2007", "Stade Saint-Symphorien "
Lens, 0, 0, Paris Saint-Germain , "Sunday, August 12, 2007", "Stade Felix-Bollaert "
Toulouse, 1, 0, Lyon, "Saturday, August 11, 2007", "Stadium Municipal "
AJ Auxerre, 0, 2, Bordeaux, "Saturday, August 11, 2007", "Stade Abbé-Deschamps "
AS Nancy Lorraine, 1, 0, Caen, "Saturday, August 11, 2007", "Stade Marcel Picot "
Lorient, 2, 1, AS Monaco, "Saturday, August 11, 2007", "Stade du Moustoir "
Marseille, 0, 0, Stade Rennes, "Saturday, August 11, 2007", "Stade Vélodrome "
Nice, 1, 0, Strasbourg, "Saturday, August 11, 2007", "Stade du Ray "
Sochaux, 1, 3, Le Mans, "Saturday, August 11, 2007", "Stade Bonal "
St Etienne, 3, 1, Valenciennes, "Saturday, August 11, 2007", "Stade Geoffroy-Guichard "
Le Mans, 1, 0, Metz, "Sunday, August 5, 2007", "Leon-Bollée "
Lyon, 2, 0, AJ Auxerre, "Sunday, August 5, 2007", "Stade de Gerland "
Strasbourg, 0, 0, Marseille, "Saturday, August 4, 2007", "Stade de la Meinau "
AS Monaco, 1, 1, St Etienne, "Saturday, August 4, 2007", "Stade Louis II "
Bordeaux, 1, 0, Lens, "Saturday, August 4, 2007", "Parc Lescure "
Caen, 1, 0, Nice, "Saturday, August 4, 2007", "Stade Michel-d'Ornano "
Lille, 0, 0, Lorient, "Saturday, August 4, 2007", "Stadium Lille Métropole "
Paris Saint-Germain , 0, 0, Sochaux, "Saturday, August 4, 2007", "Parc des Princes "
Stade Rennes, 0, 2, AS Nancy Lorraine, "Saturday, August 4, 2007", "Stade de la Route-de-Lorient "
Valenciennes, 3, 1, Toulouse, "Saturday, August 4, 2007", "Stade Nungesser "
