home,homescore,awayscore,away,date,location
Roda JC Kerkrade,1,0,Heerenveen,"Sunday, September 22, 2002","Parkstad Limburg Stadion "
Vitesse Arnhem,1,1,RKC Waalwijk,"Sunday, September 22, 2002","Gelredome (21,800)"
PEC Zwolle,1,3,PSV Eindhoven,"Saturday, September 21, 2002","Oosterenk Stadion (6,800)"
RBC Roosendaal,2,3,Ajax Amsterdam,"Saturday, September 21, 2002","Vast & Goed Stadion "
Willem II Tilburg,1,1,NEC Nijmegen,"Saturday, September 21, 2002","Willem II  (13,000)"
Feyenoord Rotterdam,2,0,De Graafschap,"Saturday, September 21, 2002","De Kuip Stadion  (43,000)"
Excelsior,1,2,AZ Alkmaar,"Friday, September 20, 2002","Stad Rotterdam Verzekeringen Stadion (3,214)"
NAC Breda,2,0,Twente Enschede,"Friday, September 20, 2002","Fujifilm  (13,246)"
De Graafschap,1,2,AZ Alkmaar,"Sunday, September 15, 2002","De Vijverberg (10,500)"
NEC Nijmegen,2,4,Roda JC Kerkrade,"Sunday, September 15, 2002","De Goffert (11,000)"
Ajax Amsterdam,2,0,PEC Zwolle,"Saturday, September 14, 2002","Amsterdam ArenA (49,003)"
Excelsior,4,2,FC Groningen,"Saturday, September 14, 2002","Stad Rotterdam Verzekeringen Stadion (3,142)"
Heerenveen,0,2,NAC Breda,"Saturday, September 14, 2002","Abe Lenstra Stadion (14,300)"
PSV Eindhoven,4,0,RKC Waalwijk,"Saturday, September 14, 2002","Philipsstadion (32,000)"
Willem II Tilburg,2,0,FC Utrecht,"Saturday, September 14, 2002","Willem II  (13,400)"
Twente Enschede,1,5,Feyenoord Rotterdam,"Saturday, September 14, 2002","Arke Stadion (13,250)"
Vitesse Arnhem,3,0,RBC Roosendaal,"Friday, September 13, 2002","Gelredome (21,600)"
AZ Alkmaar,0,4,PSV Eindhoven,"Tuesday, September 10, 2002","Alkmaarder Hout (7,480)"
FC Utrecht,4,0,De Graafschap,"Tuesday, September 10, 2002","Nieuwe Galgenwaard (17,000)"
Feyenoord Rotterdam,4,1,Excelsior,"Tuesday, September 10, 2002","De Kuip Stadion  (43,100)"
FC Groningen,1,3,Ajax Amsterdam,"Sunday, September 1, 2002","Oosterpark  (12,500)"
RBC Roosendaal,3,0,Heerenveen,"Sunday, September 1, 2002","Vast & Goed Stadion (5,500)"
NAC Breda,0,0,NEC Nijmegen,"Saturday, August 31, 2002","Fujifilm  (13,440)"
PEC Zwolle,1,0,Vitesse Arnhem,"Saturday, August 31, 2002","Oosterenk Stadion (5,450)"
Roda JC Kerkrade,1,0,Willem II Tilburg,"Saturday, August 31, 2002","Parkstad Limburg Stadion (14,000)"
RKC Waalwijk,3,2,Twente Enschede,"Friday, August 30, 2002","Sportp. Olympia/Mandemakers Stadion (5,000)"
Vitesse Arnhem,1,2,Ajax Amsterdam,"Sunday, August 25, 2002","Gelredome (24,200)"
Twente Enschede,1,1,FC Utrecht,"Sunday, August 25, 2002","Arke Stadion (13,200)"
Willem II Tilburg,1,1,NAC Breda,"Sunday, August 25, 2002","Willem II  (13,910)"
De Graafschap,2,0,RBC Roosendaal,"Saturday, August 24, 2002","De Vijverberg (11,000)"
Heerenveen,1,2,RKC Waalwijk,"Saturday, August 24, 2002","Abe Lenstra Stadion (14,200)"
PEC Zwolle,1,1,Excelsior,"Saturday, August 24, 2002","Oosterenk Stadion (5,850)"
PSV Eindhoven,1,0,FC Groningen,"Saturday, August 24, 2002","Philipsstadion (31,500)"
Roda JC Kerkrade,2,2,Feyenoord Rotterdam,"Saturday, August 24, 2002","Parkstad Limburg Stadion (15,000)"
NEC Nijmegen,2,0,AZ Alkmaar,"Friday, August 23, 2002","De Goffert (11,000)"
Ajax Amsterdam,3,1,FC Utrecht,"Sunday, August 18, 2002","Amsterdam ArenA (34,434)"
FC Groningen,1,2,Vitesse Arnhem,"Sunday, August 18, 2002","Oosterpark  (12,000)"
Feyenoord Rotterdam,2,0,NEC Nijmegen,"Sunday, August 18, 2002","De Kuip Stadion  (40,000)"
RKC Waalwijk,4,2,De Graafschap,"Sunday, August 18, 2002","Sportp. Olympia/Mandemakers Stadion (5,000)"
Excelsior,0,2,PSV Eindhoven,"Saturday, August 17, 2002","Stad Rotterdam Verzekeringen Stadion (3,500)"
NAC Breda,2,2,Roda JC Kerkrade,"Saturday, August 17, 2002","Fujifilm  (13,104)"
AZ Alkmaar,3,3,Heerenveen,"Saturday, August 17, 2002","Alkmaarder Hout (7,025)"
Twente Enschede,0,2,Willem II Tilburg,"Saturday, August 17, 2002","Arke Stadion (13,200)"
RBC Roosendaal,1,1,PEC Zwolle,"Friday, August 16, 2002","Vast & Goed Stadion (5,000)"
