Atletico Madrid, 2, 0, Getafe, "Sunday, November 11, 2012"," Vicente Calderon (45,000)"
Levante, 1, 2, Real Madrid, "Sunday, November 11, 2012"," Ciutat de Valencia (20,805)"
Rayo Vallecano, 3, 2, Celta Vigo, "Saturday, November 10, 2012"," Estadio Teresa Rivero (8,956)"
Espanyol, 0, 3, Osasuna, "Saturday, November 10, 2012"," Estadi Cornella-El Prat (20,523)"
Real Zaragoza, 5, 3, Deportivo La Coru̱a, "Saturday, November 10, 2012"," La Romareda (24,000)"
Malaga, 1, 2, Real Sociedad, "Saturday, November 10, 2012"," La Rosaleda (26,000)"
Real Betis, 1, 2, Granada, "Friday, November 9, 2012"," Estadio Benito Villamarin (35,717)"
Getafe, 2, 4, Real Betis, "Monday, November 5, 2012"," Coliseum Alfonso Perez (95,000)"
Real Sociedad, 0, 1, Espanyol, "Sunday, November 4, 2012"," Anoeta (22,150)"
Deportivo La Coru̱a, 1, 0, Mallorca, "Sunday, November 4, 2012"," Riazor (28,000)"
Osasuna, 0, 1, Real Valladolid, "Sunday, November 4, 2012"," Reyno de Navarra (14,068)"
Granada, 1, 2, Athletic Bilbao, "Sunday, November 4, 2012"," Los Carmenes (20,000)"
Sevilla FC, 0, 0, Levante, "Sunday, November 4, 2012"," Estadio Ramon Sanchez Pizjuan (20,000)"
Malaga, 1, 2, Rayo Vallecano, "Saturday, November 3, 2012"," La Rosaleda (26,000)"
Barcelona, 3, 1, Celta Vigo, "Saturday, November 3, 2012"," Camp Nou (82,978)"
Real Madrid, 4, 0, Real Zaragoza, "Saturday, November 3, 2012"," Santiago Bernabeu (67,216)"
Valencia, 2, 0, Atletico Madrid, "Saturday, November 3, 2012"," Mestalla (53,000)"
Real Valladolid, 2, 2, Real Sociedad, "Monday, October 29, 2012"," Nuevo Jose Zorilla Stadium (22,000)"
Real Zaragoza, 2, 1, Sevilla FC, "Sunday, October 28, 2012"," La Romareda (26,000)"
Levante, 3, 1, Granada, "Sunday, October 28, 2012"," Ciutat de Valencia (18,000)"
Athletic Bilbao, 1, 2, Getafe, "Sunday, October 28, 2012"," San Mames (31,000)"
Atletico Madrid, 3, 1, Osasuna, "Sunday, October 28, 2012"," Vicente Calderon (48,500)"
Mallorca, 0, 5, Real Madrid, "Sunday, October 28, 2012"," ONO Estadi (17,500)"
Espanyol, 0, 0, Malaga, "Saturday, October 27, 2012"," Estadi Cornella-El Prat (22,000)"
Real Betis, 1, 0, Valencia, "Saturday, October 27, 2012"," Estadio Benito Villamarin (33,000)"
Celta Vigo, 1, 1, Deportivo La Coru̱a, "Saturday, October 27, 2012"," Balaidos (26,800)"
Rayo Vallecano, 0, 5, Barcelona, "Saturday, October 27, 2012"," Estadio Teresa Rivero (13,000)"
Sevilla FC, 3, 2, Mallorca, "Monday, October 22, 2012"," Estadio Ramon Sanchez Pizjuan (30,000)"
Getafe, 0, 1, Levante, "Sunday, October 21, 2012"," Coliseum Alfonso Perez (12,000)"
Espanyol, 3, 2, Rayo Vallecano, "Sunday, October 21, 2012"," Estadi Cornella-El Prat (21,497)"
Granada, 1, 2, Real Zaragoza, "Sunday, October 21, 2012"," Los Carmenes (20,000)"
Osasuna, 0, 0, Real Betis, "Sunday, October 21, 2012"," Reyno de Navarra (15,215)"
Real Sociedad, 0, 1, Atletico Madrid, "Sunday, October 21, 2012"," Anoeta (21,295)"
Malaga, 2, 1, Real Valladolid, "Saturday, October 20, 2012"," La Rosaleda (27,000)"
Real Madrid, 2, 0, Celta Vigo, "Saturday, October 20, 2012"," Santiago Bernabeu (74,415)"
Valencia, 3, 2, Athletic Bilbao, "Saturday, October 20, 2012"," Mestalla (36,000)"
Deportivo La Coru̱a, 4, 5, Barcelona, "Saturday, October 20, 2012"," Riazor (34,000)"
Levante, 1, 0, Valencia, "Sunday, October 7, 2012"," Ciutat de Valencia (20,060)"
Mallorca, 1, 2, Granada, "Sunday, October 7, 2012"," ONO Estadi (11,665)"
Athletic Bilbao, 1, 0, Osasuna, "Sunday, October 7, 2012"," San Mames (37,000)"
Barcelona, 2, 2, Real Madrid, "Sunday, October 7, 2012"," Camp Nou (96,589)"
Atletico Madrid, 2, 1, Malaga, "Sunday, October 7, 2012"," Vicente Calderon (52,000)"
Rayo Vallecano, 2, 1, Deportivo La Coru̱a, "Saturday, October 6, 2012"," Estadio Teresa Rivero (11,516)"
Real Zaragoza, 0, 1, Getafe, "Saturday, October 6, 2012"," La Romareda (18,000)"
Real Valladolid, 1, 1, Espanyol, "Saturday, October 6, 2012"," Nuevo Jose Zorilla Stadium (17,500)"
Real Betis, 2, 0, Real Sociedad, "Saturday, October 6, 2012"," Estadio Benito Villamarin (35,000)"
Celta Vigo, 2, 0, Sevilla FC, "Friday, October 5, 2012"," Balaidos (19,427)"
Getafe, 1, 0, Mallorca, "Monday, October 1, 2012"," Coliseum Alfonso Perez (8,000)"
Granada, 2, 1, Celta Vigo, "Sunday, September 30, 2012"," Los Carmenes (20,000)"
Real Valladolid, 6, 1, Rayo Vallecano, "Sunday, September 30, 2012"," Nuevo Jose Zorilla Stadium (14,978)"
Osasuna, 4, 0, Levante, "Sunday, September 30, 2012"," Reyno de Navarra (14,101)"
Real Madrid, 5, 1, Deportivo La Coru̱a, "Sunday, September 30, 2012"," Santiago Bernabeu (75,000)"
Espanyol, 0, 1, Atletico Madrid, "Sunday, September 30, 2012"," Estadi Cornella-El Prat (21,888)"
Valencia, 2, 0, Real Zaragoza, "Saturday, September 29, 2012"," Mestalla (33,000)"
Malaga, 4, 0, Real Betis, "Saturday, September 29, 2012"," La Rosaleda (26,000)"
Real Sociedad, 2, 0, Athletic Bilbao, "Saturday, September 29, 2012"," Anoeta (27,800)"
Sevilla FC, 2, 3, Barcelona, "Saturday, September 29, 2012"," Estadio Ramon Sanchez Pizjuan (40,000)"
Rayo Vallecano, 0, 2, Real Madrid, "Monday, September 24, 2012"," Campo de F̼tbol de Vallecas (15,000)"
Deportivo La Coru̱a, 0, 2, Sevilla FC, "Monday, September 24, 2012"," Riazor (27,000)"
Mallorca, 2, 0, Valencia, "Sunday, September 23, 2012"," ONO Estadi (14,495)"
Levante, 2, 1, Real Sociedad, "Sunday, September 23, 2012"," Ciutat de Valencia (13,100)"
Atletico Madrid, 2, 1, Real Valladolid, "Sunday, September 23, 2012"," Vicente Calderon (45,000)"
Athletic Bilbao, 0, 0, Malaga, "Sunday, September 23, 2012"," San Mames (38,000)"
Real Zaragoza, 3, 1, Osasuna, "Saturday, September 22, 2012"," La Romareda (20,000)"
Celta Vigo, 2, 1, Getafe, "Saturday, September 22, 2012"," Balaidos (18,000)"
Real Betis, 1, 0, Espanyol, "Saturday, September 22, 2012"," Estadio Benito Villamarin (33,211)"
Barcelona, 2, 0, Granada, "Saturday, September 22, 2012"," Camp Nou (65,934)"
Real Valladolid, 0, 1, Real Betis, "Monday, September 17, 2012"," Nuevo Jose Zorilla Stadium (22,300)"
Espanyol, 3, 3, Athletic Bilbao, "Sunday, September 16, 2012"," Estadi Cornella-El Prat (15,923)"
Granada, 1, 1, Deportivo La Coru̱a, "Sunday, September 16, 2012"," Los Carmenes (9,916)"
Osasuna, 1, 1, Mallorca, "Sunday, September 16, 2012"," Reyno de Navarra (12,873)"
Real Sociedad, 2, 0, Real Zaragoza, "Sunday, September 16, 2012"," Anoeta (20,000)"
Atletico Madrid, 4, 3, Rayo Vallecano, "Sunday, September 16, 2012"," Vicente Calderon (40,000)"
Malaga, 3, 1, Levante, "Saturday, September 15, 2012"," La Rosaleda (27,000)"
Valencia, 2, 1, Celta Vigo, "Saturday, September 15, 2012"," Mestalla (37,000)"
Getafe, 1, 4, Barcelona, "Saturday, September 15, 2012"," Coliseum Alfonso Perez (8,634)"
Sevilla FC, 1, 0, Real Madrid, "Saturday, September 15, 2012"," Estadio Ramon Sanchez Pizjuan (35,000)"
Real Betis, 2, 4, Atletico Madrid, "Monday, September 3, 2012"," Estadio Benito Villamarin (48,000)"
Rayo Vallecano, 0, 0, Sevilla FC, "Sunday, September 2, 2012"," Estadio Teresa Rivero (8,634)"
Athletic Bilbao, 2, 0, Real Valladolid, "Sunday, September 2, 2012"," San Mames (35,000)"
Levante, 3, 2, Espanyol, "Sunday, September 2, 2012"," Ciutat de Valencia (20,000)"
Real Madrid, 3, 0, Granada, "Sunday, September 2, 2012"," Santiago Bernabeu (59,782)"
Barcelona, 1, 0, Valencia, "Sunday, September 2, 2012"," Camp Nou (76,352)"
Celta Vigo, 2, 0, Osasuna, "Saturday, September 1, 2012"," Balaidos (15,923)"
Real Zaragoza, 0, 1, Malaga, "Saturday, September 1, 2012"," La Romareda (20,000)"
Deportivo La Coru̱a, 1, 1, Getafe, "Saturday, September 1, 2012"," Riazor (30,000)"
Mallorca, 1, 0, Real Sociedad, "Saturday, September 1, 2012"," ONO Estadi (9,916)"
Real Valladolid, 2, 0, Levante, "Monday, August 27, 2012"," Nuevo Jose Zorilla Stadium (19,500)"
Atletico Madrid, 4, 0, Athletic Bilbao, "Monday, August 27, 2012"," Vicente Calderon (48,500)"
Osasuna, 1, 2, Barcelona, "Sunday, August 26, 2012"," Reyno de Navarra (16,000)"
Getafe, 2, 1, Real Madrid, "Sunday, August 26, 2012"," Coliseum Alfonso Perez (9,600)"
Granada, 1, 1, Sevilla FC, "Sunday, August 26, 2012"," Los Carmenes (21,500)"
Valencia, 3, 3, Deportivo La Coru̱a, "Sunday, August 26, 2012"," Mestalla (35,000)"
Real Sociedad, 2, 1, Celta Vigo, "Saturday, August 25, 2012"," Anoeta (15,000)"
Espanyol, 1, 2, Real Zaragoza, "Saturday, August 25, 2012"," Estadi Cornella-El Prat (16,923)"
Real Betis, 1, 2, Rayo Vallecano, "Saturday, August 25, 2012"," Estadio Benito Villamarin (29,237)"
Malaga, 1, 1, Mallorca, "Saturday, August 25, 2012"," La Rosaleda (20,000)"
Deportivo La Coru̱a, 2, 0, Osasuna, "Monday, August 20, 2012"," Riazor (36,000)"
Rayo Vallecano, 1, 0, Granada, "Monday, August 20, 2012"," Estadio Teresa Rivero (18,000)"
Real Zaragoza, 0, 1, Real Valladolid, "Monday, August 20, 2012"," La Romareda (21,000)"
Athletic Bilbao, 3, 5, Real Betis, "Sunday, August 19, 2012"," San Mames (35,000)"
Real Madrid, 1, 1, Valencia, "Sunday, August 19, 2012"," Santiago Bernabeu (78,000)"
Barcelona, 5, 1, Real Sociedad, "Sunday, August 19, 2012"," Camp Nou (75,000)"
Levante, 1, 1, Atletico Madrid, "Sunday, August 19, 2012"," Ciutat de Valencia (30,000)"
Celta Vigo, 0, 1, Malaga, "Saturday, August 18, 2012"," Balaidos (16,000)"
Sevilla FC, 2, 1, Getafe, "Saturday, August 18, 2012"," Estadio Ramon Sanchez Pizjuan (30,000)"
Mallorca, 2, 1, Espanyol, "Saturday, August 18, 2012"," ONO Estadi (22,000)"
