home, homescore, awayscore, away, date, group
VfL Bochum, 1, 2, Bayern Munich, "Sunday, August 20, 2006", Ruhrstadion 
Alemannia Aachen, 0, 1, Schalke 04, "Saturday, August 19, 2006", Tivoli 
Borussia Dortmund, 1, 1, Mainz, "Saturday, August 19, 2006", Signal Iduna Park (68,000)
Eintracht Frankfurt, 0, 0, VfL Wolfsburg, "Saturday, August 19, 2006", Commerzbank Arena 
Energie Cottbus, 2, 2, Hamburg SV, "Saturday, August 19, 2006", Stadion der Freundschaft 
Hertha Berlin, 4, 0, Hannover 96, "Saturday, August 19, 2006", Olympiastadion (25,000)
Werder Bremen, 2, 1, Bayer Leverkusen, "Saturday, August 19, 2006", Weserstadion 
Nurnberg, 1, 0, Borussia Monchengladbach, "Friday, August 18, 2006", Grundig Stadion 
Hannover 96, 2, 4, Werder Bremen, "Sunday, August 13, 2006", HDI-Arena 
VfL Wolfsburg, 0, 0, Hertha Berlin, "Sunday, August 13, 2006", Volkswagen Arena 
Bayer Leverkusen, 3, 0, Alemannia Aachen, "Saturday, August 12, 2006", BayArena 
Borussia Monchengladbach, 2, 0, Energie Cottbus, "Saturday, August 12, 2006", Borussia-Park 
Hamburg SV, 1, 1, Arminia Bielefeld, "Saturday, August 12, 2006", Imtech Arena 
Mainz, 2, 1, VfL Bochum, "Saturday, August 12, 2006", Stadion am Bruchweg 
Schalke 04, 1, 1, Eintracht Frankfurt, "Saturday, August 12, 2006", Veltins-Arena 
VfB Stuttgart, 0, 3, Nurnberg, "Saturday, August 12, 2006", Mercedes-Benz Arena 
Bayern Munich, 2, 0, Borussia Dortmund, "Friday, August 11, 2006", Allianz Arena (69,000)
