home, homescore, awayscore, away, date, group
Manchester United, 1, 0, Sunderland, "Saturday, November 5, 2011", "Old Trafford (75,570)"
Queens Park Rangers, 2, 3, Manchester City, "Saturday, November 5, 2011", "Loftus Road Stadium (18,076)"
Stoke City, 1, 3, Newcastle United, "Monday, October 31, 2011", "Britannia Stadium (26,564)"
Tottenham Hotspur, 3, 1, Queens Park Rangers, "Sunday, October 30, 2011", "White Hart Lane (36,147)"
Everton, 0, 1, Manchester United, "Saturday, October 29, 2011", "Goodison Park (35,494)"
Chelsea, 3, 5, Arsenal, "Saturday, October 29, 2011", "Stamford Bridge (41,801)"
Manchester City, 3, 1, Wolverhampton Wanderers, "Saturday, October 29, 2011", "Etihad Stadium (47,142)"
Norwich City, 3, 3, Blackburn Rovers, "Saturday, October 29, 2011", "Carrow Road (26,440)"
Sunderland, 2, 2, Aston Villa, "Saturday, October 29, 2011", "Stadium of Light (37,062)"
Swansea City, 3, 1, Bolton Wanderers, "Saturday, October 29, 2011", "Liberty Stadium (19,477)"
Wigan Athletic, 0, 2, Fulham, "Saturday, October 29, 2011", "DW Stadium (15,796)"
West Bromwich Albion, 0, 2, Liverpool, "Saturday, October 29, 2011", "The Hawthorns (25,522)"
Arsenal, 3, 1, Stoke City, "Sunday, October 23, 2011", "Emirates Stadium (59,671)"
Fulham, 1, 3, Everton, "Sunday, October 23, 2011", "Craven Cottage (25,646)"
Manchester United, 1, 6, Manchester City, "Sunday, October 23, 2011", "Old Trafford (75,487)"
Blackburn Rovers, 1, 2, Tottenham Hotspur, "Sunday, October 23, 2011", "Ewood Park (22,786)"
Queens Park Rangers, 1, 0, Chelsea, "Sunday, October 23, 2011", "Loftus Road (18,050)"
Wolverhampton Wanderers, 2, 2, Swansea City, "Saturday, October 22, 2011", "Molineux Stadium (25,216)"
Aston Villa, 1, 2, West Bromwich Albion, "Saturday, October 22, 2011", "Villa Park (34,152)"
Bolton Wanderers, 0, 2, Sunderland, "Saturday, October 22, 2011", "Reebok Stadium (24,349)"
Newcastle United, 1, 0, Wigan Athletic, "Saturday, October 22, 2011", "St. James' Park (48,321)"
Liverpool, 1, 1, Norwich City, "Saturday, October 22, 2011", "Anfield (44,931)"
West Bromwich Albion, 2, 0, Wolverhampton Wanderers, "Sunday, October 16, 2011", "The Hawthorns (24,872)"
Arsenal, 2, 1, Sunderland, "Sunday, October 16, 2011", "Emirates Stadium (60,078)"
Newcastle United, 2, 2, Tottenham Hotspur, "Sunday, October 16, 2011", "St. James' Park (46,420)"
Liverpool, 1, 1, Manchester United, "Saturday, October 15, 2011", "Anfield (45,065)"
Manchester City, 4, 1, Aston Villa, "Saturday, October 15, 2011", "Etihad Stadium (47,019)"
Norwich City, 3, 1, Swansea City, "Saturday, October 15, 2011", "Carrow Road (26,567)"
Queens Park Rangers, 1, 1, Blackburn Rovers, "Saturday, October 15, 2011", "Loftus Road Stadium (16,487)"
Stoke City, 2, 0, Fulham, "Saturday, October 15, 2011", "Britannia Stadium (26,890)"
Wigan Athletic, 1, 3, Bolton Wanderers, "Saturday, October 15, 2011", "DW Stadium (17,261)"
Chelsea, 3, 1, Everton, "Saturday, October 15, 2011", "Stamford Bridge (41,789)"
Bolton Wanderers, 1, 5, Chelsea, "Sunday, October 2, 2011", "Reebok Stadium (24,657)"
Fulham, 6, 0, Queens Park Rangers, "Sunday, October 2, 2011", "Craven Cottage (23,766)"
Swansea City, 2, 0, Stoke City, "Sunday, October 2, 2011", "Liberty Stadium (19,523)"
Tottenham Hotspur, 2, 1, Arsenal, "Sunday, October 2, 2011", "White Hart Lane (36,274)"
Everton, 0, 2, Liverpool, "Saturday, October 1, 2011", "Goodison Park (39,510)"
Aston Villa, 2, 0, Wigan Athletic, "Saturday, October 1, 2011", "Villa Park (30,744)"
Blackburn Rovers, 0, 4, Manchester City, "Saturday, October 1, 2011", "Ewood Park (24,760)"
Manchester United, 2, 0, Norwich City, "Saturday, October 1, 2011", "Old Trafford (75,514)"
Sunderland, 2, 2, West Bromwich Albion, "Saturday, October 1, 2011", "Stadium of Light (34,815)"
Wolverhampton Wanderers, 1, 2, Newcastle United, "Saturday, October 1, 2011", "Molineux Stadium (26,561)"
Norwich City, 2, 1, Sunderland, "Monday, September 26, 2011", "Carrow Road (26,107)"
Queens Park Rangers, 1, 1, Aston Villa, "Sunday, September 25, 2011", "Loftus Road Stadium (16,707)"
Manchester City, 2, 0, Everton, "Saturday, September 24, 2011", "Etihad Stadium (47,293)"
Arsenal, 3, 0, Bolton Wanderers, "Saturday, September 24, 2011", "Emirates Stadium (59,727)"
Chelsea, 4, 1, Swansea City, "Saturday, September 24, 2011", "Stamford Bridge (41,800)"
Liverpool, 2, 1, Wolverhampton Wanderers, "Saturday, September 24, 2011", "Anfield (44,922)"
Newcastle United, 3, 1, Blackburn Rovers, "Saturday, September 24, 2011", "St. James' Park (46,236)"
West Bromwich Albion, 0, 0, Fulham, "Saturday, September 24, 2011", "The Hawthorns (23,835)"
Wigan Athletic, 1, 2, Tottenham Hotspur, "Saturday, September 24, 2011", "DW Stadium (18,788)"
Stoke City, 1, 1, Manchester United, "Saturday, September 24, 2011", "Britannia Stadium (27,582)"
Tottenham Hotspur, 4, 0, Liverpool, "Sunday, September 18, 2011", "White Hart Lane (36,129)"
Fulham, 2, 2, Manchester City, "Sunday, September 18, 2011", "Craven Cottage (24,750)"
Sunderland, 4, 0, Stoke City, "Sunday, September 18, 2011", "Stadium of Light (32,296)"
Manchester United, 3, 1, Chelsea, "Sunday, September 18, 2011", "Old Trafford (75,455)"
Blackburn Rovers, 4, 3, Arsenal, "Saturday, September 17, 2011", "Ewood Park (22,637)"
Aston Villa, 1, 1, Newcastle United, "Saturday, September 17, 2011", "Villa Park (34,248)"
Bolton Wanderers, 1, 2, Norwich City, "Saturday, September 17, 2011", "Reebok Stadium (21,223)"
Everton, 3, 1, Wigan Athletic, "Saturday, September 17, 2011", "Goodison Park (31,576)"
Swansea City, 3, 0, West Bromwich Albion, "Saturday, September 17, 2011", "Liberty Stadium (20,341)"
Wolverhampton Wanderers, 0, 3, Queens Park Rangers, "Saturday, September 17, 2011", "Molineux Stadium (24,189)"
Queens Park Rangers, 0, 0, Newcastle United, "Monday, September 12, 2011", "Loftus Road Stadium (16,211)"
Norwich City, 0, 1, West Bromwich Albion, "Sunday, September 11, 2011", "Carrow Road (26,158)"
Fulham, 1, 1, Blackburn Rovers, "Sunday, September 11, 2011", "Craven Cottage (24,856)"
Arsenal, 1, 0, Swansea City, "Saturday, September 10, 2011", "Emirates Stadium (60,087)"
Everton, 2, 2, Aston Villa, "Saturday, September 10, 2011", "Goodison Park (32,736)"
Manchester City, 3, 0, Wigan Athletic, "Saturday, September 10, 2011", "Etihad Stadium (46,509)"
Stoke City, 1, 0, Liverpool, "Saturday, September 10, 2011", "Britannia Stadium (27,592)"
Sunderland, 1, 2, Chelsea, "Saturday, September 10, 2011", "Stadium of Light (36,699)"
Wolverhampton Wanderers, 0, 2, Tottenham Hotspur, "Saturday, September 10, 2011", "Molineux Stadium (25,274)"
Bolton Wanderers, 0, 5, Manchester United, "Saturday, September 10, 2011", "Reebok Stadium (25,944)"
Newcastle United, 2, 1, Fulham, "Sunday, August 28, 2011", "St. James' Park (42,684)"
Tottenham Hotspur, 1, 5, Manchester City, "Sunday, August 28, 2011", "White Hart Lane (36,150)"
West Bromwich Albion, 0, 1, Stoke City, "Sunday, August 28, 2011", "The Hawthorns (22,909)"
Manchester United, 8, 2, Arsenal, "Sunday, August 28, 2011", "Old Trafford (75,448)"
Aston Villa, 0, 0, Wolverhampton Wanderers, "Saturday, August 27, 2011", "Villa Park (30,776)"
Wigan Athletic, 2, 0, Queens Park Rangers, "Saturday, August 27, 2011", "DW Stadium (17,225)"
Blackburn Rovers, 0, 1, Everton, "Saturday, August 27, 2011", "Ewood Park (22,826)"
Chelsea, 3, 1, Norwich City, "Saturday, August 27, 2011", "Stamford Bridge (41,765)"
Swansea City, 0, 0, Sunderland, "Saturday, August 27, 2011", "Liberty Stadium (19,938)"
Liverpool, 3, 1, Bolton Wanderers, "Saturday, August 27, 2011", "Anfield (44,725)"
Manchester United, 3, 0, Tottenham Hotspur, "Monday, August 22, 2011", "Old Trafford (75,498)"
Norwich City, 1, 1, Stoke City, "Sunday, August 21, 2011", "Carrow Road (26,272)"
Wolverhampton Wanderers, 2, 0, Fulham, "Sunday, August 21, 2011", "Molineux Stadium (22,657)"
Bolton Wanderers, 2, 3, Manchester City, "Sunday, August 21, 2011", "Reebok Stadium (24,273)"
Sunderland, 0, 1, Newcastle United, "Saturday, August 20, 2011", "Stadium of Light (47,751)"
Arsenal, 0, 2, Liverpool, "Saturday, August 20, 2011", "Emirates Stadium (60,090)"
Aston Villa, 3, 1, Blackburn Rovers, "Saturday, August 20, 2011", "Villa Park (32,319)"
Everton, 0, 1, Queens Park Rangers, "Saturday, August 20, 2011", "Goodison Park (35,008)"
Swansea City, 0, 0, Wigan Athletic, "Saturday, August 20, 2011", "Liberty Stadium (19,028)"
Chelsea, 2, 1, West Bromwich Albion, "Saturday, August 20, 2011", "Stamford Bridge (41,091)"
Manchester City, 4, 0, Swansea City, "Monday, August 15, 2011", "Etihad Stadium (46,802)"
Stoke City, 0, 0, Chelsea, "Sunday, August 14, 2011", "Britannia Stadium (27,421)"
West Bromwich Albion, 1, 2, Manchester United, "Sunday, August 14, 2011", "The Hawthorns (25,360)"
Blackburn Rovers, 1, 2, Wolverhampton Wanderers, "Saturday, August 13, 2011", "Ewood Park (21,996)"
Fulham, 0, 0, Aston Villa, "Saturday, August 13, 2011", "Craven Cottage (25,700)"
Liverpool, 1, 1, Sunderland, "Saturday, August 13, 2011", "Anfield (45,018)"
Queens Park Rangers, 0, 4, Bolton Wanderers, "Saturday, August 13, 2011", "Loftus Road Stadium (15,195)"
Wigan Athletic, 1, 1, Norwich City, "Saturday, August 13, 2011", "DW Stadium (17,454)"
Newcastle United, 0, 0, Arsenal, "Saturday, August 13, 2011", "St. James' Park (46,894)"
