home, homescore, awayscore, away, date, group
Hamburg SV, 0, 1, Borussia Monchengladbach, "Saturday, September 17, 2011"," Imtech Arena (55,797)"
Hertha Berlin, 2, 2, FC Augsburg, "Saturday, September 17, 2011"," Olympiastadion (48,385)"
Nurnberg, 1, 1, Werder Bremen, "Saturday, September 17, 2011"," EasyCredit-Stadion (43,121)"
TSG Hoffenheim, 3, 1, VfL Wolfsburg, "Saturday, September 17, 2011"," WIRSOL Rhein-Neckar-Arena (26,580)"
Kaiserslautern, 3, 1, Mainz, "Saturday, September 17, 2011"," Fritz-Walter-Stadion (43,952)"
SC Freiburg, 1, 2, VfB Stuttgart, "Friday, September 16, 2011"," MAGE SOLAR Stadion (24,000)"
FC Cologne, 1, 2, Nurnberg, "Sunday, September 11, 2011"," RheinEnergieStadion (43,200)"
VfL Wolfsburg, 2, 1, Schalke 04, "Sunday, September 11, 2011"," Volkswagen Arena (30,000)"
Bayern Munich, 7, 0, SC Freiburg, "Saturday, September 10, 2011"," Allianz Arena (69,000)"
Borussia Dortmund, 1, 2, Hertha Berlin, "Saturday, September 10, 2011"," Signal Iduna Park (80,720)"
Borussia Monchengladbach, 1, 0, Kaiserslautern, "Saturday, September 10, 2011"," Borussia-Park (52,083)"
Mainz, 0, 4, TSG Hoffenheim, "Saturday, September 10, 2011"," Coface Arena (31,500)"
VfB Stuttgart, 3, 0, Hannover 96, "Saturday, September 10, 2011"," Mercedes-Benz Arena (53,000)"
Werder Bremen, 2, 0, Hamburg SV, "Saturday, September 10, 2011"," Weserstadion (41,600)"
FC Augsburg, 1, 4, Bayer Leverkusen, "Friday, September 9, 2011"," SGL Arena (30,000)"
Hannover 96, 1, 1, Mainz, "Sunday, August 28, 2011"," AWD-Arena (40,420)"
Schalke 04, 1, 0, Borussia Monchengladbach, "Sunday, August 28, 2011"," Veltins-Arena (61,673)"
Hamburg SV, 3, 4, FC Cologne, "Saturday, August 27, 2011"," Imtech Arena (51,289)"
Kaiserslautern, 0, 3, Bayern Munich, "Saturday, August 27, 2011"," Fritz-Walter-Stadion (49,780)"
Nurnberg, 1, 0, FC Augsburg, "Saturday, August 27, 2011"," EasyCredit-Stadion (43,071)"
SC Freiburg, 3, 0, VfL Wolfsburg, "Saturday, August 27, 2011"," MAGE SOLAR Stadion (20,000)"
TSG Hoffenheim, 1, 2, Werder Bremen, "Saturday, August 27, 2011"," WIRSOL Rhein-Neckar-Arena (28,750)"
Bayer Leverkusen, 0, 0, Borussia Dortmund, "Saturday, August 27, 2011"," BayArena (30,210)"
Hertha Berlin, 1, 0, VfB Stuttgart, "Friday, August 26, 2011"," Olympiastadion (52,232)"
Mainz, 2, 4, Schalke 04, "Sunday, August 21, 2011"," Coface Arena (34,034)"
Hannover 96, 1, 1, Hertha Berlin, "Sunday, August 21, 2011"," AWD-Arena (41,200)"
Bayern Munich, 5, 0, Hamburg SV, "Saturday, August 20, 2011"," Allianz Arena (69,000)"
Borussia Dortmund, 2, 0, Nurnberg, "Saturday, August 20, 2011"," Signal Iduna Park (78,400)"
FC Augsburg, 0, 2, TSG Hoffenheim, "Saturday, August 20, 2011"," SGL Arena (30,004)"
VfB Stuttgart, 0, 1, Bayer Leverkusen, "Saturday, August 20, 2011"," Mercedes-Benz Arena (53,000)"
Werder Bremen, 5, 3, SC Freiburg, "Saturday, August 20, 2011"," Weserstadion (39,201)"
FC Cologne, 1, 1, Kaiserslautern, "Saturday, August 20, 2011"," RheinEnergieStadion (50,000)"
Borussia Monchengladbach, 4, 1, VfL Wolfsburg, "Friday, August 19, 2011"," Borussia-Park (43,224)"
Kaiserslautern, 1, 1, FC Augsburg, "Sunday, August 14, 2011"," Fritz-Walter-Stadion (40,248)"
Bayer Leverkusen, 1, 0, Werder Bremen, "Sunday, August 14, 2011"," BayArena (30,210)"
Hamburg SV, 2, 2, Hertha Berlin, "Saturday, August 13, 2011"," Imtech Arena (55,000)"
Nurnberg, 1, 2, Hannover 96, "Saturday, August 13, 2011"," EasyCredit-Stadion (37,212)"
SC Freiburg, 1, 2, Mainz, "Saturday, August 13, 2011"," MAGE SOLAR Stadion (20,600)"
Schalke 04, 5, 1, FC Cologne, "Saturday, August 13, 2011"," Veltins-Arena (61,000)"
TSG Hoffenheim, 1, 0, Borussia Dortmund, "Saturday, August 13, 2011"," WIRSOL Rhein-Neckar-Arena (30,150)"
VfL Wolfsburg, 0, 1, Bayern Munich, "Saturday, August 13, 2011"," Volkswagen Arena (30,000)"
Borussia Monchengladbach, 1, 1, VfB Stuttgart, "Saturday, August 13, 2011"," Borussia-Park (48,322)"
Mainz, 2, 0, Bayer Leverkusen, "Sunday, August 7, 2011"," Coface Arena (32,443)"
Bayern Munich, 0, 1, Borussia Monchengladbach, "Sunday, August 7, 2011"," Allianz Arena (69,000)"
FC Augsburg, 2, 2, SC Freiburg, "Saturday, August 6, 2011"," SGL Arena (30,403)"
FC Cologne, 0, 3, VfL Wolfsburg, "Saturday, August 6, 2011"," RheinEnergieStadion (47,000)"
Hannover 96, 2, 1, TSG Hoffenheim, "Saturday, August 6, 2011"," AWD-Arena (40,315)"
VfB Stuttgart, 3, 0, Schalke 04, "Saturday, August 6, 2011"," Mercedes-Benz Arena (60,000)"
Werder Bremen, 2, 0, Kaiserslautern, "Saturday, August 6, 2011"," Weserstadion (41,100)"
Hertha Berlin, 0, 1, Nurnberg, "Saturday, August 6, 2011"," Olympiastadion (61,118)"
Borussia Dortmund, 3, 1, Hamburg SV, "Friday, August 5, 2011"," Signal Iduna Park (80,720)"
