home,homescore,awayscore,away,date,location
De Graafschap,3,2,Heerenveen,"Friday, September 17, 2010","De Vijverberg (11,039)"
NAC Breda,2,0,Feyenoord Rotterdam,"Sunday, September 12, 2010","Rat Verlegh Stadion "
ADO Den Haag,2,2,De Graafschap,"Sunday, September 12, 2010","Het Zuiderpark "
FC Groningen,1,0,FC Utrecht,"Sunday, September 12, 2010","Euroborg "
Ajax Amsterdam,2,0,Willem II Tilburg,"Saturday, September 11, 2010","Amsterdam ArenA "
VVV Venlo,1,2,Twente Enschede,"Saturday, September 11, 2010","Seacon Stadion -De Koel- "
Heerenveen,2,1,Vitesse Arnhem,"Saturday, September 11, 2010","Abe Lenstra Stadion "
PSV Eindhoven,3,1,NEC Nijmegen,"Saturday, September 11, 2010","Philips Stadion "
AZ Alkmaar,1,2,Roda JC Kerkrade,"Saturday, September 11, 2010","Alkmaarderhout "
Excelsior,2,1,SC Heracles Almelo,"Saturday, September 11, 2010","Stadion Woudestein "
De Graafschap,0,5,Ajax Amsterdam,"Sunday, August 29, 2010","De Vijverberg (12,550)"
ADO Den Haag,2,2,PSV Eindhoven,"Sunday, August 29, 2010","Het Zuiderpark (11,334)"
Feyenoord Rotterdam,4,0,Vitesse Arnhem,"Sunday, August 29, 2010","De Kuip Stadion  (43,000)"
Twente Enschede,4,0,FC Utrecht,"Sunday, August 29, 2010","De Grolsch Veste (23,500)"
AZ Alkmaar,1,1,Excelsior,"Sunday, August 29, 2010","Alkmaarderhout (15,994)"
NAC Breda,2,0,VVV Venlo,"Saturday, August 28, 2010","Rat Verlegh Stadion (18,000)"
Roda JC Kerkrade,4,2,SC Heracles Almelo,"Saturday, August 28, 2010","Parkstad Limburg Stadion (12,240)"
NEC Nijmegen,2,2,Heerenveen,"Saturday, August 28, 2010","De Goffert (12,150)"
Willem II Tilburg,0,3,FC Groningen,"Friday, August 27, 2010","Koning Willem II Stadion (12,000)"
FC Utrecht,3,0,Willem II Tilburg,"Sunday, August 22, 2010","Nieuw Galgenwaard (18,000)"
SC Heracles Almelo,1,1,Feyenoord Rotterdam,"Sunday, August 22, 2010","Polman Stadion (8,400)"
VVV Venlo,2,3,ADO Den Haag,"Sunday, August 22, 2010","Seacon Stadion -De Koel- (7,000)"
PSV Eindhoven,3,1,AZ Alkmaar,"Sunday, August 22, 2010","Philips Stadion (36,000)"
Vitesse Arnhem,0,3,Twente Enschede,"Saturday, August 21, 2010","Gelredome (12,422)"
FC Groningen,2,1,De Graafschap,"Saturday, August 21, 2010","Euroborg (21,552)"
Heerenveen,3,1,NAC Breda,"Saturday, August 21, 2010","Abe Lenstra Stadion (25,000)"
Ajax Amsterdam,3,0,Roda JC Kerkrade,"Saturday, August 21, 2010","Amsterdam ArenA (49,000)"
Excelsior,4,2,NEC Nijmegen,"Friday, August 20, 2010","Stadion Woudestein (3,158)"
Excelsior,3,2,Feyenoord Rotterdam,"Sunday, August 15, 2010","Stadion Woudestein (3,600)"
ADO Den Haag,1,3,Roda JC Kerkrade,"Sunday, August 15, 2010","Het Zuiderpark (9,859)"
FC Utrecht,3,1,NAC Breda,"Sunday, August 15, 2010","Nieuw Galgenwaard (18,000)"
Willem II Tilburg,3,5,NEC Nijmegen,"Sunday, August 15, 2010","Koning Willem II Stadion (11,300)"
Ajax Amsterdam,4,2,Vitesse Arnhem,"Saturday, August 14, 2010","Amsterdam ArenA (48,000)"
AZ Alkmaar,1,1,FC Groningen,"Saturday, August 14, 2010","Alkmaarderhout (16,004)"
PSV Eindhoven,6,0,De Graafschap,"Saturday, August 14, 2010","Philips Stadion (34,200)"
VVV Venlo,1,0,SC Heracles Almelo,"Saturday, August 14, 2010","Seacon Stadion -De Koel- (7,452)"
Twente Enschede,0,0,Heerenveen,"Saturday, August 14, 2010","De Grolsch Veste (23,800)"
FC Groningen,2,2,Ajax Amsterdam,"Sunday, August 8, 2010","Euroborg (22,050)"
Feyenoord Rotterdam,3,1,FC Utrecht,"Sunday, August 8, 2010","De Kuip Stadion  (30,000)"
Vitesse Arnhem,3,1,ADO Den Haag,"Sunday, August 8, 2010","Gelredome (13,700)"
NAC Breda,1,1,AZ Alkmaar,"Sunday, August 8, 2010","Rat Verlegh Stadion (18,000)"
NEC Nijmegen,1,0,VVV Venlo,"Saturday, August 7, 2010","De Goffert "
De Graafschap,3,0,Excelsior,"Saturday, August 7, 2010","De Vijverberg (10,979)"
SC Heracles Almelo,3,0,Willem II Tilburg,"Saturday, August 7, 2010","Polman Stadion (8,400)"
Heerenveen,1,3,PSV Eindhoven,"Saturday, August 7, 2010","Abe Lenstra Stadion (25,800)"
Roda JC Kerkrade,0,0,Twente Enschede,"Friday, August 6, 2010","Parkstad Limburg Stadion "
