home, homescore, awayscore, away, date, group
Real Betis, 3, 1, Racing Santander, "Sunday, November 16, 2008", "Benito Villamarín (47,000)"
Athletic Bilbao, 2, 0, Osasuna, "Sunday, November 16, 2008", "San Mamés (40,000)"
Recreativo Huelva, 0, 2, Barcelona, "Sunday, November 16, 2008", "Nuevo Colombino (19,000)"
Real Valladolid, 1, 0, Real Madrid, "Saturday, November 15, 2008", "José Zorrilla (21,097)"
Valencia, 2, 3, Sporting Gijon, "Saturday, November 15, 2008", "Mestalla (50,000)"
Deportivo La Coruña, 1, 0, Espanyol, "Sunday, November 9, 2008", "Municipal de Riazor (15,000)"
Mallorca, 3, 3, Athletic Bilbao, "Sunday, November 9, 2008", "Iberostar Estadi (10,000)"
Numancia, 2, 4, Real Betis, "Sunday, November 9, 2008", "Los Pajaritos (7,000)"
Osasuna, 0, 0, Atletico Madrid, "Sunday, November 9, 2008", "Reyno de Navarra (15,000)"
Racing Santander, 1, 0, Sporting Gijon, "Sunday, November 9, 2008", "El Sardinero (24,000)"
Villarreal, 2, 1, Almeria, "Sunday, November 9, 2008", "El Madrigal (20,000)"
Sevilla FC, 1, 0, Recreativo Huelva, "Sunday, November 9, 2008", "Ramón Sánchez Pizjuán (42,000)"
Getafe, 0, 3, Valencia, "Sunday, November 9, 2008", "Coliseum Alfonso Pérez (11,000)"
Real Madrid, 4, 3, Malaga, "Saturday, November 8, 2008", "Santiago Bernabéu (70,000)"
Barcelona, 6, 0, Real Valladolid, "Saturday, November 8, 2008", "Camp Nou (80,000)"
Espanyol, 1, 0, Osasuna, "Sunday, November 2, 2008", "Estadio Olimpico de Montjuic (10,000)"
Real Valladolid, 3, 2, Sevilla FC, "Sunday, November 2, 2008", "José Zorrilla (14,714)"
Recreativo Huelva, 1, 1, Getafe, "Sunday, November 2, 2008", "Nuevo Colombino (18,000)"
Sporting Gijon, 3, 1, Numancia, "Sunday, November 2, 2008", "El Molinón (23,994)"
Almeria, 1, 1, Real Madrid, "Sunday, November 2, 2008", "Juegos Mediterráneos (15,000)"
Real Betis, 0, 3, Deportivo La Coruña, "Sunday, November 2, 2008", "Benito Villamarín (42,000)"
Athletic Bilbao, 1, 4, Villarreal, "Saturday, November 1, 2008", "San Mamés (35,000)"
Atletico Madrid, 2, 0, Mallorca, "Saturday, November 1, 2008", "Vicente Calderón (42,000)"
Malaga, 1, 4, Barcelona, "Saturday, November 1, 2008", "La Rosaleda (18,000)"
Valencia, 2, 4, Racing Santander, "Saturday, November 1, 2008", "Mestalla (33,000)"
Deportivo La Coruña, 0, 3, Sporting Gijon, "Sunday, October 26, 2008", "Municipal de Riazor (22,000)"
Getafe, 1, 0, Real Valladolid, "Sunday, October 26, 2008", "Coliseum Alfonso Pérez (12,000)"
Mallorca, 3, 0, Espanyol, "Sunday, October 26, 2008", "Iberostar Estadi (14,000)"
Numancia, 2, 1, Racing Santander, "Sunday, October 26, 2008", "Los Pajaritos (6,200)"
Recreativo Huelva, 1, 1, Valencia, "Sunday, October 26, 2008", "Nuevo Colombino (13,000)"
Sevilla FC, 0, 1, Malaga, "Sunday, October 26, 2008", "Ramón Sánchez Pizjuán (44,000)"
Villarreal, 4, 4, Atletico Madrid, "Sunday, October 26, 2008", "El Madrigal (20,000)"
Real Madrid, 3, 2, Athletic Bilbao, "Sunday, October 26, 2008", "Santiago Bernabéu (80,000)"
Osasuna, 0, 2, Real Betis, "Saturday, October 25, 2008", "Reyno de Navarra (17,000)"
Barcelona, 5, 0, Almeria, "Saturday, October 25, 2008", "Camp Nou (78,000)"
Malaga, 2, 1, Getafe, "Sunday, October 19, 2008", "La Rosaleda (19,000)"
Racing Santander, 0, 0, Deportivo La Coruña, "Sunday, October 19, 2008", "El Sardinero (17,000)"
Real Betis, 3, 0, Mallorca, "Sunday, October 19, 2008", "Benito Villamarín (22,000)"
Real Valladolid, 1, 1, Recreativo Huelva, "Sunday, October 19, 2008", "José Zorrilla (15,225)"
Sporting Gijon, 2, 1, Osasuna, "Sunday, October 19, 2008", "El Molinón (22,962)"
Valencia, 4, 0, Numancia, "Sunday, October 19, 2008", "Mestalla (7,000)"
Athletic Bilbao, 0, 1, Barcelona, "Sunday, October 19, 2008", "San Mamés (40,000)"
Almeria, 0, 1, Sevilla FC, "Sunday, October 19, 2008", "Juegos Mediterráneos (18,000)"
Atletico Madrid, 1, 2, Real Madrid, "Saturday, October 18, 2008", "Vicente Calderón (57,500)"
Espanyol, 0, 0, Villarreal, "Saturday, October 18, 2008", "Estadio Olimpico de Montjuic (16,350)"
Deportivo La Coruña, 1, 0, Numancia, "Sunday, October 5, 2008", "Municipal de Riazor (30,000)"
Getafe, 2, 2, Almeria, "Sunday, October 5, 2008", "Coliseum Alfonso Pérez (9,000)"
Mallorca, 0, 2, Sporting Gijon, "Sunday, October 5, 2008", "Iberostar Estadi (15,000)"
Osasuna, 0, 1, Racing Santander, "Sunday, October 5, 2008", "Reyno de Navarra (24,000)"
Recreativo Huelva, 0, 4, Malaga, "Sunday, October 5, 2008", "Nuevo Colombino (15,000)"
Sevilla FC, 4, 0, Athletic Bilbao, "Sunday, October 5, 2008", "Ramón Sánchez Pizjuán (40,000)"
Real Valladolid, 0, 1, Valencia, "Sunday, October 5, 2008", "José Zorrilla (17,456)"
Real Madrid, 2, 2, Espanyol, "Sunday, October 5, 2008", "Santiago Bernabéu (65,000)"
Villarreal, 2, 1, Real Betis, "Saturday, October 4, 2008", "El Madrigal (18,000)"
Barcelona, 6, 1, Atletico Madrid, "Saturday, October 4, 2008", "Camp Nou (75,232)"
Almeria, 1, 0, Recreativo Huelva, "Sunday, September 28, 2008", "Juegos Mediterráneos (17,600)"
Athletic Bilbao, 0, 1, Getafe, "Sunday, September 28, 2008", "San Mamés (35,000)"
Malaga, 2, 1, Real Valladolid, "Sunday, September 28, 2008", "La Rosaleda (16,000)"
Numancia, 0, 0, Osasuna, "Sunday, September 28, 2008", "Los Pajaritos (8,342)"
Racing Santander, 1, 2, Mallorca, "Sunday, September 28, 2008", "El Sardinero (16,000)"
Valencia, 4, 2, Deportivo La Coruña, "Sunday, September 28, 2008", "Mestalla (40,000)"
Atletico Madrid, 0, 1, Sevilla FC, "Sunday, September 28, 2008", "Vicente Calderón (40,000)"
Real Betis, 1, 2, Real Madrid, "Saturday, September 27, 2008", "Benito Villamarín (49,000)"
Sporting Gijon, 0, 1, Villarreal, "Saturday, September 27, 2008", "El Molinón "
Espanyol, 1, 2, Barcelona, "Saturday, September 27, 2008", "Estadio Olimpico de Montjuic (48,000)"
Malaga, 0, 2, Valencia, "Thursday, September 25, 2008", "La Rosaleda (15,960)"
Mallorca, 2, 0, Numancia, "Thursday, September 25, 2008", "Iberostar Estadi (10,000)"
Real Valladolid, 2, 0, Almeria, "Thursday, September 25, 2008", "José Zorrilla (14,281)"
Recreativo Huelva, 1, 1, Athletic Bilbao, "Thursday, September 25, 2008", "Nuevo Colombino (15,000)"
Barcelona, 3, 2, Real Betis, "Wednesday, September 24, 2008", "Camp Nou (70,000)"
Osasuna, 0, 0, Deportivo La Coruña, "Wednesday, September 24, 2008", "Reyno de Navarra (16,500)"
Villarreal, 2, 0, Racing Santander, "Wednesday, September 24, 2008", "El Madrigal (18,000)"
Getafe, 1, 2, Atletico Madrid, "Wednesday, September 24, 2008", "Coliseum Alfonso Pérez (12,000)"
Real Madrid, 7, 1, Sporting Gijon, "Wednesday, September 24, 2008", "Santiago Bernabéu (70,000)"
Sevilla FC, 2, 0, Espanyol, "Wednesday, September 24, 2008", "Ramón Sánchez Pizjuán (38,000)"
Almeria, 1, 0, Malaga, "Sunday, September 21, 2008", "Juegos Mediterráneos (12,000)"
Athletic Bilbao, 2, 0, Real Valladolid, "Sunday, September 21, 2008", "San Mamés (36,000)"
Deportivo La Coruña, 0, 0, Mallorca, "Sunday, September 21, 2008", "Municipal de Riazor (20,000)"
Numancia, 1, 2, Villarreal, "Sunday, September 21, 2008", "Los Pajaritos (6,500)"
Real Betis, 0, 0, Sevilla FC, "Sunday, September 21, 2008", "Benito Villamarín (40,000)"
Valencia, 1, 0, Osasuna, "Sunday, September 21, 2008", "Mestalla (37,000)"
Racing Santander, 0, 2, Real Madrid, "Sunday, September 21, 2008", "El Sardinero (20,000)"
Sporting Gijon, 1, 6, Barcelona, "Sunday, September 21, 2008", "El Molinón (24,000)"
Atletico Madrid, 4, 0, Recreativo Huelva, "Saturday, September 20, 2008", "Vicente Calderón (50,000)"
Espanyol, 1, 1, Getafe, "Saturday, September 20, 2008", "Estadio Olimpico de Montjuic (15,000)"
Getafe, 0, 0, Real Betis, "Sunday, September 14, 2008", "Coliseum Alfonso Pérez (9,000)"
Malaga, 0, 0, Athletic Bilbao, "Sunday, September 14, 2008", "La Rosaleda (28,000)"
Mallorca, 1, 1, Osasuna, "Sunday, September 14, 2008", "Iberostar Estadi (14,000)"
Recreativo Huelva, 0, 1, Espanyol, "Sunday, September 14, 2008", "Nuevo Colombino (18,500)"
Villarreal, 1, 0, Deportivo La Coruña, "Sunday, September 14, 2008", "El Madrigal (20,000)"
Real Madrid, 4, 3, Numancia, "Sunday, September 14, 2008", "Santiago Bernabéu (80,000)"
Almeria, 2, 2, Valencia, "Sunday, September 14, 2008", "Juegos Mediterráneos (10,000)"
Barcelona, 1, 1, Racing Santander, "Saturday, September 13, 2008", "Camp Nou (60,000)"
Real Valladolid, 2, 1, Atletico Madrid, "Saturday, September 13, 2008", "José Zorrilla (20,000)"
Sevilla FC, 4, 3, Sporting Gijon, "Saturday, September 13, 2008", "Ramón Sánchez Pizjuán (40,000)"
Athletic Bilbao, 1, 3, Almeria, "Sunday, August 31, 2008", "San Mamés (35,000)"
Atletico Madrid, 4, 0, Malaga, "Sunday, August 31, 2008", "Vicente Calderón (50,000)"
Numancia, 1, 0, Barcelona, "Sunday, August 31, 2008", "Los Pajaritos (10,000)"
Osasuna, 1, 1, Villarreal, "Sunday, August 31, 2008", "Reyno de Navarra (18,000)"
Racing Santander, 1, 1, Sevilla FC, "Sunday, August 31, 2008", "El Sardinero (18,000)"
Real Betis, 0, 1, Recreativo Huelva, "Sunday, August 31, 2008", "Benito Villamarín (35,000)"
Sporting Gijon, 1, 2, Getafe, "Sunday, August 31, 2008", "El Molinón (17,000)"
Deportivo La Coruña, 2, 1, Real Madrid, "Sunday, August 31, 2008", "Municipal de Riazor (32,000)"
Espanyol, 1, 0, Real Valladolid, "Saturday, August 30, 2008", "Estadio Olimpico de Montjuic (18,125)"
Valencia, 3, 0, Mallorca, "Saturday, August 30, 2008", "Mestalla (45,000)"
