home, homescore, awayscore, away, date, group
Sochaux, 1, 4, Paris Saint-Germain , "Sunday, November 1, 2009", "Stade Bonal (14,000)"
AJ Auxerre, 2, 1, Montpellier, "Saturday, October 31, 2009", "Stade de l'Abbé-Deschamps (11,373)"
Bordeaux, 1, 0, AS Monaco, "Saturday, October 31, 2009", "Stade Jacques Chaban-Delmas (33,393)"
Boulogne, 1, 2, AS Nancy Lorraine, "Saturday, October 31, 2009", "Stade de la Libération (10,149)"
Grenoble, 0, 2, Lille, "Saturday, October 31, 2009", "Stade des Alpes (13,034)"
Lens, 1, 1, Lorient, "Saturday, October 31, 2009", "Stade Felix-Bollaert (32,741)"
Marseille, 1, 1, Toulouse, "Saturday, October 31, 2009", "Stade Vélodrome (51,283)"
St Etienne, 0, 1, Lyon, "Saturday, October 31, 2009", "Stade Geoffroy-Guichard (34,342)"
AJ Auxerre, 3, 2, Lille, "Sunday, October 25, 2009", "Stade de l'Abbé-Deschamps (9,000)"
Lens, 0, 2, Toulouse, "Sunday, October 25, 2009", "Stade Felix-Bollaert (35,000)"
Bordeaux, 3, 0, Le Mans, "Saturday, October 24, 2009", "Stade Jacques Chaban-Delmas (27,737)"
Boulogne, 1, 3, AS Monaco, "Saturday, October 24, 2009", "Stade de la Libération (13,650)"
Grenoble, 1, 2, AS Nancy Lorraine, "Saturday, October 24, 2009", "Stade des Alpes (15,294)"
Nice, 4, 1, Lyon, "Saturday, October 24, 2009", "Stade Municipal du Ray (10,712)"
Sochaux, 1, 0, Lorient, "Saturday, October 24, 2009", "Stade Bonal (20,005)"
St Etienne, 0, 2, Valenciennes, "Saturday, October 24, 2009", "Stade Geoffroy-Guichard (35,616)"
Stade Rennes, 3, 0, Montpellier, "Saturday, October 24, 2009", "Stade de la Route-de-Lorient (23,311)"
AS Monaco, 2, 0, Lens, "Sunday, October 18, 2009", "Stade Louis II (7,603)"
Lorient, 4, 1, Nice, "Sunday, October 18, 2009", "Stade du Moustoir (10,513)"
Toulouse, 1, 0, Paris Saint-Germain , "Sunday, October 18, 2009", "Stadium Municipal (23,754)"
AJ Auxerre, 1, 0, Bordeaux, "Saturday, October 17, 2009", "Stade de l'Abbé-Deschamps (16,000)"
AS Nancy Lorraine, 0, 3, Marseille, "Saturday, October 17, 2009", "Stade Marcel Picot (20,057)"
Le Mans, 1, 1, Boulogne, "Saturday, October 17, 2009", "Leon-Bollée (7,908)"
Lyon, 0, 2, Sochaux, "Saturday, October 17, 2009", "Stade de Gerland (36,489)"
Montpellier, 2, 1, St Etienne, "Saturday, October 17, 2009", "Stade de la Mosson (15,000)"
Valenciennes, 2, 0, Grenoble, "Saturday, October 17, 2009", "Stade Nungesser (15,000)"
Lille, 0, 0, Stade Rennes, "Saturday, October 17, 2009", "Stadium Lille Métropole "
Boulogne, 2, 3, Lille, "Sunday, October 4, 2009", "Stade de la Libération (10,272)"
Toulouse, 0, 1, Lorient, "Sunday, October 4, 2009", "Stadium Municipal (25,425)"
Marseille, 1, 2, AS Monaco, "Sunday, October 4, 2009", "Stade Vélodrome (38,566)"
Grenoble, 2, 3, Montpellier, "Saturday, October 3, 2009", "Stade des Alpes (14,673)"
Nice, 3, 2, Valenciennes, "Saturday, October 3, 2009", "Stade Municipal du Ray (9,443)"
Paris Saint-Germain , 1, 1, AS Nancy Lorraine, "Saturday, October 3, 2009", "Parc des Princes (30,000)"
Sochaux, 1, 0, Le Mans, "Saturday, October 3, 2009", "Stade Bonal (20,005)"
St Etienne, 3, 1, Bordeaux, "Saturday, October 3, 2009", "Stade Geoffroy-Guichard (35,616)"
Stade Rennes, 0, 1, AJ Auxerre, "Saturday, October 3, 2009", "Stade de la Route-de-Lorient (20,378)"
Lens, 0, 2, Lyon, "Saturday, October 3, 2009", "Stade Felix-Bollaert (39,423)"
Le Mans, 3, 0, Lens, "Sunday, September 27, 2009", "Leon-Bollée (8,693)"
Lille, 1, 1, Nice, "Sunday, September 27, 2009", "Stadium Lille Métropole (13,549)"
Bordeaux, 1, 0, Stade Rennes, "Sunday, September 27, 2009", "Stade Jacques Chaban-Delmas (23,811)"
AJ Auxerre, 2, 0, Grenoble, "Saturday, September 26, 2009", "Stade de l'Abbé-Deschamps (8,566)"
AS Monaco, 1, 2, St Etienne, "Saturday, September 26, 2009", "Stade Louis II (8,490)"
AS Nancy Lorraine, 2, 1, Sochaux, "Saturday, September 26, 2009", "Stade Marcel Picot (15,329)"
Lorient, 1, 1, Paris Saint-Germain , "Saturday, September 26, 2009", "Stade du Moustoir (11,192)"
Montpellier, 1, 0, Boulogne, "Saturday, September 26, 2009", "Stade de la Mosson (13,191)"
Valenciennes, 3, 2, Marseille, "Saturday, September 26, 2009", "Stade Nungesser (16,208)"
Lyon, 2, 1, Toulouse, "Saturday, September 26, 2009", "Stade de Gerland (37,000)"
Lens, 1, 1, Lille, "Sunday, September 20, 2009", "Stade Felix-Bollaert (37,512)"
Toulouse, 2, 0, Le Mans, "Sunday, September 20, 2009", "Stadium Municipal (13,072)"
Paris Saint-Germain , 1, 1, Lyon, "Sunday, September 20, 2009", "Parc des Princes (44,788)"
Boulogne, 0, 2, Bordeaux, "Saturday, September 19, 2009", "Stade de la Libération (13,518)"
Grenoble, 0, 4, Stade Rennes, "Saturday, September 19, 2009", "Stade des Alpes (13,541)"
Lorient, 3, 1, AS Nancy Lorraine, "Saturday, September 19, 2009", "Stade du Moustoir (9,620)"
Nice, 1, 3, AS Monaco, "Saturday, September 19, 2009", "Stade Municipal du Ray (8,030)"
Sochaux, 2, 5, Valenciennes, "Saturday, September 19, 2009", "Stade Bonal (1,880)"
St Etienne, 1, 1, AJ Auxerre, "Saturday, September 19, 2009", "Stade Geoffroy-Guichard (2,460)"
Marseille, 4, 2, Montpellier, "Saturday, September 19, 2009", "Stade Vélodrome (52,341)"
AJ Auxerre, 2, 0, Nice, "Sunday, September 13, 2009", "Stade de l'Abbé-Deschamps (10,000)"
Stade Rennes, 1, 0, St Etienne, "Sunday, September 13, 2009", "Stade de la Route-de-Lorient (22,009)"
AS Monaco, 2, 0, Paris Saint-Germain , "Sunday, September 13, 2009", "Stade Louis II (10,459)"
AS Nancy Lorraine, 0, 0, Toulouse, "Saturday, September 12, 2009", "Stade Marcel Picot (27,000)"
Le Mans, 1, 2, Marseille, "Saturday, September 12, 2009", "Leon-Bollée (16,310)"
Lille, 1, 0, Sochaux, "Saturday, September 12, 2009", "Stadium Lille Métropole (13,043)"
Lyon, 1, 0, Lorient, "Saturday, September 12, 2009", "Stade de Gerland (30,000)"
Montpellier, 1, 0, Lens, "Saturday, September 12, 2009", "Stade de la Mosson (16,793)"
Valenciennes, 1, 1, Boulogne, "Saturday, September 12, 2009", "Stade Nungesser (11,000)"
Bordeaux, 1, 0, Grenoble, "Saturday, September 12, 2009", "Stade Jacques Chaban-Delmas (28,211)"
Paris Saint-Germain , 3, 0, Lille, "Sunday, August 30, 2009", "Parc des Princes (42,000)"
Toulouse, 0, 1, Valenciennes, "Sunday, August 30, 2009", "Stadium Municipal (15,029)"
Marseille, 0, 0, Bordeaux, "Sunday, August 30, 2009", "Stade Vélodrome (55,925)"
Boulogne, 0, 0, AJ Auxerre, "Saturday, August 29, 2009", "Stade de la Libération (13,000)"
Lens, 2, 2, Stade Rennes, "Saturday, August 29, 2009", "Stade Felix-Bollaert (33,815)"
Lorient, 1, 0, Le Mans, "Saturday, August 29, 2009", "Stade du Moustoir (11,072)"
Nice, 0, 3, Montpellier, "Saturday, August 29, 2009", "Stade Municipal du Ray (9,027)"
Sochaux, 1, 0, AS Monaco, "Saturday, August 29, 2009", "Stade Bonal (13,141)"
St Etienne, 1, 0, Grenoble, "Saturday, August 29, 2009", "Stade Geoffroy-Guichard (25,321)"
Lyon, 3, 1, AS Nancy Lorraine, "Saturday, August 29, 2009", "Stade de Gerland (34,193)"
Bordeaux, 4, 0, Nice, "Sunday, August 23, 2009", "Stade Jacques Chaban-Delmas (32,027)"
Grenoble, 1, 2, Lens, "Sunday, August 23, 2009", "Stade des Alpes (15,000)"
Lille, 1, 1, Toulouse, "Sunday, August 23, 2009", "Stadium Lille Métropole (14,454)"
AJ Auxerre, 0, 3, Lyon, "Saturday, August 22, 2009", "Stade de l'Abbé-Deschamps (13,000)"
AS Monaco, 2, 0, Lorient, "Saturday, August 22, 2009", "Stade Louis II (8,016)"
Le Mans, 2, 1, AS Nancy Lorraine, "Saturday, August 22, 2009", "Leon-Bollée (10,492)"
Montpellier, 2, 0, Sochaux, "Saturday, August 22, 2009", "Stade de la Mosson (15,295)"
St Etienne, 0, 1, Boulogne, "Saturday, August 22, 2009", "Stade Geoffroy-Guichard (25,032)"
Valenciennes, 2, 3, Paris Saint-Germain , "Saturday, August 22, 2009", "Stade Nungesser (12,927)"
Stade Rennes, 1, 1, Marseille, "Saturday, August 22, 2009", "Stade de la Route-de-Lorient (28,631)"
Boulogne, 2, 1, Grenoble, "Sunday, August 16, 2009", "Stade de la Libération (10,452)"
Nice, 1, 1, Stade Rennes, "Sunday, August 16, 2009", "Stade Municipal du Ray (12,824)"
Marseille, 1, 0, Lille, "Sunday, August 16, 2009", "Stade de la Mosson (28,965)"
AS Nancy Lorraine, 4, 0, AS Monaco, "Saturday, August 15, 2009", "Stade Marcel Picot (17,099)"
Lens, 2, 0, AJ Auxerre, "Saturday, August 15, 2009", "Stade Felix-Bollaert (34,671)"
Lorient, 2, 2, Montpellier, "Saturday, August 15, 2009", "Stade du Moustoir (10,165)"
Lyon, 1, 0, Valenciennes, "Saturday, August 15, 2009", "Stade de Gerland (35,000)"
Paris Saint-Germain , 3, 1, Le Mans, "Saturday, August 15, 2009", "Parc des Princes (30,000)"
Sochaux, 2, 3, Bordeaux, "Saturday, August 15, 2009", "Stade Bonal (16,000)"
Toulouse, 3, 1, St Etienne, "Saturday, August 15, 2009", "Stadium Municipal (21,202)"
Lille, 1, 2, Lorient, "Sunday, August 9, 2009", "Stadium Lille Métropole (12,000)"
Bordeaux, 4, 1, Lens, "Sunday, August 9, 2009", "Stade Jacques Chaban-Delmas (32,725)"
AJ Auxerre, 0, 1, Sochaux, "Saturday, August 8, 2009", "Stade de l'Abbé-Deschamps (20,000)"
AS Monaco, 1, 0, Toulouse, "Saturday, August 8, 2009", "Stade Louis II (11,250)"
Grenoble, 0, 2, Marseille, "Saturday, August 8, 2009", "Stade des Alpes (19,000)"
Le Mans, 2, 2, Lyon, "Saturday, August 8, 2009", "Leon-Bollée (18,000)"
Montpellier, 1, 1, Paris Saint-Germain , "Saturday, August 8, 2009", "Stade de la Mosson (29,312)"
St Etienne, 0, 2, Nice, "Saturday, August 8, 2009", "Stade Geoffroy-Guichard (29,283)"
Stade Rennes, 3, 0, Boulogne, "Saturday, August 8, 2009", "Stade de la Route-de-Lorient (21,462)"
Valenciennes, 1, 3, AS Nancy Lorraine, "Saturday, August 8, 2009", "Stade Nungesser (11,777)"
