home, homescore, awayscore, away, date, group
Nurnberg, 2, 2, Hannover 96, "Saturday, September 15, 2007"," Grundig Stadion "
VfB Stuttgart, 3, 0, Energie Cottbus, "Saturday, September 15, 2007"," Mercedes-Benz Arena "
Borussia Dortmund, 3, 0, Werder Bremen, "Friday, September 14, 2007"," Signal Iduna Park "
Hamburg SV, 1, 1, Bayern Munich, "Sunday, September 2, 2007"," Imtech Arena "
Karlsruhe, 1, 0, VfB Stuttgart, "Sunday, September 2, 2007"," Wildparkstadion "
Energie Cottbus, 1, 1, Nurnberg, "Saturday, September 1, 2007"," Stadion der Freundschaft "
Hannover 96, 3, 2, VfL Bochum, "Saturday, September 1, 2007"," HDI-Arena "
Hansa Rostock, 0, 1, Borussia Dortmund, "Saturday, September 1, 2007"," DKB-Arena "
Hertha Berlin, 2, 1, VfL Wolfsburg, "Saturday, September 1, 2007"," Olympiastadion "
MSV Duisburg, 3, 0, Arminia Bielefeld, "Saturday, September 1, 2007"," Schauinsland-Reisen-Arena "
Werder Bremen, 2, 1, Eintracht Frankfurt, "Saturday, September 1, 2007"," Weserstadion "
Schalke 04, 1, 1, Bayer Leverkusen, "Friday, August 31, 2007"," Veltins-Arena "
Eintracht Frankfurt, 1, 0, Hansa Rostock, "Sunday, August 26, 2007"," Commerzbank Arena "
VfL Wolfsburg, 1, 1, Schalke 04, "Sunday, August 26, 2007"," Volkswagen Arena "
Arminia Bielefeld, 2, 0, Hertha Berlin, "Saturday, August 25, 2007"," SchÃ¼coArena "
Bayer Leverkusen, 3, 0, Karlsruhe, "Saturday, August 25, 2007"," BayArena "
Bayern Munich, 3, 0, Hannover 96, "Saturday, August 25, 2007"," Allianz Arena "
Borussia Dortmund, 3, 0, Energie Cottbus, "Saturday, August 25, 2007"," Signal Iduna Park "
Nurnberg, 0, 1, Werder Bremen, "Saturday, August 25, 2007"," Grundig Stadion "
VfB Stuttgart, 1, 0, MSV Duisburg, "Saturday, August 25, 2007"," Mercedes-Benz Arena "
VfL Bochum, 2, 1, Hamburg SV, "Friday, August 24, 2007"," rewirpowerSTADION "
Energie Cottbus, 1, 2, VfL Bochum, "Sunday, August 19, 2007"," Stadion der Freundschaft "
Hamburg SV, 1, 0, Bayer Leverkusen, "Sunday, August 19, 2007"," Imtech Arena "
Arminia Bielefeld, 2, 2, Eintracht Frankfurt, "Saturday, August 18, 2007"," SchÃ¼coArena "
Hansa Rostock, 1, 2, Nurnberg, "Saturday, August 18, 2007"," DKB-Arena "
Hertha Berlin, 3, 1, VfB Stuttgart, "Saturday, August 18, 2007"," Olympiastadion (46,734)"
MSV Duisburg, 1, 3, VfL Wolfsburg, "Saturday, August 18, 2007"," Schauinsland-Reisen-Arena "
Schalke 04, 4, 1, Borussia Dortmund, "Saturday, August 18, 2007"," Veltins-Arena "
Werder Bremen, 0, 4, Bayern Munich, "Saturday, August 18, 2007"," Weserstadion "
Karlsruhe, 1, 2, Hannover 96, "Friday, August 17, 2007"," Wildparkstadion "
Borussia Dortmund, 1, 3, MSV Duisburg, "Sunday, August 12, 2007"," Signal Iduna Park "
Nurnberg, 0, 2, Karlsruhe, "Sunday, August 12, 2007"," Grundig Stadion "
Bayer Leverkusen, 0, 0, Energie Cottbus, "Saturday, August 11, 2007"," BayArena "
Bayern Munich, 3, 0, Hansa Rostock, "Saturday, August 11, 2007"," Allianz Arena "
Eintracht Frankfurt, 1, 0, Hertha Berlin, "Saturday, August 11, 2007"," Commerzbank Arena "
Hannover 96, 0, 1, Hamburg SV, "Saturday, August 11, 2007"," HDI-Arena "
VfL Bochum, 2, 2, Werder Bremen, "Saturday, August 11, 2007"," rewirpowerSTADION "
VfL Wolfsburg, 1, 3, Arminia Bielefeld, "Saturday, August 11, 2007"," Volkswagen Arena "
VfB Stuttgart, 2, 2, Schalke 04, "Friday, August 10, 2007"," Mercedes-Benz Arena (57,500)"
