home, homescore, awayscore, away, date, group
Alavés, 1, 1, Espanyol, "Thursday, October 27, 2005", "Estadio Mendizorroza "
Atletico Madrid, 3, 0, Cádiz, "Thursday, October 27, 2005", "Vicente Calderon "
Real Sociedad, 3, 0, Getafe, "Thursday, October 27, 2005", "Estadio Anoeta "
Real Zaragoza, 1, 1, Racing Santander, "Thursday, October 27, 2005", "Estadio La Romareda "
Valencia, 0, 2, Sevilla FC, "Thursday, October 27, 2005", "Estadio Mestalla "
Mallorca, 1, 0, Celta Vigo, "Wednesday, October 26, 2005", "Estadio Son Moix "
Osasuna, 3, 2, Athletic Bilbao, "Wednesday, October 26, 2005", "Estadio El Sadar "
Real Betis, 2, 3, Villarreal, "Wednesday, October 26, 2005", "Estadio Manuel Ruiz de Lopera "
Barcelona, 2, 0, Malaga, "Wednesday, October 26, 2005", "Estadio Camp Nou "
Deportivo La Coruña, 3, 1, Real Madrid, "Wednesday, October 26, 2005", "Estadio Riazor "
Cádiz, 1, 0, Athletic Bilbao, "Sunday, October 23, 2005", "Estadio Chapin "
Celta Vigo, 1, 0, Espanyol, "Sunday, October 23, 2005", "Estadio Balaídos "
Getafe, 5, 2, Real Zaragoza, "Sunday, October 23, 2005", "Coliseum Alfonso Perez "
Malaga, 5, 0, Real Betis, "Sunday, October 23, 2005", "Estadio La Rosaleda "
Real Sociedad, 2, 0, Deportivo La Coruña, "Sunday, October 23, 2005", "Estadio Anoeta "
Villarreal, 3, 0, Mallorca, "Sunday, October 23, 2005", "Estadio El Madrigal "
Racing Santander, 0, 1, Atletico Madrid, "Sunday, October 23, 2005", "Estadio El Sardinero "
Real Madrid, 1, 2, Valencia, "Sunday, October 23, 2005", "Estadio Santiago Bernabéu "
Sevilla FC, 2, 0, Alavés, "Saturday, October 22, 2005", "Estadio Ramon Sanchez Pizjuan "
Barcelona, 3, 0, Osasuna, "Saturday, October 22, 2005", "Estadio Camp Nou "
Mallorca, 0, 0, Racing Santander, "Sunday, October 16, 2005", "Estadio Son Moix "
Osasuna, 2, 0, Celta Vigo, "Sunday, October 16, 2005", "Estadio El Sadar "
Real Betis, 1, 0, Getafe, "Sunday, October 16, 2005", "Estadio Manuel Ruiz de Lopera "
Real Zaragoza, 0, 1, Real Sociedad, "Sunday, October 16, 2005", "Estadio La Romareda "
Espanyol, 0, 2, Cádiz, "Sunday, October 16, 2005", "Estadio Olimpico de Montjuic "
Valencia, 2, 1, Malaga, "Sunday, October 16, 2005", "Estadio Mestalla "
Athletic Bilbao, 0, 1, Sevilla FC, "Sunday, October 16, 2005", "Estadio San Mamés "
Alavés, 1, 1, Villarreal, "Saturday, October 15, 2005", "Estadio Mendizorroza "
Deportivo La Coruña, 3, 3, Barcelona, "Saturday, October 15, 2005", "Estadio Riazor "
Atletico Madrid, 0, 3, Real Madrid, "Saturday, October 15, 2005", "Vicente Calderon "
Cádiz, 1, 1, Celta Vigo, "Sunday, October 2, 2005", "Estadio Chapin "
Deportivo La Coruña, 0, 1, Osasuna, "Sunday, October 2, 2005", "Estadio Riazor "
Racing Santander, 1, 2, Alavés, "Sunday, October 2, 2005", "Estadio El Sardinero "
Real Sociedad, 1, 1, Real Betis, "Sunday, October 2, 2005", "Estadio Anoeta "
Sevilla FC, 1, 1, Espanyol, "Sunday, October 2, 2005", "Estadio Ramon Sanchez Pizjuan "
Villarreal, 3, 1, Athletic Bilbao, "Sunday, October 2, 2005", "Estadio El Madrigal "
Real Madrid, 4, 0, Mallorca, "Sunday, October 2, 2005", "Estadio Santiago Bernabéu "
Malaga, 0, 2, Atletico Madrid, "Sunday, October 2, 2005", "Estadio La Rosaleda "
Barcelona, 2, 2, Real Zaragoza, "Saturday, October 1, 2005", "Estadio Camp Nou "
Getafe, 2, 1, Valencia, "Saturday, October 1, 2005", "Coliseum Alfonso Perez "
Alavés, 0, 3, Real Madrid, "Sunday, September 25, 2005", "Estadio Mendizorroza "
Athletic Bilbao, 0, 0, Racing Santander, "Sunday, September 25, 2005", "Estadio San Mamés "
Mallorca, 1, 4, Malaga, "Sunday, September 25, 2005", "Estadio Son Moix "
Osasuna, 2, 0, Cádiz, "Sunday, September 25, 2005", "Estadio El Sadar "
Celta Vigo, 2, 1, Sevilla FC, "Sunday, September 25, 2005", "Estadio Balaídos "
Atletico Madrid, 0, 1, Getafe, "Saturday, September 24, 2005", "Vicente Calderon "
Espanyol, 1, 2, Villarreal, "Saturday, September 24, 2005", "Estadio Olimpico de Montjuic "
Real Zaragoza, 1, 1, Deportivo La Coruña, "Saturday, September 24, 2005", "Estadio La Romareda "
Valencia, 2, 1, Real Sociedad, "Saturday, September 24, 2005", "Estadio Mestalla "
Real Betis, 1, 4, Barcelona, "Saturday, September 24, 2005", "Estadio Manuel Ruiz de Lopera "
Real Madrid, 3, 1, Athletic Bilbao, "Thursday, September 22, 2005", "Estadio Santiago Bernabéu "
Barcelona, 2, 2, Valencia, "Wednesday, September 21, 2005", "Estadio Camp Nou "
Deportivo La Coruña, 1, 1, Real Betis, "Wednesday, September 21, 2005", "Estadio Riazor "
Getafe, 1, 1, Mallorca, "Wednesday, September 21, 2005", "Coliseum Alfonso Perez "
Malaga, 0, 0, Alavés, "Wednesday, September 21, 2005", "Estadio La Rosaleda "
Racing Santander, 1, 0, Espanyol, "Wednesday, September 21, 2005", "Estadio El Sardinero "
Real Sociedad, 3, 2, Atletico Madrid, "Wednesday, September 21, 2005", "Estadio Anoeta "
Real Zaragoza, 3, 1, Osasuna, "Wednesday, September 21, 2005", "Estadio La Romareda "
Sevilla FC, 0, 0, Cádiz, "Wednesday, September 21, 2005", "Estadio Ramon Sanchez Pizjuan "
Villarreal, 1, 2, Celta Vigo, "Wednesday, September 21, 2005", "Estadio El Madrigal "
Alavés, 3, 4, Getafe, "Sunday, September 18, 2005", "Estadio Mendizorroza "
Athletic Bilbao, 1, 2, Malaga, "Sunday, September 18, 2005", "Estadio San Mamés "
Cádiz, 1, 1, Villarreal, "Sunday, September 18, 2005", "Estadio Ramón de Carranza "
Celta Vigo, 0, 1, Racing Santander, "Sunday, September 18, 2005", "Estadio Balaídos "
Osasuna, 1, 0, Sevilla FC, "Sunday, September 18, 2005", "Estadio El Sadar "
Real Betis, 0, 0, Real Zaragoza, "Sunday, September 18, 2005", "Estadio Manuel Ruiz de Lopera "
Espanyol, 1, 0, Real Madrid, "Sunday, September 18, 2005", "Estadio Olimpico de Montjuic "
Atletico Madrid, 2, 1, Barcelona, "Sunday, September 18, 2005", "Vicente Calderon "
Valencia, 2, 2, Deportivo La Coruña, "Saturday, September 17, 2005", "Estadio Mestalla "
Mallorca, 5, 2, Real Sociedad, "Saturday, September 17, 2005", "Estadio Son Moix "
Barcelona, 2, 0, Mallorca, "Sunday, September 11, 2005", "Estadio Camp Nou "
Getafe, 1, 1, Athletic Bilbao, "Sunday, September 11, 2005", "Coliseum Alfonso Perez "
Racing Santander, 0, 1, Cádiz, "Sunday, September 11, 2005", "Estadio El Sardinero "
Real Sociedad, 2, 1, Alavés, "Sunday, September 11, 2005", "Estadio Anoeta "
Villarreal, 1, 1, Sevilla FC, "Sunday, September 11, 2005", "Estadio El Madrigal "
Malaga, 1, 2, Espanyol, "Sunday, September 11, 2005", "Estadio La Rosaleda "
Real Zaragoza, 2, 2, Valencia, "Sunday, September 11, 2005", "Estadio La Romareda "
Real Madrid, 2, 3, Celta Vigo, "Saturday, September 10, 2005", "Estadio Santiago Bernabéu "
Deportivo La Coruña, 1, 0, Atletico Madrid, "Saturday, September 10, 2005", "Estadio Riazor "
Real Betis, 1, 0, Osasuna, "Saturday, September 10, 2005", "Estadio Manuel Ruiz de Lopera "
Atletico Madrid, 0, 0, Real Zaragoza, "Sunday, August 28, 2005", "Vicente Calderon "
Celta Vigo, 2, 0, Malaga, "Sunday, August 28, 2005", "Estadio Balaídos "
Espanyol, 0, 2, Getafe, "Sunday, August 28, 2005", "Estadio Olimpico de Montjuic "
Mallorca, 0, 1, Deportivo La Coruña, "Sunday, August 28, 2005", "Estadio Son Moix "
Osasuna, 2, 1, Villarreal, "Sunday, August 28, 2005", "Estadio El Sadar "
Sevilla FC, 1, 0, Racing Santander, "Sunday, August 28, 2005", "Estadio Ramon Sanchez Pizjuan "
Cádiz, 1, 2, Real Madrid, "Sunday, August 28, 2005", "Estadio Chapin "
Alavés, 0, 0, Barcelona, "Saturday, August 27, 2005", "Estadio Mendizorroza "
Athletic Bilbao, 3, 0, Real Sociedad, "Saturday, August 27, 2005", "Estadio San Mamés "
Valencia, 1, 0, Real Betis, "Saturday, August 27, 2005", "Estadio Mestalla "
