Villarreal, 1, 0, Real Betis, "Saturday, November 19, 2011"," El Madrigal (17,000)"
Barcelona, 4, 0, Real Zaragoza, "Saturday, November 19, 2011"," Camp Nou (80,000)"
Valencia, 2, 3, Real Madrid, "Saturday, November 19, 2011"," Mestalla (44,000)"
Real Madrid, 7, 1, Osasuna, "Sunday, November 6, 2011"," Santiago BernabÃ©u (75,000)"
Granada, 0, 0, Racing Santander, "Sunday, November 6, 2011"," Estadio Los CÃ¡rmenes (15,000)"
Real Zaragoza, 2, 2, Sporting Gijon, "Sunday, November 6, 2011"," La Romareda (24,000)"
Espanyol, 0, 0, Villarreal, "Sunday, November 6, 2011"," CornellÃ¡ - El Prat (29,500)"
Rayo Vallecano, 4, 0, Real Sociedad, "Sunday, November 6, 2011"," Campo de FÃºtbol de Vallecas (12,500)"
Athletic Bilbao, 2, 2, Barcelona, "Sunday, November 6, 2011"," San MamÃ©s (38,500)"
Getafe, 3, 2, Atletico Madrid, "Sunday, November 6, 2011"," Coliseum Alfonso PÃ©rez (14,000)"
Mallorca, 0, 0, Sevilla FC, "Saturday, November 5, 2011"," Iberostar Estadi (14,000)"
Real Betis, 0, 0, Malaga, "Saturday, November 5, 2011"," Benito VillamarÃ­n (41,000)"
Levante, 0, 2, Valencia, "Saturday, November 5, 2011"," Ciutat de ValÃ¨ncia (19,000)"
Sevilla FC, 1, 2, Granada, "Monday, October 31, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (38,000)"
Sporting Gijon, 1, 1, Athletic Bilbao, "Sunday, October 30, 2011"," El MolinÃ³n (25,000)"
Osasuna, 2, 0, Levante, "Sunday, October 30, 2011"," Reyno de Navarra (19,000)"
Racing Santander, 1, 0, Real Betis, "Sunday, October 30, 2011"," El Sardinero (17,000)"
Atletico Madrid, 3, 1, Real Zaragoza, "Sunday, October 30, 2011"," Vicente CalderÃ³n (48,000)"
Malaga, 2, 1, Espanyol, "Sunday, October 30, 2011"," La Rosaleda (18,000)"
Valencia, 3, 1, Getafe, "Saturday, October 29, 2011"," Mestalla (42,000)"
Villarreal, 2, 0, Rayo Vallecano, "Saturday, October 29, 2011"," El Madrigal (17,000)"
Barcelona, 5, 0, Mallorca, "Saturday, October 29, 2011"," Camp Nou (80,000)"
Real Sociedad, 0, 1, Real Madrid, "Saturday, October 29, 2011"," Anoeta (31,000)"
Espanyol, 1, 0, Real Betis, "Thursday, October 27, 2011"," CornellÃ¡ - El Prat (21,000)"
Athletic Bilbao, 3, 0, Atletico Madrid, "Thursday, October 27, 2011"," San MamÃ©s (38,000)"
Getafe, 2, 2, Osasuna, "Wednesday, October 26, 2011"," Coliseum Alfonso PÃ©rez (8,000)"
Levante, 3, 2, Real Sociedad, "Wednesday, October 26, 2011"," Ciutat de ValÃ¨ncia (22,000)"
Rayo Vallecano, 2, 0, Malaga, "Wednesday, October 26, 2011"," Campo de FÃºtbol de Vallecas (10,000)"
Real Zaragoza, 0, 1, Valencia, "Wednesday, October 26, 2011"," La Romareda (28,000)"
Mallorca, 1, 2, Sporting Gijon, "Wednesday, October 26, 2011"," Iberostar Estadi (12,000)"
Real Madrid, 3, 0, Villarreal, "Wednesday, October 26, 2011"," Santiago BernabÃ©u (70,000)"
Granada, 0, 1, Barcelona, "Tuesday, October 25, 2011"," Estadio Los CÃ¡rmenes (16,000)"
Sevilla FC, 2, 2, Racing Santander, "Tuesday, October 25, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (35,000)"
Real Betis, 0, 2, Rayo Vallecano, "Sunday, October 23, 2011"," Benito VillamarÃ­n (38,500)"
Real Sociedad, 0, 0, Getafe, "Sunday, October 23, 2011"," Anoeta (27,000)"
Atletico Madrid, 1, 1, Mallorca, "Sunday, October 23, 2011"," Vicente CalderÃ³n (45,000)"
Osasuna, 3, 0, Real Zaragoza, "Sunday, October 23, 2011"," Reyno de Navarra (16,500)"
Valencia, 1, 1, Athletic Bilbao, "Sunday, October 23, 2011"," Mestalla (48,000)"
Villarreal, 0, 3, Levante, "Sunday, October 23, 2011"," El Madrigal (11,000)"
Racing Santander, 0, 1, Espanyol, "Saturday, October 22, 2011"," El Sardinero (15,000)"
Sporting Gijon, 2, 0, Granada, "Saturday, October 22, 2011"," El MolinÃ³n (19,000)"
Malaga, 0, 4, Real Madrid, "Saturday, October 22, 2011"," La Rosaleda (28,500)"
Barcelona, 0, 0, Sevilla FC, "Saturday, October 22, 2011"," Camp Nou (93,000)"
Athletic Bilbao, 3, 1, Osasuna, "Monday, October 17, 2011"," San MamÃ©s (39,000)"
Rayo Vallecano, 0, 1, Espanyol, "Sunday, October 16, 2011"," Campo de FÃºtbol de Vallecas (10,500)"
Real Zaragoza, 2, 0, Real Sociedad, "Sunday, October 16, 2011"," La Romareda (21,000)"
Levante, 3, 0, Malaga, "Sunday, October 16, 2011"," Ciutat de ValÃ¨ncia (18,000)"
Sevilla FC, 2, 1, Sporting Gijon, "Sunday, October 16, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (41,000)"
Getafe, 0, 0, Villarreal, "Saturday, October 15, 2011"," Coliseum Alfonso PÃ©rez (12,500)"
Mallorca, 1, 1, Valencia, "Saturday, October 15, 2011"," Iberostar Estadi (15,000)"
Real Madrid, 4, 1, Real Betis, "Saturday, October 15, 2011"," Santiago BernabÃ©u (76,000)"
Barcelona, 3, 0, Racing Santander, "Saturday, October 15, 2011"," Camp Nou (80,000)"
Granada, 0, 0, Atletico Madrid, "Saturday, October 15, 2011"," Estadio Los CÃ¡rmenes (16,000)"
Real Sociedad, 1, 2, Athletic Bilbao, "Sunday, October 2, 2011"," Anoeta (30,500)"
Real Betis, 0, 1, Levante, "Sunday, October 2, 2011"," Benito VillamarÃ­n (45,000)"
Atletico Madrid, 0, 0, Sevilla FC, "Sunday, October 2, 2011"," Vicente CalderÃ³n (54,000)"
Sporting Gijon, 0, 1, Barcelona, "Sunday, October 2, 2011"," El MolinÃ³n (23,500)"
Espanyol, 0, 4, Real Madrid, "Sunday, October 2, 2011"," CornellÃ¡ - El Prat (36,000)"
Osasuna, 2, 2, Mallorca, "Saturday, October 1, 2011"," Reyno de Navarra (15,000)"
Racing Santander, 1, 1, Rayo Vallecano, "Saturday, October 1, 2011"," El Sardinero (11,000)"
Villarreal, 2, 2, Real Zaragoza, "Saturday, October 1, 2011"," El Madrigal (19,500)"
Valencia, 1, 0, Granada, "Saturday, October 1, 2011"," Mestalla (48,000)"
Malaga, 3, 2, Getafe, "Saturday, October 1, 2011"," La Rosaleda (30,000)"
Getafe, 1, 0, Real Betis, "Monday, September 26, 2011"," Coliseum Alfonso PÃ©rez (8,000)"
Mallorca, 2, 1, Real Sociedad, "Sunday, September 25, 2011"," Iberostar Estadi (17,000)"
Levante, 3, 1, Espanyol, "Sunday, September 25, 2011"," Ciutat de ValÃ¨ncia (13,000)"
Granada, 1, 1, Osasuna, "Sunday, September 25, 2011"," Estadio Los CÃ¡rmenes (15,000)"
Sporting Gijon, 0, 0, Racing Santander, "Sunday, September 25, 2011"," El MolinÃ³n (20,000)"
Real Zaragoza, 0, 0, Malaga, "Sunday, September 25, 2011"," La Romareda (28,000)"
Athletic Bilbao, 1, 1, Villarreal, "Saturday, September 24, 2011"," San MamÃ©s (35,000)"
Sevilla FC, 1, 0, Valencia, "Saturday, September 24, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (41,000)"
Real Madrid, 6, 2, Rayo Vallecano, "Saturday, September 24, 2011"," Santiago BernabÃ©u (65,000)"
Barcelona, 5, 0, Atletico Madrid, "Saturday, September 24, 2011"," Camp Nou (90,000)"
Espanyol, 1, 0, Getafe, "Thursday, September 22, 2011"," CornellÃ¡ - El Prat (21,000)"
Real Betis, 4, 3, Real Zaragoza, "Thursday, September 22, 2011"," Benito VillamarÃ­n (45,000)"
Atletico Madrid, 4, 0, Sporting Gijon, "Wednesday, September 21, 2011"," Vicente CalderÃ³n (50,000)"
Malaga, 1, 0, Athletic Bilbao, "Wednesday, September 21, 2011"," La Rosaleda (21,000)"
Racing Santander, 0, 0, Real Madrid, "Wednesday, September 21, 2011"," El Sardinero (21,000)"
Rayo Vallecano, 1, 2, Levante, "Wednesday, September 21, 2011"," Campo de FÃºtbol de Vallecas (14,000)"
Valencia, 2, 2, Barcelona, "Wednesday, September 21, 2011"," Mestalla (50,000)"
Osasuna, 0, 0, Sevilla FC, "Tuesday, September 20, 2011"," Reyno de Navarra (18,000)"
Real Sociedad, 1, 0, Granada, "Tuesday, September 20, 2011"," Anoeta (17,000)"
Villarreal, 2, 0, Mallorca, "Tuesday, September 20, 2011"," El Madrigal (20,000)"
Getafe, 0, 1, Rayo Vallecano, "Sunday, September 18, 2011"," Coliseum Alfonso PÃ©rez (10,000)"
Real Zaragoza, 2, 1, Espanyol, "Sunday, September 18, 2011"," La Romareda (25,000)"
Atletico Madrid, 4, 0, Racing Santander, "Sunday, September 18, 2011"," Vicente CalderÃ³n (48,000)"
Levante, 1, 0, Real Madrid, "Sunday, September 18, 2011"," Ciutat de ValÃ¨ncia (25,000)"
Athletic Bilbao, 2, 3, Real Betis, "Sunday, September 18, 2011"," San MamÃ©s (38,000)"
Granada, 1, 0, Villarreal, "Saturday, September 17, 2011"," Estadio Los CÃ¡rmenes (14,000)"
Mallorca, 0, 1, Malaga, "Saturday, September 17, 2011"," Iberostar Estadi (12,000)"
Sporting Gijon, 0, 1, Valencia, "Saturday, September 17, 2011"," El MolinÃ³n (20,000)"
Barcelona, 8, 0, Osasuna, "Saturday, September 17, 2011"," Camp Nou (78,000)"
Sevilla FC, 1, 0, Real Sociedad, "Saturday, September 17, 2011"," RamÃ³n SÃ¡nchez PizjuÃ¡n (35,000)"
Malaga, 4, 0, Granada, "Monday, September 12, 2011"," La Rosaleda (20,000)"
Real Betis, 1, 0, Mallorca, "Sunday, September 11, 2011"," Benito VillamarÃ­n (35,000)"
Racing Santander, 0, 0, Levante, "Sunday, September 11, 2011"," El Sardinero (10,000)"
Osasuna, 2, 1, Sporting Gijon, "Sunday, September 11, 2011"," Reyno de Navarra (16,000)"
Rayo Vallecano, 0, 0, Real Zaragoza, "Sunday, September 11, 2011"," Campo de FÃºtbol de Vallecas (13,000)"
Espanyol, 2, 1, Athletic Bilbao, "Sunday, September 11, 2011"," CornellÃ¡ - El Prat (32,000)"
Real Sociedad, 2, 2, Barcelona, "Saturday, September 10, 2011"," Anoeta (30,000)"
Villarreal, 2, 2, Sevilla FC, "Saturday, September 10, 2011"," El Madrigal (20,000)"
Real Madrid, 4, 2, Getafe, "Saturday, September 10, 2011"," Santiago BernabÃ©u (60,000)"
Valencia, 1, 0, Atletico Madrid, "Saturday, September 10, 2011"," Mestalla (50,000)"
Barcelona, 5, 0, Villarreal, "Monday, August 29, 2011"," Camp Nou (95,000)"
Atletico Madrid, 0, 0, Osasuna, "Sunday, August 28, 2011"," Vicente Calderón (48,000)"
Athletic Bilbao, 1, 1, Rayo Vallecano, "Sunday, August 28, 2011"," San Mamés (38,000)"
Getafe, 1, 1, Levante, "Sunday, August 28, 2011"," Coliseum Alfonso Pérez (11,500)"
Mallorca, 1, 0, Espanyol, "Sunday, August 28, 2011"," Iberostar Estadi (16,000)"
Real Zaragoza, 0, 6, Real Madrid, "Sunday, August 28, 2011"," La Romareda (32,000)"
Sevilla FC, 2, 1, Malaga, "Sunday, August 28, 2011"," Ramón Sánchez Pizjuán (34,000)"
Sporting Gijon, 1, 2, Real Sociedad, "Saturday, August 27, 2011"," El Molinón (19,500)"
Valencia, 4, 3, Racing Santander, "Saturday, August 27, 2011"," Mestalla (35,000)"
Granada, 0, 1, Real Betis, "Saturday, August 27, 2011"," Estadio Los Cármenes (15,000)"
