home, homescore, awayscore, away, date, group
Arsenal, 2, 0, Bolton Wanderers, "Saturday, October 20, 2007", "Emirates Stadium (59,442)"
Blackburn Rovers, 4, 2, Reading, "Saturday, October 20, 2007", "Ewood Park (19,425)"
Fulham, 0, 0, Derby County, "Saturday, October 20, 2007", "Craven Cottage (22,576)"
Manchester City, 1, 0, Birmingham City, "Saturday, October 20, 2007", "City of Manchester Stadium (45,688)"
Middlesbrough, 0, 2, Chelsea, "Saturday, October 20, 2007", "The Riverside Stadium (27,699)"
Wigan Athletic, 0, 2, Portsmouth, "Saturday, October 20, 2007", "The JJB Stadium (17,695)"
Aston Villa, 1, 4, Manchester United, "Saturday, October 20, 2007", "Villa Park (42,640)"
Arsenal, 3, 2, Sunderland, "Sunday, October 7, 2007", "Emirates Stadium (60,098)"
Reading, 1, 0, Derby County, "Sunday, October 7, 2007", "Madejski Stadium (23,091)"
Blackburn Rovers, 2, 1, Birmingham City, "Sunday, October 7, 2007", "Ewood Park (19,316)"
Bolton Wanderers, 0, 1, Chelsea, "Sunday, October 7, 2007", "Reebok Stadium (20,059)"
Liverpool, 2, 2, Tottenham Hotspur, "Sunday, October 7, 2007", "Anfield (43,986)"
Manchester City, 3, 1, Middlesbrough, "Sunday, October 7, 2007", "City of Manchester Stadium (40,438)"
Newcastle United, 3, 2, Everton, "Sunday, October 7, 2007", "St James' Park (50,152)"
Fulham, 0, 2, Portsmouth, "Sunday, October 7, 2007", "Craven Cottage (20,774)"
Manchester United, 4, 0, Wigan Athletic, "Saturday, October 6, 2007", "Old Trafford (75,300)"
Aston Villa, 1, 0, West Ham United, "Saturday, October 6, 2007", "Villa Park (40,842)"
Tottenham Hotspur, 4, 4, Aston Villa, "Monday, October 1, 2007", "White Hart Lane (36,094)"
Everton, 2, 0, Middlesbrough, "Sunday, September 30, 2007", "Goodison Park (31,885)"
Manchester City, 3, 1, Newcastle United, "Saturday, September 29, 2007", "City of Manchester Stadium (40,606)"
Chelsea, 0, 0, Fulham, "Saturday, September 29, 2007", "Stamford Bridge (41,837)"
Derby County, 1, 1, Bolton Wanderers, "Saturday, September 29, 2007", "Pride Park Stadium (31,503)"
Portsmouth, 7, 4, Reading, "Saturday, September 29, 2007", "Fratton Park (20,102)"
Sunderland, 1, 2, Blackburn Rovers, "Saturday, September 29, 2007", "Stadium of Light (41,252)"
West Ham United, 0, 1, Arsenal, "Saturday, September 29, 2007", "Upton Park (34,966)"
Wigan Athletic, 0, 1, Liverpool, "Saturday, September 29, 2007", "The JJB Stadium (24,311)"
Birmingham City, 0, 1, Manchester United, "Saturday, September 29, 2007", "St Andrews Stadium (26,526)"
Newcastle United, 3, 1, West Ham United, "Sunday, September 23, 2007", "St James' Park (50,104)"
Aston Villa, 2, 0, Everton, "Sunday, September 23, 2007", "Villa Park (38,235)"
Blackburn Rovers, 0, 1, Portsmouth, "Sunday, September 23, 2007", "Ewood Park (19,506)"
Bolton Wanderers, 1, 1, Tottenham Hotspur, "Sunday, September 23, 2007", "Reebok Stadium (20,308)"
Manchester United, 2, 0, Chelsea, "Sunday, September 23, 2007", "Old Trafford (75,663)"
Arsenal, 5, 0, Derby County, "Saturday, September 22, 2007", "Emirates Stadium (60,122)"
Liverpool, 0, 0, Birmingham City, "Saturday, September 22, 2007", "Anfield (44,215)"
Middlesbrough, 2, 2, Sunderland, "Saturday, September 22, 2007", "The Riverside Stadium (30,675)"
Reading, 2, 1, Wigan Athletic, "Saturday, September 22, 2007", "Madejski Stadium (21,379)"
Fulham, 3, 3, Manchester City, "Saturday, September 22, 2007", "Craven Cottage (24,674)"
Derby County, 1, 0, Newcastle United, "Monday, September 17, 2007", "Pride Park Stadium (33,016)"
Manchester City, 1, 0, Aston Villa, "Sunday, September 16, 2007", "City of Manchester Stadium (38,363)"
Everton, 0, 1, Manchester United, "Saturday, September 15, 2007", "Goodison Park (39,364)"
Portsmouth, 0, 0, Liverpool, "Saturday, September 15, 2007", "Fratton Park (20,388)"
Tottenham Hotspur, 1, 3, Arsenal, "Saturday, September 15, 2007", "White Hart Lane (36,053)"
Birmingham City, 1, 0, Bolton Wanderers, "Saturday, September 15, 2007", "St Andrews Stadium (28,124)"
Sunderland, 2, 1, Reading, "Saturday, September 15, 2007", "Stadium of Light (39,272)"
West Ham United, 3, 0, Middlesbrough, "Saturday, September 15, 2007", "Upton Park (34,351)"
Wigan Athletic, 1, 1, Fulham, "Saturday, September 15, 2007", "The JJB Stadium (16,973)"
Chelsea, 0, 0, Blackburn Rovers, "Saturday, September 15, 2007", "Stamford Bridge (41,062)"
Arsenal, 3, 1, Portsmouth, "Sunday, September 2, 2007", "Emirates Stadium (60,114)"
Blackburn Rovers, 1, 0, Manchester City, "Sunday, September 2, 2007", "Ewood Park (26,881)"
Aston Villa, 2, 0, Chelsea, "Sunday, September 2, 2007", "Villa Park (37,714)"
Bolton Wanderers, 1, 2, Everton, "Saturday, September 1, 2007", "Reebok Stadium (22,064)"
Fulham, 3, 3, Tottenham Hotspur, "Saturday, September 1, 2007", "Craven Cottage (24,007)"
Liverpool, 6, 0, Derby County, "Saturday, September 1, 2007", "Anfield (44,076)"
Middlesbrough, 2, 0, Birmingham City, "Saturday, September 1, 2007", "The Riverside Stadium (22,920)"
Newcastle United, 1, 0, Wigan Athletic, "Saturday, September 1, 2007", "St James' Park (50,461)"
Reading, 0, 3, West Ham United, "Saturday, September 1, 2007", "Madejski Stadium (23,533)"
Manchester United, 1, 0, Sunderland, "Saturday, September 1, 2007", "Old Trafford (75,648)"
Middlesbrough, 2, 2, Newcastle United, "Sunday, August 26, 2007", "The Riverside Stadium (28,875)"
Manchester United, 1, 0, Tottenham Hotspur, "Sunday, August 26, 2007", "Old Trafford (75,696)"
Sunderland, 0, 2, Liverpool, "Saturday, August 25, 2007", "Stadium of Light (45,645)"
Arsenal, 1, 0, Manchester City, "Saturday, August 25, 2007", "Emirates Stadium (60,114)"
Aston Villa, 2, 1, Fulham, "Saturday, August 25, 2007", "Villa Park (36,638)"
Bolton Wanderers, 3, 0, Reading, "Saturday, August 25, 2007", "Reebok Stadium (20,023)"
Chelsea, 1, 0, Portsmouth, "Saturday, August 25, 2007", "Stamford Bridge (41,501)"
Derby County, 1, 2, Birmingham City, "Saturday, August 25, 2007", "Pride Park Stadium (31,117)"
West Ham United, 1, 1, Wigan Athletic, "Saturday, August 25, 2007", "Upton Park (33,793)"
Everton, 1, 1, Blackburn Rovers, "Saturday, August 25, 2007", "Goodison Park (33,850)"
Manchester City, 1, 0, Manchester United, "Sunday, August 19, 2007", "City of Manchester Stadium (44,955)"
Blackburn Rovers, 1, 1, Arsenal, "Sunday, August 19, 2007", "Ewood Park (24,917)"
Liverpool, 1, 1, Chelsea, "Sunday, August 19, 2007", "Anfield (43,924)"
Portsmouth, 3, 1, Bolton Wanderers, "Saturday, August 18, 2007", "Fratton Park (17,108)"
Birmingham City, 0, 1, West Ham United, "Saturday, August 18, 2007", "St Andrews Stadium (24,961)"
Fulham, 1, 2, Middlesbrough, "Saturday, August 18, 2007", "Craven Cottage (20,948)"
Reading, 1, 0, Everton, "Saturday, August 18, 2007", "Madejski Stadium (22,813)"
Tottenham Hotspur, 4, 0, Derby County, "Saturday, August 18, 2007", "White Hart Lane (35,600)"
Wigan Athletic, 3, 0, Sunderland, "Saturday, August 18, 2007", "The JJB Stadium (18,639)"
Newcastle United, 0, 0, Aston Villa, "Saturday, August 18, 2007", "St James' Park (51,049)"
Birmingham City, 2, 2, Sunderland, "Wednesday, August 15, 2007", "St Andrews Stadium (24,898)"
Fulham, 2, 1, Bolton Wanderers, "Wednesday, August 15, 2007", "Craven Cottage (21,102)"
Manchester City, 1, 0, Derby County, "Wednesday, August 15, 2007", "City of Manchester Stadium (43,620)"
Portsmouth, 1, 1, Manchester United, "Wednesday, August 15, 2007", "Fratton Park (20,510)"
Reading, 1, 2, Chelsea, "Wednesday, August 15, 2007", "Madejski Stadium (24,031)"
Wigan Athletic, 1, 0, Middlesbrough, "Wednesday, August 15, 2007", "The JJB Stadium (14,007)"
Tottenham Hotspur, 1, 3, Everton, "Tuesday, August 14, 2007", "White Hart Lane (35,716)"
Arsenal, 2, 1, Fulham, "Sunday, August 12, 2007", "Emirates Stadium (60,093)"
Chelsea, 3, 2, Birmingham City, "Sunday, August 12, 2007", "Stamford Bridge (41,590)"
Manchester United, 0, 0, Reading, "Sunday, August 12, 2007", "Old Trafford (75,655)"
Sunderland, 1, 0, Tottenham Hotspur, "Saturday, August 11, 2007", "Stadium of Light (43,967)"
Bolton Wanderers, 1, 3, Newcastle United, "Saturday, August 11, 2007", "Reebok Stadium (25,414)"
Derby County, 2, 2, Portsmouth, "Saturday, August 11, 2007", "Pride Park Stadium (32,176)"
Everton, 2, 1, Wigan Athletic, "Saturday, August 11, 2007", "Goodison Park (39,220)"
Middlesbrough, 1, 2, Blackburn Rovers, "Saturday, August 11, 2007", "The Riverside Stadium (25,058)"
West Ham United, 0, 2, Manchester City, "Saturday, August 11, 2007", "Upton Park (34,921)"
Aston Villa, 1, 2, Liverpool, "Saturday, August 11, 2007", "Villa Park (42,640)"
