home, homescore, awayscore, away, date, group
Bayern Munich, 1, 0, SC Freiburg, "Saturday, September 15, 2001", "Olympiastadion (46,000)"
Hamburg SV, 3, 3, Borussia Monchengladbach, "Saturday, September 15, 2001", "Volksparkstadion (54,290)"
Nurnberg, 0, 2, Kaiserslautern, "Saturday, September 15, 2001", "Frankenstadion (30,000)"
Schalke 04, 1, 0, Borussia Dortmund, "Saturday, September 15, 2001", "Arena Auf Schalke (60,204)"
VfL Wolfsburg, 0, 2, VfB Stuttgart, "Saturday, September 15, 2001", "VFL-Stadion (13,000)"
Werder Bremen, 1, 1, FC Cologne, "Saturday, September 15, 2001", "Weserstadion (22,000)"
FC Cologne, 2, 1, Hamburg SV, "Sunday, September 9, 2001", "Mungersdorfer Stadion (30,000)"
Kaiserslautern, 2, 1, Werder Bremen, "Sunday, September 9, 2001", "Fritz-Walter Stadion (39,000)"
Borussia Dortmund, 0, 2, Bayern Munich, "Saturday, September 8, 2001", "Westfalenstadion (68,900)"
Borussia Monchengladbach, 0, 1, Bayer Leverkusen, "Saturday, September 8, 2001", "Stadium Bokelberg (30,184)"
Energie Cottbus, 3, 3, VfL Wolfsburg, "Saturday, September 8, 2001", "Stadion der Freundschaft "
SC Freiburg, 1, 1, Hansa Rostock, "Saturday, September 8, 2001", "Dreisamstadion  (24,800)"
St Pauli, 0, 2, Schalke 04, "Saturday, September 8, 2001", "Wilhem-Koch-Stadion (21,000)"
TSV 1860 Munich, 1, 0, Nurnberg, "Saturday, September 8, 2001", "Olympiastadion (40,000)"
VfB Stuttgart, 0, 0, Hertha Berlin, "Saturday, September 8, 2001", "Gottlieb-Daimler Stadion (22,000)"
Schalke 04, 3, 1, Hansa Rostock, "Tuesday, August 21, 2001", "Arena Auf Schalke (60,204)"
FC Cologne, 0, 2, Borussia Monchengladbach, "Sunday, August 19, 2001", "Mungersdorfer Stadion (42,000)"
Hertha Berlin, 2, 3, Energie Cottbus, "Sunday, August 19, 2001", "Olympia Stadium (40,000)"
Bayern Munich, 2, 0, St Pauli, "Saturday, August 18, 2001", "Olympiastadion (60,000)"
Hamburg SV, 2, 3, Kaiserslautern, "Saturday, August 18, 2001", "Volksparkstadion (42,073)"
Hansa Rostock, 0, 2, Borussia Dortmund, "Saturday, August 18, 2001", "Ostseestadion (22,346)"
Nurnberg, 2, 4, VfB Stuttgart, "Saturday, August 18, 2001", "Frankenstadion (40,000)"
Schalke 04, 3, 3, Bayer Leverkusen, "Saturday, August 18, 2001", "Arena Auf Schalke (60,204)"
VfL Wolfsburg, 1, 1, SC Freiburg, "Saturday, August 18, 2001", "VFL-Stadion "
Werder Bremen, 1, 3, TSV 1860 Munich, "Saturday, August 18, 2001", "Weserstadion (26,736)"
Borussia Monchengladbach, 0, 0, Schalke 04, "Sunday, August 12, 2001", "Stadium Bokelberg (34,500)"
St Pauli, 0, 1, Hansa Rostock, "Sunday, August 12, 2001", "Millerntor Stadium (20,000)"
Bayer Leverkusen, 1, 1, Bayern Munich, "Saturday, August 11, 2001", "BayArena (22,500)"
Borussia Dortmund, 4, 0, VfL Wolfsburg, "Saturday, August 11, 2001", "Westfalen Stadium (66,000)"
Energie Cottbus, 1, 0, Nurnberg, "Saturday, August 11, 2001", "Stadium 'Der Freundschaft' (14,000)"
Kaiserslautern, 2, 1, FC Cologne, "Saturday, August 11, 2001", "Fritz-Walter Stadium (39,603)"
SC Freiburg, 1, 3, Hertha Berlin, "Saturday, August 11, 2001", "Dreisamstadion  (22,000)"
TSV 1860 Munich, 1, 1, Hamburg SV, "Saturday, August 11, 2001", "Olympic Stadium (25,500)"
VfB Stuttgart, 0, 0, Werder Bremen, "Saturday, August 11, 2001", "Gottlieb-Daimler Satdium (20,000)"
Kaiserslautern, 3, 2, Borussia Monchengladbach, "Sunday, August 5, 2001", "Fritz-Walter Stadium (41,582)"
Nurnberg, 2, 0, SC Freiburg, "Sunday, August 5, 2001", "Frankenstadion (27,600)"
Bayern Munich, 3, 0, Schalke 04, "Saturday, August 4, 2001", "Olympic Stadium (63,000)"
FC Cologne, 2, 0, TSV 1860 Munich, "Saturday, August 4, 2001", "Mungersdorfer Stadium (30,000)"
Hamburg SV, 2, 0, VfB Stuttgart, "Saturday, August 4, 2001", "Volksparkstadion (39,062)"
Hansa Rostock, 0, 3, Bayer Leverkusen, "Saturday, August 4, 2001", "Ostseestadion (22,000)"
Hertha Berlin, 0, 2, Borussia Dortmund, "Saturday, August 4, 2001", "Olympia Stadium (55,000)"
VfL Wolfsburg, 1, 1, St Pauli, "Saturday, August 4, 2001", "VFL Stadium  (16,187)"
Werder Bremen, 3, 2, Energie Cottbus, "Saturday, August 4, 2001", "Weserstadion (26,040)"
St Pauli, 0, 0, Hertha Berlin, "Sunday, July 29, 2001", "Wilhem-Koch-Stadion "
Bayer Leverkusen, 2, 1, VfL Wolfsburg, "Saturday, July 28, 2001", "BayArena "
Borussia Dortmund, 2, 0, Nurnberg, "Saturday, July 28, 2001", "Westfalen Stadium "
Borussia Monchengladbach, 1, 0, Bayern Munich, "Saturday, July 28, 2001", "Stadium Bokelberg "
Energie Cottbus, 1, 0, Hamburg SV, "Saturday, July 28, 2001", "Stadium 'Der Freundschaft' "
SC Freiburg, 3, 0, Werder Bremen, "Saturday, July 28, 2001", "Dreisamstadion  "
TSV 1860 Munich, 0, 4, Kaiserslautern, "Saturday, July 28, 2001", "Olympic Stadium "
VfB Stuttgart, 0, 0, FC Cologne, "Saturday, July 28, 2001", "Gottlieb-Daimler Satdium "
