home, homescore, awayscore, away, date, group
Athletic Bilbao, 4, 1, Espanyol, "Sunday, November 24, 2002", "San Mames Stadium (35,000)"
Celta Vigo, 0, 0, Osasuna, "Sunday, November 24, 2002", "Balaidos Stadium (16,000)"
Malaga, 0, 0, Alavés, "Sunday, November 24, 2002", "La Rosaleda (11,000)"
Mallorca, 1, 1, Villarreal, "Sunday, November 24, 2002", "Son Moix (16,500)"
Recreativo Huelva, 2, 1, Racing Santander, "Sunday, November 24, 2002", " (20,000)"
Valencia, 2, 0, Real Valladolid, "Sunday, November 24, 2002", "Mestalla Stadium (40,000)"
Atletico Madrid, 1, 0, Real Betis, "Sunday, November 24, 2002", "Vicente Calderon (40,000)"
Sevilla FC, 1, 1, Deportivo La Coruña, "Saturday, November 23, 2002", "Estadio Ramon Sanchez Pizjuan (25,000)"
Barcelona, 0, 0, Real Madrid, "Saturday, November 23, 2002", "Camp Nou (98,000)"
Rayo Vallecano, 0, 0, Real Sociedad, "Saturday, November 23, 2002", "Nuevo Vallecas Stadium (8,000)"
Alavés, 3, 0, Recreativo Huelva, "Sunday, November 17, 2002", "Mendizorroza Stadium (17,000)"
Athletic Bilbao, 2, 1, Rayo Vallecano, "Sunday, November 17, 2002", "San Mames Stadium (35,000)"
Espanyol, 1, 2, Atletico Madrid, "Sunday, November 17, 2002", "Montjuic Stadium "
Osasuna, 1, 0, Valencia, "Sunday, November 17, 2002", "El Sadar (15,500)"
Racing Santander, 1, 2, Mallorca, "Sunday, November 17, 2002", "El Sardinero (17,000)"
Real Valladolid, 0, 0, Malaga, "Sunday, November 17, 2002", "Nuevo Jose Zorilla Stadium (12,000)"
Real Madrid, 0, 0, Real Sociedad, "Sunday, November 17, 2002", "Santiago Bernabeu (78,000)"
Real Betis, 2, 1, Celta Vigo, "Sunday, November 17, 2002", "Estadio Manuel Ruiz de Lopera (41,000)"
Villarreal, 1, 0, Sevilla FC, "Saturday, November 16, 2002", "El Madrigal (15,000)"
Deportivo La Coruña, 2, 0, Barcelona, "Saturday, November 16, 2002", "Riazor Stadium (34,000)"
Celta Vigo, 1, 0, Espanyol, "Sunday, November 10, 2002", "Balaidos Stadium (15,000)"
Mallorca, 3, 1, Alavés, "Sunday, November 10, 2002", "Son Moix (18,000)"
Recreativo Huelva, 1, 3, Real Valladolid, "Sunday, November 10, 2002", " (19,000)"
Sevilla FC, 1, 0, Racing Santander, "Sunday, November 10, 2002", "Estadio Ramon Sanchez Pizjuan (28,000)"
Atletico Madrid, 3, 3, Athletic Bilbao, "Sunday, November 10, 2002", "Vicente Calderon (50,000)"
Malaga, 1, 0, Osasuna, "Saturday, November 9, 2002", "La Rosaleda (16,695)"
Rayo Vallecano, 2, 3, Real Madrid, "Saturday, November 9, 2002", "Nuevo Vallecas Stadium (15,500)"
Real Sociedad, 1, 1, Deportivo La Coruña, "Saturday, November 9, 2002", "Anoeta Stadium (27,900)"
Barcelona, 1, 0, Villarreal, "Saturday, November 9, 2002", "Camp Nou "
Valencia, 1, 1, Real Betis, "Saturday, November 9, 2002", "Mestalla Stadium (50,000)"
Athletic Bilbao, 2, 1, Celta Vigo, "Sunday, November 3, 2002", "San Mames Stadium (35,000)"
Espanyol, 0, 1, Valencia, "Sunday, November 3, 2002", "Montjuic Stadium (35,500)"
Osasuna, 0, 1, Recreativo Huelva, "Sunday, November 3, 2002", "El Sadar (15,000)"
Real Betis, 3, 0, Malaga, "Sunday, November 3, 2002", "Estadio Manuel Ruiz de Lopera (42,000)"
Villarreal, 0, 1, Real Sociedad, "Sunday, November 3, 2002", "El Madrigal (16,000)"
Alavés, 1, 0, Sevilla FC, "Sunday, November 3, 2002", "Mendizorroza Stadium (14,500)"
Racing Santander, 1, 1, Barcelona, "Sunday, November 3, 2002", "El Sardinero "
Atletico Madrid, 2, 0, Rayo Vallecano, "Saturday, November 2, 2002", "Vicente Calderon (50,000)"
Real Valladolid, 1, 3, Mallorca, "Saturday, November 2, 2002", "Nuevo Jose Zorilla Stadium (11,000)"
Deportivo La Coruña, 0, 0, Real Madrid, "Saturday, November 2, 2002", "Riazor Stadium (35,500)"
Malaga, 3, 4, Espanyol, "Sunday, October 27, 2002", "La Rosaleda (33,500)"
Mallorca, 2, 0, Osasuna, "Sunday, October 27, 2002", "Son Moix (14,500)"
Sevilla FC, 2, 1, Real Valladolid, "Sunday, October 27, 2002", "Estadio Ramon Sanchez Pizjuan (30,000)"
Real Sociedad, 2, 1, Racing Santander, "Sunday, October 27, 2002", "Anoeta Stadium (23,500)"
Recreativo Huelva, 1, 1, Real Betis, "Saturday, October 26, 2002", " (20,000)"
Real Madrid, 1, 1, Villarreal, "Saturday, October 26, 2002", "Santiago Bernabeu (65,000)"
Rayo Vallecano, 1, 2, Deportivo La Coruña, "Saturday, October 26, 2002", "Nuevo Vallecas Stadium (15,000)"
Valencia, 5, 1, Athletic Bilbao, "Saturday, October 26, 2002", "Mestalla Stadium (50,000)"
Barcelona, 6, 1, Alavés, "Saturday, October 26, 2002", "Camp Nou (94,000)"
Celta Vigo, 0, 0, Atletico Madrid, "Saturday, October 26, 2002", "Balaidos Stadium (18,000)"
Real Betis, 0, 1, Mallorca, "Sunday, October 20, 2002", "Estadio Manuel Ruiz de Lopera (12,000)"
Alavés, 2, 2, Real Sociedad, "Sunday, October 20, 2002", "Mendizorroza Stadium (17,576)"
Athletic Bilbao, 1, 1, Malaga, "Sunday, October 20, 2002", "San Mames Stadium (35,000)"
Celta Vigo, 0, 1, Rayo Vallecano, "Sunday, October 20, 2002", "Balaidos Stadium (17,000)"
Espanyol, 2, 0, Recreativo Huelva, "Sunday, October 20, 2002", "Montjuic Stadium (36,000)"
Osasuna, 2, 1, Sevilla FC, "Sunday, October 20, 2002", "El Sadar (15,000)"
Real Valladolid, 2, 1, Barcelona, "Sunday, October 20, 2002", "Nuevo Jose Zorilla Stadium (16,000)"
Villarreal, 3, 1, Deportivo La Coruña, "Saturday, October 19, 2002", "El Madrigal (15,000)"
Racing Santander, 2, 0, Real Madrid, "Saturday, October 19, 2002", "El Sardinero (22,500)"
Atletico Madrid, 1, 1, Valencia, "Saturday, October 19, 2002", "Vicente Calderon (50,000)"
Real Betis, 1, 1, Real Madrid, "Tuesday, October 8, 2002", "Estadio Manuel Ruiz de Lopera (52,500)"
Malaga, 3, 1, Atletico Madrid, "Sunday, October 6, 2002", "La Rosaleda (22,000)"
Real Madrid, 5, 2, Alavés, "Sunday, October 6, 2002", "Santiago Bernabeu (75,000)"
Real Sociedad, 2, 1, Real Valladolid, "Sunday, October 6, 2002", "Anoeta Stadium (25,000)"
Barcelona, 2, 2, Osasuna, "Sunday, October 6, 2002", "Camp Nou (80,000)"
Deportivo La Coruña, 0, 2, Racing Santander, "Sunday, October 6, 2002", "Riazor Stadium (30,000)"
Mallorca, 2, 0, Espanyol, "Sunday, October 6, 2002", "Son Moix (17,000)"
Rayo Vallecano, 2, 2, Villarreal, "Sunday, October 6, 2002", "Nuevo Vallecas Stadium (14,000)"
Valencia, 0, 1, Celta Vigo, "Sunday, October 6, 2002", "Mestalla Stadium (49,000)"
Sevilla FC, 1, 1, Real Betis, "Sunday, October 6, 2002", "Estadio Ramon Sanchez Pizjuan (40,000)"
Recreativo Huelva, 1, 2, Athletic Bilbao, "Saturday, October 5, 2002", " (21,000)"
Athletic Bilbao, 0, 2, Mallorca, "Sunday, September 29, 2002", "San Mames Stadium (29,000)"
Atletico Madrid, 1, 1, Recreativo Huelva, "Sunday, September 29, 2002", "Vicente Calderon (50,000)"
Celta Vigo, 2, 2, Malaga, "Sunday, September 29, 2002", "Balaidos Stadium (18,000)"
Espanyol, 0, 0, Sevilla FC, "Sunday, September 29, 2002", "Montjuic Stadium (41,000)"
Racing Santander, 1, 1, Villarreal, "Sunday, September 29, 2002", "El Sardinero (15,000)"
Osasuna, 2, 3, Real Sociedad, "Sunday, September 29, 2002", "El Sadar (18,500)"
Valencia, 3, 0, Rayo Vallecano, "Sunday, September 29, 2002", "Mestalla Stadium (50,000)"
Alavés, 1, 2, Deportivo La Coruña, "Saturday, September 28, 2002", "Mendizorroza Stadium (14,000)"
Real Betis, 3, 0, Barcelona, "Saturday, September 28, 2002", "Estadio Manuel Ruiz de Lopera (20,000)"
Real Valladolid, 1, 1, Real Madrid, "Saturday, September 28, 2002", "Nuevo Jose Zorilla Stadium (21,000)"
Malaga, 2, 2, Valencia, "Sunday, September 22, 2002", "La Rosaleda (18,000)"
Mallorca, 0, 4, Atletico Madrid, "Sunday, September 22, 2002", "Son Moix (21,000)"
Rayo Vallecano, 3, 1, Racing Santander, "Sunday, September 22, 2002", "Nuevo Vallecas Stadium (14,500)"
Recreativo Huelva, 0, 3, Celta Vigo, "Sunday, September 22, 2002", " (20,000)"
Sevilla FC, 1, 1, Athletic Bilbao, "Sunday, September 22, 2002", "Estadio Ramon Sanchez Pizjuan (30,000)"
Villarreal, 0, 1, Alavés, "Sunday, September 22, 2002", "El Madrigal (15,000)"
Real Sociedad, 3, 3, Real Betis, "Sunday, September 22, 2002", "Anoeta Stadium (22,500)"
Real Madrid, 4, 1, Osasuna, "Saturday, September 21, 2002", "Santiago Bernabeu (60,000)"
Barcelona, 2, 0, Espanyol, "Saturday, September 21, 2002", "Camp Nou (88,500)"
Deportivo La Coruña, 2, 0, Real Valladolid, "Saturday, September 21, 2002", "Riazor Stadium (28,500)"
Alavés, 0, 1, Racing Santander, "Sunday, September 15, 2002", "Mendizorroza Stadium (16,000)"
Espanyol, 1, 3, Real Sociedad, "Sunday, September 15, 2002", "Montjuic Stadium (15,500)"
Celta Vigo, 3, 1, Mallorca, "Sunday, September 15, 2002", "Balaidos Stadium (16,000)"
Real Valladolid, 1, 0, Villarreal, "Sunday, September 15, 2002", "Nuevo Jose Zorilla Stadium (11,000)"
Atletico Madrid, 1, 1, Sevilla FC, "Sunday, September 15, 2002", "Vicente Calderon (50,000)"
Malaga, 2, 1, Rayo Vallecano, "Saturday, September 14, 2002", "La Rosaleda (17,000)"
Osasuna, 1, 2, Deportivo La Coruña, "Saturday, September 14, 2002", "El Sadar (17,000)"
Athletic Bilbao, 0, 2, Barcelona, "Saturday, September 14, 2002", "San Mames Stadium (20,000)"
Valencia, 3, 0, Recreativo Huelva, "Saturday, September 14, 2002", "Mestalla Stadium (42,000)"
Real Madrid, 2, 0, Espanyol, "Monday, September 2, 2002", "Santiago Bernabeu (75,000)"
Rayo Vallecano, 2, 2, Alavés, "Sunday, September 1, 2002", "Nuevo Vallecas Stadium (13,000)"
Real Sociedad, 4, 2, Athletic Bilbao, "Sunday, September 1, 2002", "Anoeta Stadium "
Mallorca, 0, 2, Valencia, "Sunday, September 1, 2002", "Son Moix (21,330)"
Recreativo Huelva, 2, 3, Malaga, "Sunday, September 1, 2002", " (19,800)"
Villarreal, 2, 2, Osasuna, "Sunday, September 1, 2002", "El Madrigal (16,000)"
Barcelona, 2, 2, Atletico Madrid, "Sunday, September 1, 2002", "Camp Nou (85,000)"
Deportivo La Coruña, 2, 4, Real Betis, "Sunday, September 1, 2002", "Riazor Stadium (32,000)"
Sevilla FC, 0, 1, Celta Vigo, "Sunday, September 1, 2002", "Estadio Ramon Sanchez Pizjuan (32,000)"
Racing Santander, 0, 1, Real Valladolid, "Saturday, August 31, 2002", "El Sardinero (14,500)"
