home, homescore, awayscore, away, date, group
Bordeaux, 1, 1, Brest, "Saturday, October 22, 2011", "Stade Jacques Chaban-Delmas (16,428)"
Caen, 1, 3, Montpellier, "Saturday, October 22, 2011", "Stade Michel-d'Ornano (14,290)"
Marseille, 2, 0, AC Ajaccio, "Saturday, October 22, 2011", "Stade Vélodrome (39,786)"
Sochaux, 1, 1, Evian Thonon Gaillard, "Saturday, October 22, 2011", "Stade Bonal (12,331)"
St Etienne, 1, 0, Valenciennes, "Saturday, October 22, 2011", "Stade Geoffroy-Guichard (20,083)"
Lorient, 0, 0, Toulouse, "Saturday, October 22, 2011", "Stade du Moustoir "
AC Ajaccio, 1, 3, Paris Saint-Germain , "Sunday, October 16, 2011", "Stade Francois-Coty (8,155)"
Valenciennes, 3, 0, Sochaux, "Sunday, October 16, 2011", "Stade du Hainaut (13,498)"
Stade Rennes, 2, 0, Lorient, "Sunday, October 16, 2011", "Stade de la Route-de-Lorient (30,000)"
AJ Auxerre, 1, 3, Lille, "Saturday, October 15, 2011", "Stade Abbé-Deschamps (11,175)"
Brest, 1, 1, Caen, "Saturday, October 15, 2011", "Stade Francis-le Blé (12,760)"
Evian Thonon Gaillard, 1, 2, St Etienne, "Saturday, October 15, 2011", "Parc des Sports, Annecy (14,798)"
Lyon, 3, 1, AS Nancy Lorraine, "Saturday, October 15, 2011", "Stade de Gerland (33,825)"
Montpellier, 5, 3, Dijon FCO, "Saturday, October 15, 2011", "Stade de la Mosson (12,047)"
Toulouse, 0, 0, Marseille, "Saturday, October 15, 2011", "Stadium Municipal (30,082)"
Nice, 3, 0, Bordeaux, "Saturday, October 15, 2011", "Stade du Ray (15,000)"
Lille, 2, 0, Stade Rennes, "Sunday, October 2, 2011", "Stadium Lille Métropole (16,342)"
Marseille, 1, 1, Brest, "Sunday, October 2, 2011", "Stade Vélodrome (39,598)"
Paris Saint-Germain , 2, 0, Lyon, "Sunday, October 2, 2011", "Parc des Princes (44,450)"
AS Nancy Lorraine, 1, 1, Evian Thonon Gaillard, "Saturday, October 1, 2011", "Stade Marcel Picot (15,054)"
Caen, 1, 1, Nice, "Saturday, October 1, 2011", "Stade Michel-d'Ornano (13,234)"
Dijon FCO, 1, 1, AC Ajaccio, "Saturday, October 1, 2011", "Stade Gaston Gérard (12,534)"
Lorient, 2, 0, Valenciennes, "Saturday, October 1, 2011", "Stade du Moustoir (15,698)"
Sochaux, 3, 0, Toulouse, "Saturday, October 1, 2011", "Stade Bonal (10,142)"
St Etienne, 1, 1, AJ Auxerre, "Saturday, October 1, 2011", "Stade Geoffroy-Guichard (19,338)"
Bordeaux, 2, 2, Montpellier, "Saturday, October 1, 2011", "Stade Jacques Chaban-Delmas (17,713)"
AJ Auxerre, 4, 1, Sochaux, "Sunday, September 25, 2011", "Stade Abbé-Deschamps (18,452)"
Brest, 1, 1, AC Ajaccio, "Sunday, September 25, 2011", "Stade Francis-le Blé (13,000)"
Stade Rennes, 1, 1, St Etienne, "Sunday, September 25, 2011", "Stade de la Route-de-Lorient (18,718)"
Evian Thonon Gaillard, 2, 4, Caen, "Saturday, September 24, 2011", "Parc des Sports, Annecy (9,462)"
Lille, 1, 1, Lorient, "Saturday, September 24, 2011", "Stadium Lille Métropole (15,000)"
Lyon, 3, 1, Bordeaux, "Saturday, September 24, 2011", "Stade de Gerland (25,000)"
Nice, 1, 1, Dijon FCO, "Saturday, September 24, 2011", "Stade du Ray (8,152)"
Toulouse, 1, 0, AS Nancy Lorraine, "Saturday, September 24, 2011", "Stadium Municipal (12,346)"
Valenciennes, 1, 1, Marseille, "Saturday, September 24, 2011", "Stade du Hainaut (21,641)"
Montpellier, 0, 3, Paris Saint-Germain , "Saturday, September 24, 2011", "Stade de la Mosson (24,842)"
AC Ajaccio, 1, 3, Montpellier, "Wednesday, September 21, 2011", "Stade Francois-Coty (10,000)"
AS Nancy Lorraine, 1, 1, Valenciennes, "Wednesday, September 21, 2011", "Stade Marcel Picot (13,600)"
Caen, 1, 0, Lyon, "Wednesday, September 21, 2011", "Stade Michel-d'Ornano (16,652)"
Dijon FCO, 1, 0, Brest, "Wednesday, September 21, 2011", "Stade Gaston Gérard (12,436)"
Lorient, 1, 1, AJ Auxerre, "Wednesday, September 21, 2011", "Stade du Moustoir (15,000)"
Marseille, 2, 0, Evian Thonon Gaillard, "Wednesday, September 21, 2011", "Stade Vélodrome (39,357)"
Paris Saint-Germain , 2, 1, Nice, "Wednesday, September 21, 2011", "Parc des Princes (38,000)"
Sochaux, 2, 6, Stade Rennes, "Wednesday, September 21, 2011", "Stade Bonal (10,417)"
St Etienne, 1, 1, Toulouse, "Wednesday, September 21, 2011", "Stade Geoffroy-Guichard (18,000)"
Bordeaux, 1, 1, Lille, "Tuesday, September 20, 2011", "Stade Jacques Chaban-Delmas (17,927)"
Evian Thonon Gaillard, 2, 2, Paris Saint-Germain , "Sunday, September 18, 2011", "Parc des Sports, Annecy (15,162)"
Stade Rennes, 1, 1, AS Nancy Lorraine, "Sunday, September 18, 2011", "Stade de la Route-de-Lorient (15,594)"
Lyon, 2, 0, Marseille, "Sunday, September 18, 2011", "Stade de Gerland (38,500)"
AJ Auxerre, 1, 1, Caen, "Saturday, September 17, 2011", "Stade Abbé-Deschamps (8,962)"
Brest, 2, 2, Montpellier, "Saturday, September 17, 2011", "Stade Francis-le Blé (13,000)"
Lorient, 3, 0, St Etienne, "Saturday, September 17, 2011", "Stade du Moustoir (14,800)"
Nice, 3, 0, AC Ajaccio, "Saturday, September 17, 2011", "Stade du Ray (14,000)"
Toulouse, 3, 2, Bordeaux, "Saturday, September 17, 2011", "Stadium Municipal (15,000)"
Valenciennes, 4, 0, Dijon FCO, "Saturday, September 17, 2011", "Stade du Hainaut (13,961)"
Lille, 2, 2, Sochaux, "Saturday, September 17, 2011", "Stadium Lille Métropole (17,000)"
AS Nancy Lorraine, 0, 0, AJ Auxerre, "Sunday, September 11, 2011", "Stade Marcel Picot (14,206)"
Montpellier, 1, 0, Nice, "Sunday, September 11, 2011", "Stade de la Mosson (12,168)"
Paris Saint-Germain , 1, 0, Brest, "Sunday, September 11, 2011", "Parc des Princes (38,000)"
AC Ajaccio, 3, 1, Valenciennes, "Saturday, September 10, 2011", "Stade Francois-Coty (6,000)"
Bordeaux, 0, 0, Evian Thonon Gaillard, "Saturday, September 10, 2011", "Stade Jacques Chaban-Delmas (15,853)"
Caen, 0, 1, Toulouse, "Saturday, September 10, 2011", "Stade Michel-d'Ornano (12,568)"
Dijon FCO, 1, 2, Lyon, "Saturday, September 10, 2011", "Stade Gaston Gérard (14,325)"
Sochaux, 1, 1, Lorient, "Saturday, September 10, 2011", "Stade Bonal (12,031)"
St Etienne, 1, 3, Lille, "Saturday, September 10, 2011", "Stade Geoffroy-Guichard (23,061)"
Marseille, 0, 1, Stade Rennes, "Saturday, September 10, 2011", "Stade Vélodrome (40,627)"
Sochaux, 2, 1, St Etienne, "Sunday, August 28, 2011", "Stade Bonal (12,180)"
Stade Rennes, 3, 2, Caen, "Sunday, August 28, 2011", "Stade de la Route-de-Lorient (19,715)"
Toulouse, 1, 3, Paris Saint-Germain , "Sunday, August 28, 2011", "Stadium Municipal (31,122)"
Lille, 3, 2, Marseille, "Sunday, August 28, 2011", "Stadium Lille Métropole (16,921)"
AJ Auxerre, 4, 1, AC Ajaccio, "Saturday, August 27, 2011", "Stade Abbé-Deschamps (8,122)"
Evian Thonon Gaillard, 0, 1, Dijon FCO, "Saturday, August 27, 2011", "Parc des Sports, Annecy (10,225)"
Lorient, 2, 1, AS Nancy Lorraine, "Saturday, August 27, 2011", "Stade du Moustoir (14,000)"
Nice, 0, 0, Brest, "Saturday, August 27, 2011", "Stade du Ray (7,875)"
Valenciennes, 1, 2, Bordeaux, "Saturday, August 27, 2011", "Stade du Hainaut (15,377)"
Lyon, 2, 1, Montpellier, "Saturday, August 27, 2011", "Stade de Gerland (35,000)"
AS Nancy Lorraine, 1, 2, Sochaux, "Sunday, August 21, 2011", "Stade Marcel Picot (15,066)"
Montpellier, 4, 0, Stade Rennes, "Sunday, August 21, 2011", "Stade de la Mosson (14,021)"
Paris Saint-Germain , 2, 1, Valenciennes, "Sunday, August 21, 2011", "Parc des Princes (35,000)"
Marseille, 0, 0, St Etienne, "Sunday, August 21, 2011", "Stade Vélodrome (40,000)"
Bordeaux, 1, 1, AJ Auxerre, "Saturday, August 20, 2011", "Stade Jacques Chaban-Delmas (20,350)"
Brest, 1, 1, Lyon, "Saturday, August 20, 2011", "Stade Francis-le Blé (14,673)"
Caen, 1, 2, Lille, "Saturday, August 20, 2011", "Stade Michel-d'Ornano (16,000)"
Dijon FCO, 2, 0, Lorient, "Saturday, August 20, 2011", "Stade Gaston Gérard (12,872)"
Nice, 1, 1, Toulouse, "Saturday, August 20, 2011", "Stade du Ray (8,390)"
AC Ajaccio, 1, 1, Evian Thonon Gaillard, "Saturday, August 20, 2011", "Stade Francois-Coty (9,000)"
AJ Auxerre, 2, 2, Marseille, "Sunday, August 14, 2011", "Stade Abbé-Deschamps (19,340)"
Evian Thonon Gaillard, 1, 0, Nice, "Sunday, August 14, 2011", "Parc des Sports, Annecy (13,127)"
Lille, 0, 1, Montpellier, "Sunday, August 14, 2011", "Stadium Lille Métropole (16,304)"
Lorient, 1, 1, Bordeaux, "Saturday, August 13, 2011", "Stade du Moustoir (17,000)"
Lyon, 1, 1, AC Ajaccio, "Saturday, August 13, 2011", "Stade de Gerland (30,116)"
Sochaux, 1, 2, Caen, "Saturday, August 13, 2011", "Stade Bonal (12,135)"
St Etienne, 1, 0, AS Nancy Lorraine, "Saturday, August 13, 2011", "Stade Geoffroy-Guichard (23,510)"
Stade Rennes, 1, 1, Paris Saint-Germain , "Saturday, August 13, 2011", "Stade de la Route-de-Lorient (27,927)"
Toulouse, 2, 0, Dijon FCO, "Saturday, August 13, 2011", "Stadium Municipal (13,353)"
Valenciennes, 0, 0, Brest, "Saturday, August 13, 2011", "Stade du Hainaut (19,021)"
Dijon FCO, 1, 5, Stade Rennes, "Sunday, August 7, 2011", "Stade Gaston Gérard (13,754)"
Bordeaux, 1, 2, St Etienne, "Sunday, August 7, 2011", "Stade Jacques Chaban-Delmas (31,625)"
AC Ajaccio, 0, 2, Toulouse, "Saturday, August 6, 2011", "Stade Francois-Coty (8,500)"
AS Nancy Lorraine, 1, 1, Lille, "Saturday, August 6, 2011", "Stade Marcel Picot (15,060)"
Brest, 2, 2, Evian Thonon Gaillard, "Saturday, August 6, 2011", "Stade Francis-le Blé (15,000)"
Caen, 1, 0, Valenciennes, "Saturday, August 6, 2011", "Stade Michel-d'Ornano (14,085)"
Marseille, 2, 2, Sochaux, "Saturday, August 6, 2011", "Stade Vélodrome (41,102)"
Montpellier, 3, 1, AJ Auxerre, "Saturday, August 6, 2011", "Stade de la Mosson (12,198)"
Nice, 1, 3, Lyon, "Saturday, August 6, 2011", "Stade du Ray (14,405)"
Paris Saint-Germain , 0, 1, Lorient, "Saturday, August 6, 2011", "Parc des Princes (40,008)"
