home, homescore, awayscore, away, date, group
Osasuna, 1, 1, Real Valladolid, "Sunday, November 9, 2003", "El Sadar (14,000)"
Valencia, 1, 2, Racing Santander, "Sunday, November 9, 2003", "Mestalla Stadium (45,000)"
Barcelona, 2, 1, Real Betis, "Sunday, November 9, 2003", "Camp Nou (70,400)"
Sevilla FC, 4, 1, Real Madrid, "Sunday, November 9, 2003", "Estadio Ramon Sanchez Pizjuan (42,000)"
Athletic Bilbao, 1, 0, Espanyol, "Saturday, November 8, 2003", "San Mames Stadium (35,000)"
Real Zaragoza, 1, 1, Celta Vigo, "Saturday, November 8, 2003", "La Romareda Stadium (31,000)"
Deportivo La Coruña, 2, 1, Real Sociedad, "Saturday, November 8, 2003", "Riazor Stadium (29,000)"
Espanyol, 0, 2, Real Zaragoza, "Sunday, November 2, 2003", "Montjuic Stadium (20,350)"
Malaga, 2, 0, Sevilla FC, "Sunday, November 2, 2003", "La Rosaleda (22,000)"
Real Betis, 1, 2, Atletico Madrid, "Sunday, November 2, 2003", "Estadio Manuel Ruiz de Lopera (36,000)"
Real Valladolid, 2, 0, Albacete, "Sunday, November 2, 2003", "Nuevo Jose Zorilla Stadium (11,000)"
Villarreal, 1, 0, Osasuna, "Sunday, November 2, 2003", "El Madrigal (14,000)"
Real Sociedad, 3, 3, Barcelona, "Sunday, November 2, 2003", "Anoeta Stadium (29,143)"
Mallorca, 0, 5, Valencia, "Sunday, November 2, 2003", "Son Moix (18,000)"
Celta Vigo, 0, 1, Racing Santander, "Saturday, November 1, 2003", "Balaidos Stadium (17,000)"
Murcia, 0, 0, Deportivo La Coruña, "Saturday, November 1, 2003", "La Condomina (10,710)"
Real Madrid, 3, 0, Athletic Bilbao, "Saturday, November 1, 2003", "Santiago Bernabeu (76,000)"
Atletico Madrid, 4, 0, Real Sociedad, "Thursday, October 30, 2003", "Vicente Calderon (25,000)"
Albacete, 2, 0, Villarreal, "Wednesday, October 29, 2003", "Carlos Belmonte (13,000)"
Athletic Bilbao, 2, 1, Malaga, "Wednesday, October 29, 2003", "San Mames Stadium (28,000)"
Barcelona, 3, 0, Murcia, "Wednesday, October 29, 2003", "Camp Nou (52,000)"
Deportivo La Coruña, 0, 2, Mallorca, "Wednesday, October 29, 2003", "Riazor Stadium (23,000)"
Osasuna, 2, 0, Real Betis, "Wednesday, October 29, 2003", "El Sadar (14,000)"
Racing Santander, 0, 1, Espanyol, "Wednesday, October 29, 2003", "El Sardinero (10,140)"
Sevilla FC, 1, 1, Real Valladolid, "Wednesday, October 29, 2003", "Estadio Ramon Sanchez Pizjuan (31,000)"
Valencia, 2, 2, Celta Vigo, "Wednesday, October 29, 2003", "Mestalla Stadium (50,000)"
Real Zaragoza, 0, 0, Real Madrid, "Tuesday, October 28, 2003", "La Romareda Stadium (34,500)"
Espanyol, 0, 4, Celta Vigo, "Sunday, October 26, 2003", "Montjuic Stadium (13,600)"
Real Betis, 3, 2, Albacete, "Sunday, October 26, 2003", "Estadio Manuel Ruiz de Lopera (35,000)"
Real Sociedad, 1, 0, Osasuna, "Sunday, October 26, 2003", "Anoeta Stadium (28,044)"
Real Valladolid, 2, 0, Athletic Bilbao, "Sunday, October 26, 2003", "Nuevo Jose Zorilla Stadium (13,000)"
Villarreal, 3, 3, Sevilla FC, "Sunday, October 26, 2003", "El Madrigal (12,000)"
Mallorca, 1, 3, Barcelona, "Sunday, October 26, 2003", "Son Moix (21,500)"
Murcia, 1, 3, Atletico Madrid, "Sunday, October 26, 2003", "La Condomina (11,485)"
Malaga, 2, 1, Real Zaragoza, "Saturday, October 25, 2003", "La Rosaleda (19,000)"
Real Madrid, 3, 1, Racing Santander, "Saturday, October 25, 2003", "Santiago Bernabeu (68,000)"
Deportivo La Coruña, 2, 1, Valencia, "Saturday, October 25, 2003", "Riazor Stadium (27,500)"
Athletic Bilbao, 2, 0, Villarreal, "Sunday, October 19, 2003", "San Mames Stadium (34,000)"
Racing Santander, 4, 2, Malaga, "Sunday, October 19, 2003", "El Sardinero (11,900)"
Real Zaragoza, 1, 0, Real Valladolid, "Sunday, October 19, 2003", "La Romareda Stadium (30,000)"
Valencia, 4, 0, Espanyol, "Sunday, October 19, 2003", "Mestalla Stadium (45,000)"
Atletico Madrid, 2, 1, Mallorca, "Sunday, October 19, 2003", "Vicente Calderon (50,000)"
Osasuna, 2, 1, Murcia, "Sunday, October 19, 2003", "El Sadar (13,930)"
Sevilla FC, 2, 2, Real Betis, "Sunday, October 19, 2003", "Estadio Ramon Sanchez Pizjuan (42,000)"
Celta Vigo, 0, 2, Real Madrid, "Saturday, October 18, 2003", "Balaidos Stadium (26,000)"
Albacete, 3, 1, Real Sociedad, "Saturday, October 18, 2003", "Carlos Belmonte (15,000)"
Barcelona, 0, 2, Deportivo La Coruña, "Saturday, October 18, 2003", "Camp Nou (68,000)"
Malaga, 2, 1, Celta Vigo, "Sunday, October 5, 2003", "La Rosaleda (22,000)"
Mallorca, 1, 1, Osasuna, "Sunday, October 5, 2003", "Son Moix (12,500)"
Murcia, 1, 0, Albacete, "Sunday, October 5, 2003", "La Condomina (9,301)"
Real Sociedad, 1, 1, Sevilla FC, "Sunday, October 5, 2003", "Anoeta Stadium (25,000)"
Real Valladolid, 0, 4, Racing Santander, "Sunday, October 5, 2003", "Nuevo Jose Zorilla Stadium (11,400)"
Real Madrid, 2, 1, Espanyol, "Sunday, October 5, 2003", "Santiago Bernabeu (75,000)"
Barcelona, 0, 1, Valencia, "Sunday, October 5, 2003", "Camp Nou (78,000)"
Deportivo La Coruña, 5, 1, Atletico Madrid, "Saturday, October 4, 2003", "Riazor Stadium (28,000)"
Villarreal, 1, 1, Real Zaragoza, "Saturday, October 4, 2003", "El Madrigal (16,000)"
Real Betis, 1, 1, Athletic Bilbao, "Saturday, October 4, 2003", "Estadio Manuel Ruiz de Lopera (28,000)"
Albacete, 2, 0, Mallorca, "Sunday, September 28, 2003", "Carlos Belmonte (13,500)"
Espanyol, 1, 2, Malaga, "Sunday, September 28, 2003", "Montjuic Stadium (18,700)"
Racing Santander, 0, 2, Villarreal, "Sunday, September 28, 2003", "El Sardinero (12,500)"
Real Zaragoza, 0, 1, Real Betis, "Sunday, September 28, 2003", "La Romareda Stadium (33,000)"
Sevilla FC, 1, 0, Murcia, "Sunday, September 28, 2003", "Estadio Ramon Sanchez Pizjuan (34,000)"
Atletico Madrid, 0, 0, Barcelona, "Sunday, September 28, 2003", "Vicente Calderon (55,000)"
Athletic Bilbao, 1, 0, Real Sociedad, "Saturday, September 27, 2003", "San Mames Stadium "
Celta Vigo, 3, 2, Real Valladolid, "Saturday, September 27, 2003", "Balaidos Stadium "
Osasuna, 3, 2, Deportivo La Coruña, "Saturday, September 27, 2003", "El Sadar "
Valencia, 2, 0, Real Madrid, "Saturday, September 27, 2003", "Mestalla Stadium (53,000)"
Deportivo La Coruña, 3, 0, Albacete, "Sunday, September 21, 2003", "Riazor Stadium (25,000)"
Mallorca, 1, 1, Sevilla FC, "Sunday, September 21, 2003", "Son Moix (12,000)"
Real Valladolid, 3, 1, Espanyol, "Sunday, September 21, 2003", "Nuevo Jose Zorilla Stadium (12,000)"
Villarreal, 1, 1, Celta Vigo, "Sunday, September 21, 2003", "El Madrigal (14,000)"
Real Betis, 0, 0, Racing Santander, "Sunday, September 21, 2003", "Estadio Manuel Ruiz de Lopera (45,000)"
Real Sociedad, 3, 0, Real Zaragoza, "Sunday, September 21, 2003", "Anoeta Stadium (25,000)"
Murcia, 2, 2, Athletic Bilbao, "Sunday, September 21, 2003", "La Condomina (13,533)"
Malaga, 1, 3, Real Madrid, "Sunday, September 21, 2003", "La Rosaleda "
Barcelona, 1, 1, Osasuna, "Saturday, September 20, 2003", "Camp Nou (83,600)"
Atletico Madrid, 0, 3, Valencia, "Saturday, September 20, 2003", "Vicente Calderon (55,000)"
Osasuna, 1, 0, Atletico Madrid, "Sunday, September 14, 2003", "El Sadar (16,000)"
Athletic Bilbao, 4, 0, Mallorca, "Sunday, September 14, 2003", "San Mames Stadium "
Espanyol, 1, 2, Villarreal, "Sunday, September 14, 2003", "Montjuic Stadium "
Real Zaragoza, 3, 0, Murcia, "Sunday, September 14, 2003", "La Romareda Stadium "
Valencia, 1, 0, Malaga, "Sunday, September 14, 2003", "Mestalla Stadium "
Albacete, 1, 2, Barcelona, "Sunday, September 14, 2003", "Carlos Belmonte (17,000)"
Real Madrid, 7, 2, Real Valladolid, "Saturday, September 13, 2003", "Santiago Bernabeu (70,000)"
Celta Vigo, 0, 2, Real Betis, "Saturday, September 13, 2003", "Balaidos Stadium (18,000)"
Racing Santander, 0, 1, Real Sociedad, "Saturday, September 13, 2003", "El Sardinero (11,396)"
Sevilla FC, 1, 2, Deportivo La Coruña, "Saturday, September 13, 2003", "Estadio Ramon Sanchez Pizjuan (35,000)"
Murcia, 1, 1, Racing Santander, "Wednesday, September 3, 2003", "La Condomina "
Real Valladolid, 1, 0, Malaga, "Wednesday, September 3, 2003", "Nuevo Jose Zorilla Stadium (11,000)"
Deportivo La Coruña, 2, 0, Athletic Bilbao, "Wednesday, September 3, 2003", "Riazor Stadium (26,653)"
Mallorca, 2, 0, Real Zaragoza, "Wednesday, September 3, 2003", "Son Moix (12,500)"
Real Betis, 2, 2, Espanyol, "Wednesday, September 3, 2003", "Estadio Manuel Ruiz de Lopera (35,000)"
Atletico Madrid, 1, 0, Albacete, "Wednesday, September 3, 2003", "Vicente Calderon (50,000)"
Villarreal, 1, 1, Real Madrid, "Tuesday, September 2, 2003", "El Madrigal (21,000)"
Osasuna, 0, 1, Valencia, "Tuesday, September 2, 2003", "El Sadar "
Real Sociedad, 1, 1, Celta Vigo, "Tuesday, September 2, 2003", "Anoeta Stadium (20,000)"
Barcelona, 1, 1, Sevilla FC, "Tuesday, September 2, 2003", "Camp Nou (80,237)"
Celta Vigo, 1, 1, Murcia, "Sunday, August 31, 2003", "Balaidos Stadium (18,000)"
Racing Santander, 2, 1, Mallorca, "Sunday, August 31, 2003", "El Sardinero "
Real Zaragoza, 0, 1, Deportivo La Coruña, "Sunday, August 31, 2003", "La Romareda Stadium (32,000)"
Sevilla FC, 1, 0, Atletico Madrid, "Sunday, August 31, 2003", "Estadio Ramon Sanchez Pizjuan (36,000)"
Espanyol, 1, 1, Real Sociedad, "Saturday, August 30, 2003", "Montjuic Stadium (17,800)"
Real Madrid, 2, 1, Real Betis, "Saturday, August 30, 2003", "Santiago Bernabeu (76,000)"
Albacete, 0, 2, Osasuna, "Saturday, August 30, 2003", "Carlos Belmonte (15,000)"
Malaga, 0, 0, Villarreal, "Saturday, August 30, 2003", "La Rosaleda (18,000)"
Athletic Bilbao, 0, 1, Barcelona, "Saturday, August 30, 2003", "San Mames Stadium (41,000)"
Valencia, 1, 1, Real Valladolid, "Saturday, August 30, 2003", "Mestalla Stadium "
