home,homescore,awayscore,away,date,location
De Graafschap,1,0,NEC Nijmegen,"Saturday, September 10, 2011","De Vijverberg (4,127)"
SC Heracles Almelo,2,3,Ajax Amsterdam,"Saturday, September 10, 2011","Polman Stadion (8,500)"
De Graafschap,0,3,ADO Den Haag,"Sunday, August 28, 2011","De Vijverberg (11,174)"
FC Groningen,0,3,AZ Alkmaar,"Sunday, August 28, 2011","Euroborg (21,075)"
Feyenoord Rotterdam,2,2,Heerenveen,"Sunday, August 28, 2011","De Kuip Stadion  (41,000)"
PSV Eindhoven,6,1,Excelsior,"Sunday, August 28, 2011","Philips Stadion (32,000)"
RKC Waalwijk,2,1,NAC Breda,"Saturday, August 27, 2011","Mandemakers Stadion (5,173)"
NEC Nijmegen,2,1,SC Heracles Almelo,"Saturday, August 27, 2011","De Goffert (12,000)"
Twente Enschede,4,1,VVV Venlo,"Saturday, August 27, 2011","De Grolsch Veste (25,700)"
FC Utrecht,3,1,Roda JC Kerkrade,"Saturday, August 27, 2011","Nieuw Galgenwaard (17,250)"
Ajax Amsterdam,4,1,Vitesse Arnhem,"Friday, August 26, 2011","Amsterdam ArenA (50,472)"
SC Heracles Almelo,1,1,Feyenoord Rotterdam,"Sunday, August 21, 2011","Polman Stadion (8,400)"
AZ Alkmaar,4,0,NEC Nijmegen,"Sunday, August 21, 2011","AFAS Stadion (15,585)"
VVV Venlo,2,2,Ajax Amsterdam,"Sunday, August 21, 2011","Seacon Stadion -De Koel- (8,000)"
ADO Den Haag,0,3,PSV Eindhoven,"Sunday, August 21, 2011","Kyocera Stadion (12,710)"
Vitesse Arnhem,2,1,FC Utrecht,"Saturday, August 20, 2011","Gelredome (14,173)"
Excelsior,1,1,De Graafschap,"Saturday, August 20, 2011","Stadion Woudestein (3,125)"
Heerenveen,1,5,Twente Enschede,"Saturday, August 20, 2011","Abe Lenstra Stadion (25,000)"
NAC Breda,2,2,FC Groningen,"Saturday, August 20, 2011","Rat Verlegh Stadion (17,200)"
Roda JC Kerkrade,0,2,RKC Waalwijk,"Friday, August 19, 2011","Parkstad Limburg Stadion (12,565)"
NEC Nijmegen,2,0,Excelsior,"Monday, August 15, 2011","De Goffert "
SC Heracles Almelo,2,1,NAC Breda,"Sunday, August 14, 2011","Polman Stadion (8,000)"
Ajax Amsterdam,5,1,Heerenveen,"Sunday, August 14, 2011","Amsterdam ArenA (50,000)"
FC Utrecht,2,2,De Graafschap,"Sunday, August 14, 2011","Nieuw Galgenwaard (17,500)"
FC Groningen,4,2,ADO Den Haag,"Sunday, August 14, 2011","Euroborg (21,450)"
Twente Enschede,2,0,AZ Alkmaar,"Saturday, August 13, 2011","De Grolsch Veste (24,800)"
PSV Eindhoven,1,0,RKC Waalwijk,"Saturday, August 13, 2011","Philips Stadion (30,000)"
Vitesse Arnhem,4,0,VVV Venlo,"Saturday, August 13, 2011","Gelredome (15,150)"
Feyenoord Rotterdam,3,0,Roda JC Kerkrade,"Saturday, August 13, 2011","De Kuip Stadion  (40,000)"
AZ Alkmaar,3,1,PSV Eindhoven,"Sunday, August 7, 2011","AFAS Stadion (16,298)"
ADO Den Haag,0,0,Vitesse Arnhem,"Sunday, August 7, 2011","Kyocera Stadion (11,792)"
De Graafschap,1,4,Ajax Amsterdam,"Sunday, August 7, 2011","De Vijverberg (12,459)"
NAC Breda,0,1,Twente Enschede,"Sunday, August 7, 2011","Rat Verlegh Stadion (18,200)"
Roda JC Kerkrade,2,1,FC Groningen,"Saturday, August 6, 2011","Parkstad Limburg Stadion "
Heerenveen,2,2,NEC Nijmegen,"Saturday, August 6, 2011","Abe Lenstra Stadion (25,000)"
RKC Waalwijk,2,2,SC Heracles Almelo,"Saturday, August 6, 2011","Mandemakers Stadion (6,268)"
VVV Venlo,0,0,FC Utrecht,"Saturday, August 6, 2011","Seacon Stadion -De Koel- (7,500)"
Excelsior,0,2,Feyenoord Rotterdam,"Friday, August 5, 2011","Stadion Woudestein "
