home,homescore,awayscore,away,date,location
Ajax Amsterdam,0,0,SC Heracles Almelo,"Saturday, October 15, 2005","Amsterdam ArenA (47,650)"
Willem II Tilburg,0,0,Sparta Rotterdam,"Friday, October 14, 2005","Willem II  "
FC Utrecht,3,1,Feyenoord Rotterdam,"Sunday, October 2, 2005","Nieuwe Galgenwaard (20,041)"
Sparta Rotterdam,1,2,Ajax Amsterdam,"Sunday, October 2, 2005","ENECO (9,322)"
AZ Alkmaar,3,2,NEC Nijmegen,"Sunday, October 2, 2005","Alkmaarder Hout (8,300)"
FC Groningen,2,0,Willem II Tilburg,"Sunday, October 2, 2005","Oosterpark  (11,200)"
SC Heracles Almelo,0,4,Twente Enschede,"Sunday, October 2, 2005","Polman Stadion (6,500)"
Heerenveen,2,3,PSV Eindhoven,"Sunday, October 2, 2005","Abe Lenstra Stadion (20,400)"
ADO Den Haag,2,1,RKC Waalwijk,"Saturday, October 1, 2005","Het Zuiderpark (6,500)"
Roda JC Kerkrade,3,2,Vitesse Arnhem,"Saturday, October 1, 2005","Parkstad Limburg Stadion (13,000)"
RBC Roosendaal,1,2,NAC Breda,"Friday, September 30, 2005","Vast & Goed Stadion (4,500)"
Twente Enschede,1,3,Feyenoord Rotterdam,"Sunday, September 25, 2005","Arke Stadion (13,000)"
NAC Breda,2,1,AZ Alkmaar,"Sunday, September 25, 2005","Fujifilm  (15,250)"
Sparta Rotterdam,2,0,SC Heracles Almelo,"Sunday, September 25, 2005","ENECO (7,982)"
PSV Eindhoven,2,0,RBC Roosendaal,"Saturday, September 24, 2005","Philipsstadion (32,200)"
Willem II Tilburg,1,0,ADO Den Haag,"Saturday, September 24, 2005","Willem II  (10,800)"
RKC Waalwijk,2,3,FC Utrecht,"Saturday, September 24, 2005","Sportp. Olympia/Mandemakers Stadion (7,300)"
Vitesse Arnhem,2,0,FC Groningen,"Saturday, September 24, 2005","Gelredome (17,000)"
Ajax Amsterdam,4,1,Roda JC Kerkrade,"Saturday, September 24, 2005","Amsterdam ArenA "
Heerenveen,2,1,NEC Nijmegen,"Friday, September 23, 2005","Abe Lenstra Stadion (20,400)"
Ajax Amsterdam,2,2,ADO Den Haag,"Wednesday, September 21, 2005","Amsterdam ArenA (42,854)"
AZ Alkmaar,4,2,Ajax Amsterdam,"Sunday, September 18, 2005","Alkmaarder Hout (8,747)"
FC Utrecht,1,0,Vitesse Arnhem,"Sunday, September 18, 2005","Nieuwe Galgenwaard (17,300)"
Feyenoord Rotterdam,5,1,Heerenveen,"Sunday, September 18, 2005","De Kuip Stadion  (40,000)"
FC Groningen,1,0,PSV Eindhoven,"Sunday, September 18, 2005","Oosterpark  (4,800)"
Roda JC Kerkrade,0,2,Willem II Tilburg,"Sunday, September 18, 2005","Parkstad Limburg Stadion (13,000)"
RBC Roosendaal,1,1,Sparta Rotterdam,"Saturday, September 17, 2005","Vast & Goed Stadion (4,500)"
SC Heracles Almelo,0,2,RKC Waalwijk,"Saturday, September 17, 2005","Polman Stadion (7,800)"
NEC Nijmegen,1,1,NAC Breda,"Saturday, September 17, 2005","De Goffert (12,000)"
ADO Den Haag,0,0,Twente Enschede,"Friday, September 16, 2005","Het Zuiderpark (5,000)"
FC Groningen,0,1,Sparta Rotterdam,"Sunday, September 11, 2005","Oosterpark  (12,300)"
Feyenoord Rotterdam,3,0,NEC Nijmegen,"Sunday, September 11, 2005","De Kuip Stadion  (39,000)"
NAC Breda,4,1,ADO Den Haag,"Sunday, September 11, 2005","Fujifilm  (13,930)"
Twente Enschede,0,1,Vitesse Arnhem,"Sunday, September 11, 2005","Arke Stadion (13,000)"
Heerenveen,1,2,SC Heracles Almelo,"Saturday, September 10, 2005","Abe Lenstra Stadion (20,500)"
PSV Eindhoven,1,0,FC Utrecht,"Saturday, September 10, 2005","Philipsstadion (33,000)"
Willem II Tilburg,0,2,Ajax Amsterdam,"Saturday, September 10, 2005","Willem II  (12,500)"
AZ Alkmaar,7,0,RBC Roosendaal,"Saturday, September 10, 2005","Alkmaarder Hout (8,275)"
RKC Waalwijk,2,0,Roda JC Kerkrade,"Friday, September 9, 2005","Sportp. Olympia/Mandemakers Stadion (6,500)"
Ajax Amsterdam,1,2,Feyenoord Rotterdam,"Sunday, August 28, 2005","Amsterdam ArenA (49,000)"
FC Utrecht,1,3,Twente Enschede,"Sunday, August 28, 2005","Nieuwe Galgenwaard (17,000)"
RBC Roosendaal,1,1,Willem II Tilburg,"Sunday, August 28, 2005","Vast & Goed Stadion (3,136)"
SC Heracles Almelo,2,1,FC Groningen,"Sunday, August 28, 2005","Polman Stadion (7,580)"
Roda JC Kerkrade,0,3,PSV Eindhoven,"Sunday, August 28, 2005","Parkstad Limburg Stadion (14,000)"
NEC Nijmegen,1,3,RKC Waalwijk,"Saturday, August 27, 2005","De Goffert (11,000)"
Sparta Rotterdam,1,0,NAC Breda,"Saturday, August 27, 2005","ENECO (7,209)"
Vitesse Arnhem,0,5,AZ Alkmaar,"Saturday, August 27, 2005","Gelredome (19,000)"
ADO Den Haag,1,0,Heerenveen,"Friday, August 26, 2005","Het Zuiderpark (6,000)"
Sparta Rotterdam,1,3,Feyenoord Rotterdam,"Sunday, August 21, 2005","ENECO (10,348)"
FC Utrecht,1,2,AZ Alkmaar,"Sunday, August 21, 2005","Nieuwe Galgenwaard (17,500)"
PSV Eindhoven,2,1,Vitesse Arnhem,"Sunday, August 21, 2005","Philipsstadion (33,000)"
RKC Waalwijk,2,1,FC Groningen,"Sunday, August 21, 2005","Sportp. Olympia/Mandemakers Stadion (6,300)"
ADO Den Haag,1,2,SC Heracles Almelo,"Saturday, August 20, 2005","Het Zuiderpark (7,000)"
Heerenveen,5,4,Roda JC Kerkrade,"Saturday, August 20, 2005","Abe Lenstra Stadion (22,100)"
RBC Roosendaal,0,2,Ajax Amsterdam,"Saturday, August 20, 2005","Vast & Goed Stadion (5,000)"
Twente Enschede,0,1,NEC Nijmegen,"Saturday, August 20, 2005","Arke Stadion (13,000)"
NAC Breda,1,0,Willem II Tilburg,"Friday, August 19, 2005","Fujifilm  (13,760)"
FC Groningen,1,0,RBC Roosendaal,"Sunday, August 14, 2005","Oosterpark  (12,420)"
Feyenoord Rotterdam,2,0,NAC Breda,"Sunday, August 14, 2005","De Kuip Stadion  (35,000)"
NEC Nijmegen,0,0,FC Utrecht,"Sunday, August 14, 2005","De Goffert (11,500)"
Roda JC Kerkrade,2,0,Twente Enschede,"Saturday, August 13, 2005","Parkstad Limburg Stadion (12,700)"
SC Heracles Almelo,1,1,PSV Eindhoven,"Saturday, August 13, 2005","Polman Stadion (8,000)"
Willem II Tilburg,1,2,RKC Waalwijk,"Saturday, August 13, 2005","Willem II  (11,500)"
Vitesse Arnhem,2,2,Heerenveen,"Saturday, August 13, 2005","Gelredome (18,500)"
AZ Alkmaar,3,0,Sparta Rotterdam,"Friday, August 12, 2005","Alkmaarder Hout (8,583)"
