home, homescore, awayscore, away, date, group
Arsenal, 4, 4, Tottenham Hotspur, "Wednesday, October 29, 2008", "Emirates Stadium (60,043)"
Bolton Wanderers, 0, 1, Everton, "Wednesday, October 29, 2008", "Reebok Stadium (21,692)"
Liverpool, 1, 0, Portsmouth, "Wednesday, October 29, 2008", "Anfield (43,378)"
Manchester United, 2, 0, West Ham United, "Wednesday, October 29, 2008", "Old Trafford (75,397)"
Middlesbrough, 2, 0, Manchester City, "Wednesday, October 29, 2008", "The Riverside Stadium (25,731)"
Newcastle United, 2, 1, West Bromwich Albion, "Tuesday, October 28, 2008", "St James' Park (45,801)"
Chelsea, 0, 1, Liverpool, "Sunday, October 26, 2008", "Stamford Bridge (41,705)"
Manchester City, 3, 0, Stoke City, "Sunday, October 26, 2008", "Etihad Stadium (44,624)"
Tottenham Hotspur, 2, 0, Bolton Wanderers, "Sunday, October 26, 2008", "White Hart Lane (35,507)"
Wigan Athletic, 0, 4, Aston Villa, "Sunday, October 26, 2008", "DW Stadium (20,249)"
West Ham United, 0, 2, Arsenal, "Sunday, October 26, 2008", "Upton Park (34,802)"
Portsmouth, 1, 1, Fulham, "Sunday, October 26, 2008", "Fratton Park (19,233)"
Everton, 1, 1, Manchester United, "Saturday, October 25, 2008", "Goodison Park (36,069)"
Sunderland, 2, 1, Newcastle United, "Saturday, October 25, 2008", "Stadium of Light (47,936)"
West Bromwich Albion, 0, 3, Hull City, "Saturday, October 25, 2008", "The Hawthorns (26,323)"
Blackburn Rovers, 1, 1, Middlesbrough, "Saturday, October 25, 2008", "Ewood Park (17,606)"
Newcastle United, 2, 2, Manchester City, "Monday, October 20, 2008", "St James' Park (45,908)"
Hull City, 1, 0, West Ham United, "Sunday, October 19, 2008", "Kingston Communications Stadium (24,896)"
Stoke City, 2, 1, Tottenham Hotspur, "Sunday, October 19, 2008", "Britannia Stadium (27,500)"
Middlesbrough, 0, 5, Chelsea, "Saturday, October 18, 2008", "The Riverside Stadium (29,221)"
Arsenal, 3, 1, Everton, "Saturday, October 18, 2008", "Emirates Stadium (60,064)"
Aston Villa, 0, 0, Portsmouth, "Saturday, October 18, 2008", "Villa Park (37,660)"
Bolton Wanderers, 0, 0, Blackburn Rovers, "Saturday, October 18, 2008", "Reebok Stadium (24,778)"
Fulham, 0, 0, Sunderland, "Saturday, October 18, 2008", "Craven Cottage (25,116)"
Liverpool, 3, 2, Wigan Athletic, "Saturday, October 18, 2008", "Anfield (43,868)"
Manchester United, 4, 0, West Bromwich Albion, "Saturday, October 18, 2008", "Old Trafford (75,451)"
West Ham United, 1, 3, Bolton Wanderers, "Sunday, October 5, 2008", "Upton Park (33,715)"
Chelsea, 2, 0, Aston Villa, "Sunday, October 5, 2008", "Stamford Bridge (41,593)"
Manchester City, 2, 3, Liverpool, "Sunday, October 5, 2008", "Etihad Stadium (47,280)"
Portsmouth, 2, 1, Stoke City, "Sunday, October 5, 2008", "Fratton Park (19,248)"
Tottenham Hotspur, 0, 1, Hull City, "Sunday, October 5, 2008", "White Hart Lane (36,062)"
Everton, 2, 2, Newcastle United, "Sunday, October 5, 2008", "Goodison Park (33,805)"
Sunderland, 1, 1, Arsenal, "Saturday, October 4, 2008", "Stadium of Light (40,199)"
West Bromwich Albion, 1, 0, Fulham, "Saturday, October 4, 2008", "The Hawthorns (25,708)"
Wigan Athletic, 0, 1, Middlesbrough, "Saturday, October 4, 2008", "DW Stadium (16,806)"
Blackburn Rovers, 0, 2, Manchester United, "Saturday, October 4, 2008", "Ewood Park (27,321)"
Portsmouth, 2, 0, Tottenham Hotspur, "Sunday, September 28, 2008", "Fratton Park (20,352)"
Wigan Athletic, 2, 1, Manchester City, "Sunday, September 28, 2008", "DW Stadium (18,214)"
Everton, 0, 2, Liverpool, "Saturday, September 27, 2008", "Goodison Park (39,574)"
Aston Villa, 2, 1, Sunderland, "Saturday, September 27, 2008", "Villa Park (38,706)"
Fulham, 1, 2, West Ham United, "Saturday, September 27, 2008", "Craven Cottage (23,946)"
Manchester United, 2, 0, Bolton Wanderers, "Saturday, September 27, 2008", "Old Trafford (75,484)"
Middlesbrough, 0, 1, West Bromwich Albion, "Saturday, September 27, 2008", "The Riverside Stadium (26,248)"
Newcastle United, 1, 2, Blackburn Rovers, "Saturday, September 27, 2008", "St James' Park (44,935)"
Stoke City, 0, 2, Chelsea, "Saturday, September 27, 2008", "Britannia Stadium (27,500)"
Arsenal, 1, 2, Hull City, "Saturday, September 27, 2008", "Emirates Stadium (60,037)"
West Bromwich Albion, 1, 2, Aston Villa, "Sunday, September 21, 2008", "The Hawthorns (26,011)"
Chelsea, 1, 1, Manchester United, "Sunday, September 21, 2008", "Stamford Bridge (41,760)"
Hull City, 2, 2, Everton, "Sunday, September 21, 2008", "Kingston Communications Stadium (24,845)"
Manchester City, 6, 0, Portsmouth, "Sunday, September 21, 2008", "Etihad Stadium (40,238)"
Tottenham Hotspur, 0, 0, Wigan Athletic, "Sunday, September 21, 2008", "White Hart Lane (35,808)"
Sunderland, 2, 0, Middlesbrough, "Saturday, September 20, 2008", "Stadium of Light (38,388)"
Blackburn Rovers, 1, 0, Fulham, "Saturday, September 20, 2008", "Ewood Park (19,398)"
Liverpool, 0, 0, Stoke City, "Saturday, September 20, 2008", "Anfield (43,931)"
West Ham United, 3, 1, Newcastle United, "Saturday, September 20, 2008", "Upton Park (34,743)"
Bolton Wanderers, 1, 3, Arsenal, "Saturday, September 20, 2008", "Reebok Stadium (22,694)"
Tottenham Hotspur, 1, 2, Aston Villa, "Monday, September 15, 2008", "White Hart Lane (36,075)"
Stoke City, 2, 3, Everton, "Sunday, September 14, 2008", "Britannia Stadium (27,415)"
Liverpool, 2, 1, Manchester United, "Saturday, September 13, 2008", "Anfield (44,192)"
Blackburn Rovers, 0, 4, Arsenal, "Saturday, September 13, 2008", "Ewood Park (23,041)"
Fulham, 2, 1, Bolton Wanderers, "Saturday, September 13, 2008", "Craven Cottage (23,656)"
Newcastle United, 1, 2, Hull City, "Saturday, September 13, 2008", "St James' Park (50,242)"
Portsmouth, 2, 1, Middlesbrough, "Saturday, September 13, 2008", "Fratton Park (19,425)"
West Bromwich Albion, 3, 2, West Ham United, "Saturday, September 13, 2008", "The Hawthorns (26,213)"
Wigan Athletic, 1, 1, Sunderland, "Saturday, September 13, 2008", "DW Stadium (18,015)"
Manchester City, 1, 3, Chelsea, "Saturday, September 13, 2008", "Etihad Stadium (47,331)"
Chelsea, 1, 1, Tottenham Hotspur, "Sunday, August 31, 2008", "Stamford Bridge (41,790)"
Sunderland, 0, 3, Manchester City, "Sunday, August 31, 2008", "Stadium of Light (39,622)"
Aston Villa, 0, 0, Liverpool, "Sunday, August 31, 2008", "Villa Park (41,647)"
Bolton Wanderers, 0, 0, West Bromwich Albion, "Saturday, August 30, 2008", "Reebok Stadium (20,387)"
Everton, 0, 3, Portsmouth, "Saturday, August 30, 2008", "Goodison Park (34,418)"
Hull City, 0, 5, Wigan Athletic, "Saturday, August 30, 2008", "Kingston Communications Stadium (24,282)"
Middlesbrough, 2, 1, Stoke City, "Saturday, August 30, 2008", "The Riverside Stadium (27,627)"
West Ham United, 4, 1, Blackburn Rovers, "Saturday, August 30, 2008", "Upton Park (32,905)"
Arsenal, 3, 0, Newcastle United, "Saturday, August 30, 2008", "Emirates Stadium (60,067)"
Portsmouth, 0, 1, Manchester United, "Monday, August 25, 2008", "Fratton Park (20,540)"
Wigan Athletic, 0, 1, Chelsea, "Sunday, August 24, 2008", "DW Stadium (18,139)"
Manchester City, 3, 0, West Ham United, "Sunday, August 24, 2008", "Etihad Stadium (36,635)"
Blackburn Rovers, 1, 1, Hull City, "Saturday, August 23, 2008", "Ewood Park (23,439)"
Liverpool, 2, 1, Middlesbrough, "Saturday, August 23, 2008", "Anfield (43,168)"
Newcastle United, 1, 0, Bolton Wanderers, "Saturday, August 23, 2008", "St James' Park (47,711)"
Stoke City, 3, 2, Aston Villa, "Saturday, August 23, 2008", "Britannia Stadium (27,500)"
Tottenham Hotspur, 1, 2, Sunderland, "Saturday, August 23, 2008", "White Hart Lane (36,064)"
West Bromwich Albion, 1, 2, Everton, "Saturday, August 23, 2008", "The Hawthorns (26,190)"
Fulham, 1, 0, Arsenal, "Saturday, August 23, 2008", "Craven Cottage (25,276)"
Chelsea, 4, 0, Portsmouth, "Sunday, August 17, 2008", "Stamford Bridge (41,468)"
Aston Villa, 4, 2, Manchester City, "Sunday, August 17, 2008", "Villa Park (39,955)"
Manchester United, 1, 1, Newcastle United, "Sunday, August 17, 2008", "Old Trafford (75,512)"
Arsenal, 1, 0, West Bromwich Albion, "Saturday, August 16, 2008", "Emirates Stadium (60,071)"
Bolton Wanderers, 3, 1, Stoke City, "Saturday, August 16, 2008", "Reebok Stadium (22,717)"
Everton, 2, 3, Blackburn Rovers, "Saturday, August 16, 2008", "Goodison Park (38,675)"
Hull City, 2, 1, Fulham, "Saturday, August 16, 2008", "Kingston Communications Stadium (24,525)"
Middlesbrough, 2, 1, Tottenham Hotspur, "Saturday, August 16, 2008", "The Riverside Stadium (32,623)"
West Ham United, 2, 1, Wigan Athletic, "Saturday, August 16, 2008", "Upton Park (32,758)"
Sunderland, 0, 1, Liverpool, "Saturday, August 16, 2008", "Stadium of Light (43,259)"
